material_id,Name,Coeff_A,unscaled_Coeff_A
mp-1097043,LiFeF3,-0.21440821564291923,7.480245407388978e-08
mp-780639,LiFeF3,-0.23328879406986403,7.42787918362324e-08
mp-777489,LiFeF3,-0.05815585567154358,7.913619102895503e-08
mp-777470,LiFeF3,-0.10369880626625161,7.787303463201386e-08
mp-1407616,LiFeF3,-0.20076840976582844,7.518076087706571e-08
mp-760354,LiFeF3,-0.23137131149360357,7.433197416962535e-08
mp-1446564,LiFeF3,-0.2667501123410574,7.335072552361072e-08
mp-777522,LiFeF3,-0.18966155263238704,7.548881508643984e-08
mp-776524,LiFeF3,-0.06607147331409635,7.891664743482319e-08
mp-756109,LiFeF3,-0.18949669066891772,7.549338761503207e-08
mp-777672,LiFeF3,-0.2121882230671872,7.486402667264722e-08
mp-776026,LiFeF3,-0.0845402323093083,7.84044072140265e-08
mp-1176707,LiFeF3,-0.07780579383259578,7.859119021623836e-08
mp-760833,LiFeO3,-0.8141319328530017,5.8168818354220905e-08
mp-756941,LiFeO3,-1.0685383832971524,5.1112728858364536e-08
mp-761189,LiFeO3,-1.19970271525888,4.7474820843963236e-08
mp-1185320,LiFeO3,-1.047622716911249,5.1692835273224515e-08
mp-752790,LiFeO3,-1.1277085656580113,4.947161440747125e-08
mp-752521,LiFeO3,-1.072154826999892,5.10124249927247e-08
mp-28327,LiGaBr3,0.6669805825611661,9.924821097162454e-08
mp-29344,LiGaCl3,0.3366564094675226,9.00865056613845e-08
mp-29345,LiGaI3,1.0445865845088775,1.0972130133259588e-07
mp-1185401,LiGdO3,-0.6259404234007633,6.3388403513076e-08
mp-1185303,LiGeO3,-1.1566676787976888,4.866841899447187e-08
mp-973818,LiHoO3,-0.5963074051567787,6.421029001947888e-08
mp-555562,LiIO3,-0.5886503842471882,6.442266130454413e-08
mp-22955,LiIO3,-0.646136836038238,6.282824595882974e-08
mp-1080052,LiIO3,-0.7079345946146276,6.111425437411536e-08
mp-545343,LiIO3,-0.5912146294623,6.43515406875332e-08
mp-23384,LiIO3,-0.6336339815349419,6.317501884990585e-08
mp-22994,LiIO3,-0.7507542975315715,5.992662860660651e-08
mp-1180548,LiIO3,-0.7117614207708698,6.100811544644121e-08
mp-1185357,LiLaO3,-0.3734410201906968,7.03916001049473e-08
mp-976331,LiLuO3,-0.638673490083292,6.303524557265518e-08
mp-23736,LiMgH3,7.84126749490716e-07,8.074919437253623e-08
mp-1185356,LiMgO3,-0.9907039498689869,5.3271505599951034e-08
mp-758779,LiMnF3,-0.022494711330992345,8.012527061224501e-08
mp-759048,LiMnF3,-0.0016855812658604918,8.070242218923585e-08
mp-760095,LiMnF3,-0.13368282430808165,7.704141297156006e-08
mp-1176631,LiMnF3,-0.12711966655434992,7.722344541769066e-08
mp-859873,LiMnF3,-0.11977854495032147,7.742705507832448e-08
mp-765090,LiMnF3,0.019035236318586612,8.127712437563057e-08
mp-758456,LiMnF3,-0.12616886978906905,7.724981623909272e-08
mp-776156,LiMnF3,-0.09323266309287703,7.816331832088594e-08
mp-763149,LiMnF3,-0.06413546439308959,7.897034360560641e-08
mp-763362,LiMnF3,-0.076375561900349,7.86308584105634e-08
mp-764783,LiMnF3,-0.03223697626968658,7.9855064046414e-08
mp-762988,LiMnF3,-0.06811664571618792,7.885992356057229e-08
mp-777972,LiMnF3,-0.023987483698789447,8.008386782781982e-08
mp-754676,LiMnF3,-0.2086922016298871,7.496099056683291e-08
mp-765457,LiMnF3,-0.062198556309454034,7.902406471511256e-08
mp-777352,LiMnF3,0.010527495578315893,8.104115795274276e-08
mp-778819,LiMnF3,-0.11439257050132312,7.757643775973128e-08
mp-774399,LiMnF3,0.00540289150667661,8.089902450881007e-08
mp-1176635,LiMnF3,-0.18576507675366827,7.559688578382463e-08
mp-754770,LiMnF3,-0.010075552196383342,8.046972217062371e-08
mp-1176636,LiMnF3,-0.03735398035392734,7.971314139191357e-08
mp-1176632,LiMnF3,-0.07380153083360597,7.870225044303878e-08
mp-777298,LiMnF3,0.030244276855668772,8.15880126925512e-08
mp-763191,LiMnF3,-0.008747085152876366,8.05065678651213e-08
mp-752938,LiMnF3,-0.11759997631446595,7.748747876349687e-08
mp-752829,LiMnF3,-0.195216798876217,7.533473756757367e-08
mp-759042,LiMnF3,-0.004605757878465511,8.062142963780379e-08
mp-776951,LiMnF3,-0.12511231966081482,7.727912018263977e-08
mp-779317,LiMnF3,-0.005444304411412304,8.05981721324513e-08
mp-1176634,LiMnF3,-0.14168781163590438,7.681939066473685e-08
mp-1176630,LiMnF3,-0.017315688911537563,8.026891337613295e-08
mp-778697,LiMnF3,-0.09103632965637587,7.8224234721644e-08
mp-759093,LiMnF3,-0.06238176113467375,7.901898343812227e-08
mp-759538,LiMnF3,-0.0007774522773900117,8.072760959861656e-08
mp-757275,LiMnF3,0.013113650341182392,8.111288624196287e-08
mp-759032,LiMnF3,-0.02093446174964697,8.016854491076465e-08
mp-763003,LiMnF3,0.025744362058375714,8.146320531648823e-08
mp-1371141,LiMnF3,-0.01829181397832258,8.024184006168531e-08
mp-759492,LiMnF3,0.009819437384976482,8.102151960642035e-08
mp-777655,LiMnF3,-0.1007345733142131,7.795524910794259e-08
mp-778633,LiMnF3,0.0020736427998855333,8.080668613929125e-08
mp-779073,LiMnF3,-0.006328471451823248,8.05736493196235e-08
mp-759023,LiMnF3,0.00757838874601191,8.095936300727164e-08
mp-777355,LiMnF3,-0.04973352235566608,7.936978863442853e-08
mp-756130,LiMnF3,-0.07719582298403793,7.860810806124494e-08
mp-753025,LiMnF3,-0.04063799767421017,7.962205753740673e-08
mp-778800,LiMnF3,-0.033430534775945375,7.982196010732754e-08
mp-1120793,LiMnO3,-1.1890273251789552,4.777090809990985e-08
mp-1078377,LiNbO3,-1.0479987002694031,5.1682407187696585e-08
mp-552588,LiNbO3,-1.0456406531877747,5.174780879687106e-08
mp-755559,LiNbO3,-1.0713029168412902,5.1036053144884484e-08
mp-685413,LiNbO3,-0.8316427191059574,5.768314798411843e-08
mp-760701,LiNbO3,-0.8757310152692668,5.646033715166894e-08
mp-676694,LiNbO3,-0.8578348704209162,5.6956695634169336e-08
mp-675069,LiNbO3,-0.8588729021667234,5.6927905307174213e-08
mp-686057,LiNbO3,-0.8620782249080037,5.6839004085974464e-08
mp-3731,LiNbO3,-1.0561663812136146,5.1455872492466405e-08
mp-1196213,LiNbO3,-0.7082533595541491,6.110541326990012e-08
mp-674361,LiNbO3,-0.8646826591456858,5.676676880642447e-08
mp-776108,LiNbO3,-0.8544690664840005,5.7050047881185564e-08
mp-1185387,LiNdO3,-0.5910778031222321,6.435533563415984e-08
mp-758501,LiNiF3,-0.19929909610243612,7.522151302265117e-08
mp-1185261,LiNiO3,-1.0135895469971672,5.26367621757154e-08
mp-1078358,LiOsO3,-1.0797537517304931,5.080166503409241e-08
mp-1078188,LiOsO3,-1.063120811821733,5.12629878990218e-08
mp-1185263,LiPaO3,-0.4037292272581823,6.955154161050231e-08
mp-1185388,LiPmO3,-0.5647192748775041,6.508640253104533e-08
mp-1202801,LiPO3,-1.252292804333976,4.6016208554608573e-08
mp-557189,LiPO3,-1.2596525545562827,4.581208221997719e-08
mp-29195,LiPO3,-1.2513506949479734,4.60423384272235e-08
mp-1185404,LiPrO3,-0.6505906165521225,6.270471814007356e-08
mp-8189,LiReO3,-1.0573855017719183,5.142205957714681e-08
mp-1185420,LiRuO3,-1.0535938162768161,5.1527223861098224e-08
mp-770932,LiSbO3,-1.0508763218436457,5.160259492142891e-08
mp-4995,LiSbO3,-1.0798243822843716,5.079970606053479e-08
mp-756951,LiSbO3,-1.0204073329208825,5.244766749058718e-08
mp-752636,LiSbO3,-1.1164874806197105,4.978283678462653e-08
mp-28835,LiScI3,1.0575472259715255,1.1008077117278464e-07
mp-1211104,LiSeO3,-1.0370872391193018,5.198504199224364e-08
mp-1185414,LiSiO3,-1.5145591490726389,3.8742120979406246e-08
mp-973136,LiSmO3,-0.6150335320217977,6.369091157274668e-08
mp-998230,LiSnCl3,0.3814478719044416,9.132881916032846e-08
mp-998591,LiSnCl3,0.41421809610083926,9.223771763489691e-08
mp-1105216,LiTaO3,-0.7360400149100315,6.033473655694994e-08
mp-754345,LiTaO3,-0.9190290667723389,5.5259444148097306e-08
mp-3666,LiTaO3,-1.0565521235137254,5.144517373782725e-08
mp-1105326,LiTaO3,-0.7669063524761413,5.9478643325447556e-08
mp-1105280,LiTaO3,-0.8610884341176899,5.686645642606426e-08
mp-862870,LiTcO3,-1.0239491540381636,5.234943331948727e-08
mp-675460,LiTiCl3,0.27801990621112793,8.846019306601253e-08
mp-676210,LiTiCl3,0.2807267050629747,8.853526747907308e-08
mp-1185236,LiTmO3,-0.7510903466320542,5.991730811758641e-08
mp-8007,LiUO3,-0.5566999248881217,6.530882319343376e-08
mp-1181180,LiUO3,-0.538671999784853,6.580883666687824e-08
mp-545712,LiUO3,-0.4137148030938249,6.927458669587281e-08
mp-777676,LiVF3,-0.006893293937224598,8.055798368693492e-08
mp-849502,LiVF3,0.03317491543126039,8.166929541173258e-08
mp-782665,LiVF3,0.051404542340421244,8.21749031851304e-08
mp-752911,LiVF3,-0.06909958810460637,7.883266116431684e-08
mp-752607,LiVF3,-0.1889714528441715,7.550795534746003e-08
mp-778509,LiVF3,-0.07076920998611058,7.878635337062857e-08
mp-752619,LiVF3,-0.11572600071997385,7.75394544091014e-08
mp-753024,LiVF3,-0.11797383993462063,7.747710946995714e-08
mp-777894,LiVF3,-0.03472998349012357,7.978591925063343e-08
mp-756643,LiVF3,-0.04258379796017664,7.956808979824416e-08
mp-752764,LiVF3,-0.1836587930857263,7.56553046094429e-08
mp-777551,LiVF3,-0.06266122861998724,7.901123226835392e-08
mp-777893,LiVF3,-0.013345078953278744,8.037904021910293e-08
mp-754098,LiVO3,-1.1329958204015185,4.932496976621925e-08
mp-19373,LiVO3,-1.0051787033290935,5.28700411100898e-08
mp-1176521,LiVO3,-1.0426147933446686,5.183173252528911e-08
mp-763200,LiVO3,-1.2046856794095078,4.7336615853719904e-08
mp-19440,LiVO3,-0.9368600916265137,5.4764891801039114e-08
mp-1176510,LiVS3,-0.375400986976274,7.033723945086878e-08
mp-1185417,LiYbO3,-0.6994526054180454,6.1349506565125e-08
mp-976283,LiYO3,-0.7269976901246338,6.058552993433867e-08
mp-754435,LuAlO3,-1.2135503581695417,4.7090749577241403e-08
mp-756850,LuAlO3,-1.0761880553476857,5.090056139756203e-08
mp-755574,LuAlO3,-1.216255114459301,4.701573181565673e-08
mp-1185485,LuAlO3,-1.1596040187686896,4.8586978144251805e-08
mp-755358,LuAlO3,-1.125554777593024,4.953135079117979e-08
mp-772801,LuBiO3,-0.37606146591090805,7.031892073896204e-08
mp-1176501,LuBiO3,-0.3683238798172539,7.053352653949657e-08
mp-760461,LuBO3,-1.3536962293896124,4.320373410229114e-08
mp-7560,LuBO3,-1.3585767893110727,4.306836934430017e-08
mp-1222450,LuBO3,-1.3446502927312167,4.345462765677474e-08
mp-550950,LuCoO3,-0.9268331271747172,5.504299464953265e-08
mp-755471,LuCrO3,-0.9326202386175595,5.488248623399562e-08
mp-1193395,LuFeO3,-0.8512829803487705,5.713841556554435e-08
mp-1185488,LuGaO3,-0.7618017919025704,5.962022085298766e-08
mp-755342,LuGaO3,-0.769535259708789,5.940572927520441e-08
mp-755792,LuGaO3,-0.8436590362387193,5.734986944911535e-08
mp-768505,LuGaO3,-0.7811940915487696,5.9082365772681493e-08
mp-1185514,LuGeO3,-0.8175118690158172,5.8075074142887145e-08
mp-1237926,LuMgSe3,0.21409593254465165,8.668722984776882e-08
mp-1232147,LuMgSe3,0.1511476732371051,8.494132855278601e-08
mp-21125,LuMnO3,-0.8699237881278776,5.6621403486114744e-08
mp-18808,LuMnO3,-0.7650659437320542,5.9529687977753207e-08
mp-1105866,LuNiO3,-0.8785958304699051,5.6380880076545635e-08
mp-19327,LuNiO3,-0.8765841030432,5.6436676337761965e-08
mp-1185498,LuNpO3,-0.2918547123283304,7.265443695090112e-08
mp-1185490,LuPdO3,-0.6443029472680024,6.287910977641628e-08
mp-1185529,LuReO3,-0.7844634012325855,5.899168984179058e-08
mp-1205366,LuRhO3,-0.8039364186833495,5.845159601300959e-08
mp-973681,LuRhO3,-0.7639237083613466,5.956136844413672e-08
mp-772180,LuScO3,-0.7032388806636192,6.12444923371364e-08
mp-776593,LuScO3,-0.754166688870356,5.983198423481754e-08
mp-768293,LuSeO3,-0.686420692971538,6.17109531415156e-08
mp-973655,LuSiO3,-1.2392727673267956,4.63773257597802e-08
mp-754231,LuTiO3,-0.9051399083600842,5.564466686791395e-08
mp-754597,LuTlO3,-0.2985034715820092,7.247003030457412e-08
mp-973536,LuUO3,-0.3640271011344538,7.065269983434344e-08
mp-973486,LuVO3,-0.8891663469353119,5.6087701542482846e-08
mp-755583,LuVO3,-0.91255540867094,5.5438994276835383e-08
mp-1210575,MgAgF3,0.16616340928106865,8.535779746380375e-08
mp-998418,MgAgF3,-0.1011742527651478,7.794305437958618e-08
mp-998358,MgAgF3,-0.09179390088334571,7.820322310669614e-08
mp-1185841,MgAlO3,-1.3310310843760078,4.383236317743193e-08
mp-1185692,MgBeO3,-1.5531838976030627,3.76708443592191e-08
mp-1185847,MgBiO3,-0.46485440628663355,6.785620435422594e-08
mp-1376863,MgBiO3,-0.4596496674554231,6.800056037559044e-08
mp-1185693,MgBO3,-1.6291386227509292,3.5564202262130557e-08
mp-1199652,MgBO3,-1.2862061322164635,4.507560553049742e-08
mp-546079,MgCO3,-1.6181652678689886,3.586855372012853e-08
mp-5348,MgCO3,-1.5636523048795041,3.738049787432186e-08
mp-2647164,MgCO3,-1.2065870764896687,4.7283879659565425e-08
mp-1076820,MgCoO3,-1.0931672637492085,5.042963460368248e-08
mp-756102,MgCoO3,-1.1882725036988973,4.779184344925883e-08
mp-761524,MgCoO3,-1.221342501710609,4.6874630598755046e-08
mp-755711,MgCoO3,-1.1479032369646376,4.891150514990256e-08
mp-1346485,MgCrO3,-1.15745275170147,4.86466446068328e-08
mp-2225290,MgCrO3,-1.169518513907775,4.8311994688111105e-08
mp-1076317,MgCuO3,-1.1571470770121692,4.865512264644445e-08
mp-1076368,MgFeO3,-1.0658572258607109,5.118709209400964e-08
mp-1279364,MgFeO3,-1.0883079146115193,5.0564411070031054e-08
mp-1372708,MgFeO3,-1.1222199185709485,4.9623844765584706e-08
mp-752416,MgFeO3,-1.0967211436353637,5.03310659766274e-08
mp-754508,MgFeO3,-1.2168125264339977,4.700027171717001e-08
mp-1303831,MgFeO3,-1.1019799470225564,5.018521044790019e-08
mp-4819,MgGeO3,-1.2324978687366723,4.656523094337049e-08
mp-3759,MgGeO3,-1.2760509329243632,4.5357265036096497e-08
mp-4575,MgGeO3,-1.0904185103731976,5.050587264634731e-08
mp-3047,MgGeO3,-1.3043803507448786,4.457153453611082e-08
mp-1016827,MgGeO3,-1.156611455874753,4.866997836521606e-08
mp-29483,MgInBr3,0.8098488297361257,1.032107328983394e-07
mp-1185889,MgInO3,-0.685651483325799,6.17322875537993e-08
mp-1232299,MgInS3,0.11186931496384034,8.385192374114462e-08
mp-1232401,MgInSe3,0.5169373570592626,9.508668745073879e-08
mp-1232193,MgInSe3,0.4999539284735164,9.461564360794983e-08
mp-1237970,MgInSe3,0.5311545440130914,9.548100820538318e-08
mp-1016826,MgIrO3,-0.8502012347093455,5.7168418319131025e-08
mp-976446,MgMnO3,-1.0692667234004603,5.109252798317686e-08
mp-770581,MgMnO3,-1.1199455092102397,4.9686926640951297e-08
mp-770618,MgMnO3,-1.187402920960281,4.7815961759219196e-08
mp-1185896,MgMoO3,-0.9940295594916222,5.317926816224209e-08
mp-1342607,MgMoO3,-1.0324463661679175,5.211375891285118e-08
mp-1017629,MgNiH3,7.892939065605562e-07,8.07491945158499e-08
mp-1016843,MgOsO3,-0.9503429319284891,5.439093851619518e-08
mp-976722,MgPbO3,-0.523495215599894,6.622977232822413e-08
mp-675651,MgPS3,-0.4641395086038784,6.787603239719064e-08
mp-30943,MgPSe3,0.06511016109440959,8.25550353411956e-08
mp-1185941,MgReO3,-0.942864807974459,5.4598348005178735e-08
mp-1016929,MgRhO3,-0.9507475421596041,5.437971645010093e-08
mp-1016829,MgRuO3,-1.0303743895177746,5.2171226216259605e-08
mp-1347225,MgSbO3,-0.902534325245341,5.571693401214093e-08
mp-1342178,MgSbO3,-0.9028237404093318,5.57089069385545e-08
mp-1232175,MgScS3,-0.09649003862139693,7.80729733897306e-08
mp-1232226,MgScS3,-0.07690229038055918,7.861624933406439e-08
mp-1232171,MgScSe3,0.38394285747243373,9.13980188265629e-08
mp-1232150,MgScSe3,0.3686407779155729,9.097360803573027e-08
mp-12271,MgSeO3,-1.0327615335179985,5.210501758956924e-08
mp-642228,MgSiO3,-1.3696766258431836,4.2760509854797394e-08
mp-1020118,MgSiO3,-1.3695102030118989,4.276512567483517e-08
mp-5924,MgSiO3,-1.6288992423612996,3.5570841596352746e-08
mp-557803,MgSiO3,-1.3988526537137602,4.1951298203799646e-08
mp-642209,MgSiO3,-1.3154184939507445,4.426538614171008e-08
mp-5026,MgSiO3,-1.3808539726888256,4.2450500578179654e-08
mp-556940,MgSiO3,-1.3661238757632646,4.285904714611432e-08
mp-657336,MgSiO3,-1.3620261964289,4.297269832146038e-08
mp-1020115,MgSiO3,-1.3825875839147415,4.240241800818299e-08
mp-642210,MgSiO3,-1.2902972786162223,4.496213554934344e-08
mp-530986,MgSiO3,-1.1239415451574502,4.957609459552576e-08
mp-1199778,MgSiO3,-1.3864838029231805,4.229435443522324e-08
mp-1020361,MgSiO3,-1.386684905604028,4.228877675230113e-08
mp-4391,MgSiO3,-1.663813825890884,3.460246824864401e-08
mp-554137,MgSiO3,-1.374900584829689,4.261562075286184e-08
mp-1180703,MgSiO3,-1.5946492876884122,3.6520781132001316e-08
mp-1020125,MgSiO3,-1.3958163750963308,4.203551090210794e-08
mp-772412,MgSiO3,-1.1418814612644326,4.907852209538661e-08
mp-603930,MgSiO3,-1.594126893170042,3.653527000391211e-08
mp-644879,MgSiO3,-1.3811577608611856,4.244207486205409e-08
mp-1180468,MgSiO3,-1.5214935590964984,3.854979166682831e-08
mp-657338,MgSiO3,-1.4087926398064354,4.167560774337682e-08
mp-1020117,MgSiO3,-1.3949077563920582,4.2060711894000096e-08
mp-5834,MgSiO3,-1.3723386584628514,4.268667705546203e-08
mp-642216,MgSiO3,-1.4140910220780682,4.152865447459519e-08
mp-3547,MgSiO3,-1.6650969501697972,3.456688015828501e-08
mp-1256030,MgSiO3,-1.3144112197818032,4.4293323392005834e-08
mp-1020123,MgSiO3,-1.3719369729360835,4.2697818003425876e-08
mp-1016928,MgSiO3,-1.5405681243812808,3.802074910714083e-08
mp-3470,MgSiO3,-1.3905646208403368,4.21811709196737e-08
mp-4321,MgSiO3,-1.591308809142589,3.661343096669366e-08
mp-1195746,MgSiO3,-1.3945600306708172,4.2070356239907226e-08
mp-1196002,MgSiO3,-1.3882088835112967,4.22465084667108e-08
mp-1182302,MgSiO3,-1.3853908832707305,4.2324667105621356e-08
mp-603907,MgSiO3,-1.6400419390866006,3.526179335806459e-08
mp-1020124,MgSiO3,-1.3833200605598677,4.2382102403949643e-08
mp-1181528,MgSiO3,-1.375593901088962,4.2596391281416356e-08
mp-769348,MgSnO3,-0.8342407197642814,5.761109114309328e-08
mp-1016820,MgSnO3,-0.6348571554442941,6.314109351287796e-08
mp-1176491,MgSnO3,-0.8106130865734542,5.826641530676397e-08
mp-769347,MgSO3,-1.1913256194559665,4.7707163764504457e-08
mp-769322,MgSO3,-1.114401896930076,4.984068148604612e-08
mp-769397,MgSO3,-1.1380778589400506,4.918401689852792e-08
mp-1345923,MgTiO3,-1.1361008756859832,4.9238849512827426e-08
mp-1016830,MgTiO3,-1.0776990997359945,5.0858651829555776e-08
mp-3771,MgTiO3,-1.1900702977052617,4.7741980737909036e-08
mp-1210617,MgTlCl3,0.8431365237181438,1.0413398365490527e-07
mp-998739,MgTlF3,0.5083266680556449,9.484786570653992e-08
mp-1185613,MgTlO3,-0.44975071895404994,6.827511263799818e-08
mp-1185614,MgUO3,-0.585350148278053,6.45141949913473e-08
mp-545348,MgVO3,-1.157632412332518,4.864166162983146e-08
mp-1016886,MgVO3,-1.0955491476164383,5.036357186939815e-08
mp-27186,MgVO3,-1.1720642087662867,4.8241388574471145e-08
mp-1370061,MgVO3,-1.1323158774108606,4.9343828323405146e-08
mp-1079330,MgVO3,-1.1575453852102697,4.8644075370371757e-08
mp-1147661,MgVS3,-0.18434477325531873,7.563627860809514e-08
mp-1326513,MgWO3,-0.9336780561939975,5.4853147137142514e-08
mp-1413707,MgWO3,-1.1389510678659036,4.9159798014460156e-08
mp-1185612,MgZnO3,-0.8688437258189055,5.665135955169368e-08
mp-1017000,MgZrO3,-0.7249772525654947,6.064156777541222e-08
mp-1206344,MnAgF3,0.10837270608301708,8.375494355392051e-08
mp-754229,MnAgO3,-0.9495981241917235,5.44115961293911e-08
mp-1368992,MnAlO3,-1.2856377656234343,4.5091369460774606e-08
mp-774250,MnAlO3,-1.3441639839443695,4.346811567296546e-08
mp-1258775,MnAlO3,-1.237372027932878,4.643004371267946e-08
mp-1260288,MnAlO3,-1.2354061343920222,4.648456874826479e-08
mp-1399724,MnAlO3,-1.2822665029089677,4.518487310970249e-08
mp-1405591,MnAlO3,-1.286004618613731,4.508119461054248e-08
mp-1444809,MnAlO3,-1.2821218440818,4.51888852942563e-08
mp-1105271,MnBiO3,-0.4105738123103464,6.93617036382113e-08
mp-1202955,MnBiO3,-0.2988594246058085,7.246015777033663e-08
mp-1106239,MnBiO3,-0.3997953967549108,6.966064835698675e-08
mp-23477,MnBiO3,-0.4188820482363411,6.913127058062113e-08
mp-556711,MnBiO3,-0.35239079588149025,7.097543855076619e-08
mp-1194603,MnBiO3,-0.31038891843836325,7.214038152180834e-08
mp-761288,MnBO3,-1.563127039125206,3.739506638138984e-08
mp-1185996,MnBO3,-1.565832455019276,3.732003032535139e-08
mp-1278986,MnBO3,-1.568529234683254,3.7245233799451935e-08
mp-25296,MnBO3,-1.4658980024412358,4.009176209504119e-08
mp-1289597,MnBO3,-1.5866344393542988,3.674307693874083e-08
mp-1016854,MnCdO3,-0.5608343639827069,6.51941524678463e-08
mp-546798,MnClO3,-0.4151241114140376,6.923549882833912e-08
mp-1180142,MnCO3,-1.4806919899011888,3.96814434913432e-08
mp-695863,MnCO3,-1.571507824678413,3.7162621123788196e-08
mp-18814,MnCO3,-1.5164441010665684,3.868984089790147e-08
mp-1180143,MnCO3,-1.4587223723106177,4.0290781767311324e-08
mp-1078473,MnCO3,-1.55037134691095,3.77488518521916e-08
mp-690525,MnCO3,-1.5542770152564387,3.7640526197166785e-08
mp-1271783,MnCO3,-1.466021443466893,4.008833839677027e-08
mp-20641,MnCoO3,-1.0796887967835005,5.080346659186887e-08
mp-1181286,MnCoO3,-1.0176143726642266,5.252513163308407e-08
mp-1176440,MnCuO3,-1.1698096233205888,4.830392062369052e-08
mp-674482,MnFeO3,-0.9083785370316946,5.555484189016346e-08
mp-759744,MnFeO3,-0.8945281056648753,5.593899049610435e-08
mp-1176435,MnGaO3,-0.8683257076581441,5.6665727043148515e-08
mp-1106201,MnGeO3,-1.060978114914974,5.132241666393791e-08
mp-643577,MnGeO3,-0.9414337671111923,5.463803863560815e-08
mp-20798,MnGeO3,-1.1551745015101602,4.870983300954731e-08
mp-28912,MnInBr3,0.7028657263718259,1.0024350329168023e-07
mp-1422819,MnInF3,0.09630533176263611,8.342024892241273e-08
mp-1099572,MnInF3,0.09427011532383744,8.336380118175784e-08
mp-998241,MnInF3,0.09302747842119174,8.332933602892617e-08
mp-882825,MnInO3,-0.5525910126224431,6.542278591971934e-08
mp-1193780,MnInO3,-0.5423357005524707,6.570722210302887e-08
mp-550807,MnInO3,-0.6237966979465455,6.344786080526768e-08
mp-19331,MnNiO3,-1.0373697316053097,5.1977206922575795e-08
mp-1180705,MnNiO3,-0.9920340877074665,5.3234613565123494e-08
mp-510672,MnPbO3,-0.5272981890047674,6.612429496847833e-08
mp-37214,MnPbO3,-0.4829790558411702,6.735350817999543e-08
mp-1188613,MnPbO3,-0.45348518177496544,6.817153545338936e-08
mp-1106337,MnPbO3,-0.4468661752755452,6.8355116892272e-08
mp-1210723,MnPO3,-1.0880835774399742,5.0570633173114154e-08
mp-1232516,MnPS3,-0.4650919233629338,6.784961669992614e-08
mp-8613,MnPS3,-0.45101552647652454,6.824003257199343e-08
mp-8695,MnPSe3,0.011864262132320391,8.107823383829384e-08
mp-1199914,MnSeO3,-0.7865848447023751,5.893285055152455e-08
mp-1202364,MnSeO3,-0.7519065111403904,5.98946713888238e-08
mp-22224,MnSeO3,-0.853928032619919,5.70650537246246e-08
mp-17766,MnSiO3,-1.251888319994876,4.6027427129025134e-08
mp-532143,MnSiO3,-1.0684711668729534,5.1114593139336626e-08
mp-1180212,MnSiO3,-1.1845116513786706,4.7896152559762474e-08
mp-647680,MnSiO3,-1.1704591789445402,4.828590487524099e-08
mp-1180172,MnSiO3,-1.2011668249440532,4.7434213033303176e-08
mp-1181218,MnSiO3,-1.1937775496242296,4.76391582612059e-08
mp-1289249,MnSiO3,-1.4086634793296042,4.167919007347206e-08
mp-1172857,MnSiO3,-1.2473128137564231,4.615433107132302e-08
mp-5945,MnSiO3,-1.1924811149534378,4.76751155219069e-08
mp-560199,MnSiO3,-1.1897571866892775,4.775066502774157e-08
mp-1181816,MnSnO3,-0.6991612198618355,6.13575882885201e-08
mp-20569,MnSnO3,-0.7026101150310211,6.126193146483062e-08
mp-691106,MnSnO3,-0.6899516813786732,6.161301942102195e-08
mp-560522,MnSO3,-0.9637054585411704,5.4020322191391965e-08
mp-27818,MnSO3,-0.959246423940499,5.4143995734859626e-08
mp-570290,MnTlCl3,0.800850865383822,1.0296116987963631e-07
mp-570300,MnTlCl3,0.7382724458779393,1.0122552627558514e-07
mp-30528,MnTlCl3,0.7562193075262371,1.0172329141376878e-07
mp-998762,MnTlF3,0.4777469821416389,9.399972290124666e-08
mp-23443,MnTlI3,1.2106610927240524,1.143274604567092e-07
mp-770870,MnTlO3,-0.3662470267993143,7.05911290913923e-08
mp-768374,MnTlO3,-0.28465708420864644,7.285406674834421e-08
mp-1311921,MnTlO3,-0.34085312727579264,7.129544153069537e-08
mp-768432,MnTlO3,-0.456966206797901,6.80749874922183e-08
mp-753819,MnTlO3,-0.36032486810626096,7.075538310961353e-08
mp-1106224,MnVO3,-0.9929825464497668,5.3208307589952205e-08
mp-754318,MnZnO3,-0.9478880949482544,5.44590246413702e-08
mp-772528,MnZnO3,-0.9176039965457079,5.5298969179948634e-08
mp-1016932,MnZnO3,-0.9053467096527044,5.56389311311587e-08
mp-1186106,MoPbO3,-0.15813482491098796,7.636322456750968e-08
mp-1247498,MoRuN3,-0.7098523999772226,6.106106308808281e-08
mp-1247512,MoWN3,-0.6686385529686731,6.220414964289756e-08
mp-1186101,NaAgO3,-0.5041107808962266,6.676740927043556e-08
mp-1186097,NaAlO3,-1.0218197512105576,5.240849336650293e-08
mp-17868,NaAsO3,-0.8079684374547895,5.833976596604898e-08
mp-976133,NaAsO3,-0.8674288619398709,5.669060150541574e-08
mp-23729,NaBeH3,7.848799181077622e-07,8.074919439342573e-08
mp-976185,NaBeO3,-1.2555112842419192,4.592694241284442e-08
mp-23054,NaBiO3,-0.29004926439638723,7.270451194768542e-08
mp-23339,NaBrO3,-0.48047024058905663,6.742309141940061e-08
mp-1180213,NaBrO3,-0.6823043957862467,6.182512069222136e-08
mp-608595,NaBrO3,-0.5937358668952868,6.428161291276019e-08
mp-1413617,NaBrO3,-0.5815048589206668,6.462084600509249e-08
