material_id,Name,Coeff_B,unscaled_Coeff_B
mp-1068320,CsSO3,-0.10216079793457311,-0.00025448363798399957
mp-561681,CsSO3,0.44875954675859475,-0.0002236129749948815
mp-998297,CsSrBr3,-1.9343562572466553,-0.0003571501833375153
mp-1213104,CsSrBr3,-1.4362842689585165,-0.00032924086279258863
mp-998433,CsSrBr3,-1.7873147836176315,-0.0003489107566734791
mp-1213642,CsSrCl3,-1.6864860084354802,-0.0003432608452693408
mp-1213084,CsSrCl3,-1.079968121276707,-0.0003092747899861974
mp-1080233,CsSrCl3,-1.6782269844270559,-0.0003427980532355394
mp-1213645,CsSrCl3,-1.5226768504804795,-0.00033408184623895203
mp-998561,CsSrCl3,-1.4270065433056516,-0.00032872098810526955
mp-8397,CsSrF3,-1.079666554583767,-0.00030925789178333344
mp-1080232,CsSrI3,-1.8686746745609781,-0.0003534697347514121
mp-998417,CsSrI3,-1.9552242462774672,-0.00035831951509815224
mp-1183972,CsSrO3,-0.7008938345643259,-0.0002880334714078179
mp-1185552,CsTaO3,0.3978014319463341,-0.0002264683982953338
mp-1225870,CsTaS3,-0.3193191154067705,-0.0002666520418168654
mp-685607,CsTaSe3,-0.3364031581094551,-0.00026760934123382557
mp-1225880,CsTaSe3,-0.7711040618516591,-0.00029196768129107024
mp-1185551,CsTbO3,-0.35427696589142954,-0.0002686108949097511
mp-1183997,CsThO3,-0.41157649514096306,-0.00027182165754347204
mp-22962,CsTiBr3,-1.4900114527604416,-0.00033225145007708507
mp-28283,CsTiCl3,-1.1120978362516212,-0.0003110751693195825
mp-567698,CsTiI3,-1.6330281917032536,-0.0003402653518910853
mp-1183977,CsTiO3,0.1416776979653207,-0.00024082021803008326
mp-1112177,CsTlBr3,-2.0104011001812694,-0.0003614113342296689
mp-1080231,CsTlCl3,-1.873470841069235,-0.000353738486561619
mp-1395579,CsTlCl3,-1.8719421991828114,-0.0003536528295533756
mp-1112176,CsTlCl3,-1.7348504914263856,-0.00034597093515699364
mp-1078203,CsTlF3,-1.0173035458135047,-0.00030576339853167036
mp-998240,CsTlF3,-0.8862794870040887,-0.0002984215030980853
mp-2695837,CsTlF3,-1.2960469049532009,-0.00032138270245345374
mp-998235,CsTlF3,-1.2891321432960154,-0.0003209952357736964
mp-998234,CsTlF3,-1.2902771529271746,-0.00032105939605890513
mp-1112542,CsTlI3,-2.0557940517992392,-0.000363954915211889
mp-1185544,CsTlO3,-0.7410595920308083,-0.00029028414806986965
mp-1206103,CsTmBr3,-1.7058796972965524,-0.0003443475650441921
mp-579768,CsTmCl3,-1.5840536655864952,-0.00033752107841241347
mp-1207081,CsTmH3,-5.581455104853379e-07,-0.0002487591183437381
mp-1213177,CsTmI3,-1.5508890261524826,-0.0003356627073847593
mp-2647024,CsUBr3,-1.8890681071987316,-0.00035461247488111634
mp-865424,CsUO3,-0.23694813058004627,-0.00026203640738411667
mp-23038,CsVBr3,-1.412881341221464,-0.0003279294864709689
mp-22977,CsVCl3,-1.010812267186438,-0.00030539966160164964
mp-22991,CsVI3,-1.604306437123988,-0.00033865593663783943
mp-504651,CsVO3,0.5057861814040265,-0.0002204175039317768
mp-568005,CsYbBr3,-1.9316486098711536,-0.0003569984610959469
mp-1070599,CsYbCl3,-1.6515894755700486,-0.0003413054280916045
mp-8398,CsYbF3,-1.0116344184514503,-0.0003054457306112129
mp-1206323,CsYbH3,-5.581882169760797e-07,-0.00024875911834613116
mp-1185576,CsYbI3,-1.6204207124784062,-0.0003395588954204873
mp-1185564,CsYbO3,-0.5403910102423879,-0.0002790397418311697
mp-1188802,CuAgF3,0.08830567663740396,-0.0002438109038875456
mp-998414,CuAgF3,0.04374278362034545,-0.00024630797277491067
mp-998422,CuAgF3,0.09593456642416953,-0.00024338342124353556
mp-776320,CuAsO3,0.906716240714168,-0.00019795150342481825
mp-1178368,CuAsO3,0.7831687528793836,-0.00020487445135520185
mp-1184051,CuBiO3,0.39867827675799816,-0.0002264192645486218
mp-1184042,CuBO3,1.1441234952134138,-0.00018464845623221584
mp-1178374,CuCO3,1.1865520319053715,-0.00018227098538737286
mp-1080068,CuCO3,1.0798153431846913,-0.0001882519450266573
mp-758727,CuCO3,0.3733358993824858,-0.00022783931737266157
mp-27249,CuCO3,1.2352289414103907,-0.00017954338876990147
mp-760595,CuCO3,0.9922189369349823,-0.00019316038444524278
mp-760536,CuCO3,1.064339042560725,-0.00018911915507885974
mp-1096939,CuGeI3,-0.577872752401035,-0.00028114002046776467
mp-1096949,CuGeI3,-0.4755331975307229,-0.00027540545295852285
mp-554874,CuGeO3,0.7201896381369579,-0.00020840346792773239
mp-1202570,CuGeO3,0.07888819930054147,-0.00024433860952026437
mp-1181636,CuGeO3,0.6790391115439363,-0.00021070932584442526
mp-561216,CuGeO3,0.07851022426080068,-0.00024435978924285497
mp-554624,CuGeO3,0.07878325749539261,-0.0002443444899041192
mp-21344,CuGeO3,0.763876037046721,-0.00020595551313546095
mp-1181557,CuGeO3,0.6990454468824581,-0.00020958827660049733
mp-1096790,CuPbBr3,-0.7820988302200291,-0.0002925837699728785
mp-1184117,CuPbO3,0.3189708133952891,-0.00023088564932255512
mp-1184073,CuPdO3,0.5536566787064388,-0.0002177350943900357
mp-772255,CuPO3,0.5166105083552281,-0.00021981096588573554
mp-772192,CuPO3,0.3887700217315455,-0.00022697447076795686
mp-766856,CuPO3,0.3658185018000957,-0.000228260552583081
mp-1105187,CuPS3,0.43447426693235514,-0.00022441344653939617
mp-554440,CuSeO3,0.35032785894427576,-0.00022912856629811842
mp-560049,CuSeO3,0.45625374489279835,-0.0002231930397588656
mp-22688,CuSeO3,0.35176315778191736,-0.00022904813974075432
mp-22414,CuSeO3,0.6164151507116955,-0.0002142184414697931
mp-16053,CuSiO3,0.9870425069988613,-0.0001934504442072103
mp-556982,CuSiO3,0.5460978188764827,-0.00021815865292556684
mp-754936,DyAlO3,1.1541259171313527,-0.0001840879733982126
mp-984723,DyAlO3,0.9832536419843478,-0.00019366275216806345
mp-756630,DyAlO3,0.9146551364867221,-0.00019750664968459788
mp-1207000,DyBiO3,-0.0304147642650463,-0.0002504633696320449
mp-753318,DyBO3,1.2430373373020132,-0.00017910584755295814
mp-10792,DyBO3,0.10884762947295368,-0.00024265984147129414
mp-12315,DyBO3,1.0815609203249537,-0.00018815413211388757
mp-22137,DyCoO3,0.7816483487629782,-0.00020495964676237266
mp-19381,DyCrO3,0.7518887637398493,-0.00020662721654590767
mp-1225651,DyCrS3,0.27571550422443636,-0.00023330944812535156
mp-1212890,DyCrSe3,0.0409624188842983,-0.000246463769712853
mp-1183771,DyCuO3,0.835008766442499,-0.00020196961111200928
mp-772188,DyErO3,0.34263244375259916,-0.00022955977667405016
mp-22283,DyFeO3,0.7778174893803467,-0.00020517430786555951
mp-755612,DyGaO3,0.6941637329926849,-0.00020986182203361147
mp-769015,DyGaO3,0.4946224994086421,-0.0002210430576400704
mp-1225852,DyGaSe3,-0.1183944670090753,-0.00025539328695939713
mp-768145,DyHoO3,0.3076841621580684,-0.00023151809357693098
mp-1183823,DyInO3,0.22565385458329956,-0.00023611463825789526
mp-768149,DyInO3,0.3971011035091436,-0.00022650764099779424
mp-1178360,DyInO3,0.5105201968098072,-0.00022015223474071335
mp-756469,DyLuO3,0.44855363019295424,-0.00022362451347038526
mp-1232195,DyMgS3,0.3632632522250461,-0.0002284037352577531
mp-1232163,DyMgS3,0.3563922406122657,-0.0002287887504163612
mp-1238023,DyMgSe3,0.0058524932742116675,-0.0002484311442916329
mp-1232192,DyMgSe3,-0.024488076510557732,-0.0002501312693891097
mp-1232257,DyMgSe3,0.1527080477516023,-0.00024020213555376078
mp-1188804,DyMnO3,0.6601313219296614,-0.00021176881839479842
mp-22103,DyMnO3,0.7103286608527455,-0.00020895602495238504
mp-542479,DyMnO3,0.4480424016507101,-0.00022365316001464534
mp-19265,DyNiO3,0.7914851877042963,-0.00020440844232281835
mp-1183790,DyPaO3,0.21234764922250093,-0.0002368602476464648
mp-1183821,DyRhO3,0.5933142452418139,-0.00021551289406057802
mp-1212884,DyRhO3,0.6952933321902321,-0.0002097985252676159
mp-1207184,DySbO3,0.34187412697508535,-0.00022960226873647464
mp-31120,DyScO3,0.6225945410568556,-0.00021387218110990408
mp-1184176,DyScS3,0.25377945869316676,-0.0002345386281246615
mp-769393,DySeO3,0.37338222048486713,-0.0002278367217830184
mp-1184153,DySnO3,0.2797930598562033,-0.00023308096346883055
mp-779599,DyTiO3,0.7117379313286349,-0.00020887705688678215
mp-752435,DyTmO3,0.5034635066479183,-0.00022054765434339227
mp-22789,DyVO3,0.7239518384933703,-0.00020819265411332327
mp-768333,DyYO3,0.311615180614897,-0.000231297820088842
mp-1184150,ErAlO3,1.0075154597622102,-0.00019230324819015002
mp-754184,ErAlO3,1.01206983942037,-0.00019204804483651487
mp-756458,ErAlO3,0.9246932419348113,-0.00019694416733425052
mp-1184148,ErBeO3,1.2624497716381242,-0.00017801807738080698
mp-754636,ErBiO3,0.37411063330130645,-0.00022779590538044792
mp-754943,ErBiO3,0.35243639515547187,-0.00022901041507824934
mp-10791,ErBO3,0.10947187235716171,-0.00024262486220090164
mp-760405,ErBO3,1.2658817076325946,-0.00017782576983488667
mp-1194043,ErBO3,0.6465438819453055,-0.00021253018668457456
mp-562779,ErCoO3,0.7932664633738753,-0.0002043086290532305
mp-19063,ErCrO3,0.7626723542995464,-0.0002060229611518426
mp-1184157,ErCuO3,0.8586232838457306,-0.00020064637842432946
mp-19935,ErFeO3,0.7893054087051112,-0.00020453058561181248
mp-1184164,ErGaO3,0.5762862374171078,-0.00021646705357927456
mp-1213088,ErGaO3,0.502103287118068,-0.0002206238738533481
mp-1213082,ErGaO3,0.7080973048409049,-0.00020908105834444216
mp-754208,ErInO3,0.5246500826661489,-0.00021936047065258774
mp-772217,ErInO3,0.40667224665399004,-0.000225971324745742
mp-1184162,ErIrO3,0.5848714654152047,-0.00021598598279877614
mp-778151,ErLuO3,0.458192029744815,-0.00022308442852491883
mp-1232164,ErMgS3,0.3535020022615214,-0.00022895070409068726
mp-1232145,ErMgSe3,0.0022461543284748586,-0.00024863322445674345
mp-1232210,ErMgSe3,0.1768434927278264,-0.00023884971283942376
mp-19319,ErMnO3,0.7356844342097233,-0.0002075352214883785
mp-19217,ErMnO3,0.47690806241825356,-0.00022203568101954792
mp-18983,ErNiO3,0.8068221416676522,-0.00020354904052064662
mp-1189736,ErNiO3,0.8089998069311548,-0.00020342701567422326
mp-1213022,ErRhO3,0.7077396970725118,-0.00020910109679284346
mp-1212985,ErScO3,0.6221759094115313,-0.00021389563901368975
mp-1184204,ErTaO3,0.7528906794413928,-0.0002065710744878701
mp-756296,ErTiO3,0.7216955480448632,-0.00020831908469936422
mp-1184219,ErTlO3,0.12652125397034553,-0.000241669505008118
mp-19205,ErVO3,0.7503561718350085,-0.00020671309489229647
mp-1184207,ErZnO3,0.6226913342976417,-0.0002138667573285086
mp-1077622,EuAgO3,0.5319794043366812,-0.00021894977422177094
mp-973892,EuAlO3,0.9824611868958613,-0.00019370715716092007
mp-21455,EuAlO3,0.8578003799152611,-0.00020069248960928506
mp-983564,EuAsO3,0.714979170843165,-0.00020869543496324292
mp-1184383,EuAuO3,0.25126458963868004,-0.00023467954808848324
mp-1184325,EuBeO3,1.2464384871055074,-0.00017891526510239054
mp-22030,EuBO3,0.9955676145138526,-0.00019297274226068325
mp-1225223,EuBO3,1.2413849376328727,-0.00017919843929294513
mp-1183878,EuCdO3,0.19263002181992306,-0.00023796511922427702
mp-554518,EuCO3,1.000687687984147,-0.00019268584041706187
mp-1075975,EuCoO3,0.7326461714402654,-0.0002077054696684136
mp-1212757,EuCoO3,0.746269995282411,-0.00020694206261963558
mp-1189762,EuCrO3,0.717817141396182,-0.00020853641009992255
mp-754941,EuCrO3,0.8129987527536997,-0.00020320293589574224
mp-1075902,EuCuO3,0.835315253752583,-0.00020195243718377956
mp-1338333,EuCuO3,0.8269006913960126,-0.00020242394476416357
mp-1183905,EuErO3,0.3116852530797587,-0.0002312938935984366
mp-1011260,EuFeO3,0.975838300357168,-0.00019407826870239896
mp-1075904,EuFeO3,0.7703165756009867,-0.00020559461941081935
mp-504703,EuFeO3,0.7370263333196618,-0.00020746002855788075
mp-1206706,EuGaO3,0.6065561631622955,-0.00021477088700022807
mp-1212729,EuGaO3,0.6576969787016651,-0.00021190522611710385
mp-865181,EuGeO3,0.7783408374245226,-0.00020514498220849603
mp-581575,EuGeS3,0.32479272154839123,-0.00023055942037443359
mp-644246,EuPdH3,-5.571970953411752e-07,-0.00024875911829059394
mp-753781,EuHfO3,0.6316287487126004,-0.000213365951883482
mp-1190059,EuHfS3,0.26421150489629497,-0.00023395407141746087
mp-1212795,EuInO3,0.49597761060533685,-0.000220967124374093
mp-1212980,EuInO3,0.3506351993766401,-0.0002291113445654272
mp-1184304,EuInO3,0.20632626707570978,-0.00023719765406242466
mp-1184445,EuIrO3,0.5757122874193641,-0.00021649921470224566
mp-1184309,EuLuO3,0.22971956630857449,-0.00023588681727126646
mp-972931,EuMgO3,0.7413766267413848,-0.00020721626111777907
mp-20614,EuMnO3,0.6691179996925811,-0.0002112652524922442
mp-1099619,EuMnO3,0.7124322210219276,-0.00020883815256359837
mp-1184411,EuMoO3,0.6971453813868465,-0.00020969474622380547
mp-1078341,EuNbO3,0.9026253809242633,-0.00019818073357601228
mp-755572,EuNbO3,0.7012723200039659,-0.00020946349440591005
mp-977412,EuNiO3,0.7018278323215554,-0.000209432366433041
mp-20718,EuNiO3,0.7275756546845145,-0.00020798959461579533
mp-1213363,EuNpO3,0.2939776376919525,-0.00023228613473137632
mp-977370,EuOsO3,0.7374610906193055,-0.0002074356670576954
mp-1184348,EuPbO3,0.03975981499088732,-0.00024653115727597445
mp-1184369,EuPdO3,0.46083021169800986,-0.0002229365987583009
mp-20217,EuPS3,0.4941165820241906,-0.00022107140657513184
mp-20742,EuPSe3,0.1626939586285232,-0.00023964257791119
mp-976258,EuPtO3,0.3437817690873999,-0.0002294953745596297
mp-976320,EuReO3,0.7545752520156697,-0.00020647667994840144
mp-19801,EuRhO3,0.6528022985816051,-0.00021217949810920113
mp-866036,EuRuO3,0.7040592734251874,-0.00020930732827288982
mp-976284,EuSbO3,0.36553165108901453,-0.00022827662618013595
mp-22487,EuScO3,0.587160579627259,-0.0002158577129425898
mp-755177,EuSeO3,0.646572004387366,-0.00021252861085162587
mp-866030,EuSiO3,1.1690122189891952,-0.00018325382375709945
mp-862606,EuSnO3,0.30120171880378166,-0.00023188133542498377
mp-1184447,EuTcO3,0.7520303331984906,-0.00020661928374202893
mp-22246,EuTiO3,0.7669408713497461,-0.0002057837760271883
mp-1079111,EuTiO3,0.9559098974353333,-0.0001951949510257827
mp-1178346,EuTmO3,0.4823844205221306,-0.00022172881486900363
mp-1184353,EuTmO3,0.308507728615794,-0.00023147194526745122
mp-1213318,EuUO3,0.33148551745805577,-0.00023018439148146853
mp-756315,EuVO3,0.7939677303841108,-0.00020426933375809956
mp-1178351,EuVO3,0.700495070311149,-0.00020950704736879565
mp-1184400,EuWO3,0.7315849552477403,-0.0002077649346123998
mp-1106293,EuZrO3,0.5602413895542497,-0.00021736612201241043
mp-1178354,EuZrO3,0.16785389115377392,-0.0002393534425768935
mp-771055,EuZrO3,0.5572394088943042,-0.00021753433713487906
mp-1189927,EuZrS3,0.2482830392155435,-0.00023484661840851104
mp-1106192,EuZrSe3,-0.020717870206070188,-0.0002499200069637039
mp-1184234,FeAgO3,0.8411153015101505,-0.00020162743317663154
mp-1184215,FeAsO3,1.0429776836586768,-0.00019031613267826567
mp-1193035,FeBiO3,0.37529433514875166,-0.00022772957698803317
mp-655631,FeBiO3,0.3968540337812456,-0.0002265214854789034
mp-654759,FeBiO3,0.4374846634952263,-0.00022424475983422873
mp-1181635,FeBiO3,0.35870544044549746,-0.00022865913092932273
mp-1181670,FeBiO3,0.41901957751174024,-0.00022527944561403736
mp-1181856,FeBiO3,0.4072425649540605,-0.00022593936712390504
mp-1069079,FeBiO3,0.44428275185586585,-0.0002238638309090709
mp-555351,FeBiO3,0.49782632434657614,-0.00022086353223156477
mp-547069,FeBiO3,0.46050507690114983,-0.00022295481759308634
mp-22949,FeBiO3,0.4734116899905132,-0.00022223159924246512
mp-1181394,FeBiO3,0.49260268493738835,-0.00022115623736277122
mp-23501,FeBiO3,0.590414728050753,-0.00021567536767205128
mp-645159,FeBiO3,0.4944397246365497,-0.00022105329937183166
mp-548231,FeBiO3,0.6041835741532466,-0.00021490383434264438
mp-551451,FeBiO3,0.4694651354168755,-0.00022245274329238903
mp-1274711,FeBO3,1.5801494288903228,-0.0001602158685038536
mp-19097,FeBO3,1.6388346695668616,-0.00015692745792905498
mp-849295,FeBO3,1.5881449085953179,-0.00015976784409926076
mp-1199904,FeBO3,0.48198833507337113,-0.00022175100940315242
mp-18969,FeCO3,1.654148675197547,-0.00015606934203010113
mp-675126,FeCO3,1.6956931579797114,-0.0001537414088917094
mp-22334,FeGeO3,1.0084944610899598,-0.00019224839013245445
mp-1096837,FeGeS3,0.6351374266006076,-0.0002131693441276396
mp-768499,FeNiO3,1.1713537538400018,-0.0001831226165255045
mp-1272388,FeNiO3,1.1362904193349195,-0.00018508738038512196
mp-973579,FePbO3,0.46980997341162123,-0.00022243342039457962
mp-5864,FePS3,0.7130836583023594,-0.0002088016494630386
mp-1232490,FePS3,0.7393000001847554,-0.00020733262428933644
mp-2928,FePSe3,0.29197486762637226,-0.0002323983593757097
mp-1184349,FeRhO3,0.8624876935313495,-0.0002004298373395687
mp-973648,FeRhO3,0.9312069582997395,-0.00019657917311204513
mp-21939,FeSiO3,0.04108570929092048,-0.0002464568611703944
mp-18269,FeSiO3,0.41836123488707244,-0.0002253163356535744
mp-561362,FeSiO3,1.155771040416667,-0.00018399578938829958
mp-650392,FeSiO3,0.027520507014674234,-0.00024721698337659546
mp-1199561,FeSiO3,0.4522096719473936,-0.00022341964822269087
mp-1178214,FeSnO3,0.705037237008554,-0.00020925252836490212
mp-1178212,FeSnO3,0.8250217819436045,-0.0002025292289146784
mp-1207083,FeSnO3,0.6079650778264849,-0.00021469193887243141
mp-540655,FeSO3,0.7121426455487807,-0.00020885437884191163
mp-558285,GaBiO3,0.418724440112193,-0.00022529598355329602
mp-755568,GaBiO3,0.5007330916506376,-0.0002207006523620957
mp-22979,GaBiO3,0.3460449865215409,-0.000229368555821942
mp-1078259,GaBO3,1.5593132636278497,-0.0001613834170287889
mp-1184023,GaBO3,1.4906761576234686,-0.00016522947751361223
mp-1096988,GaCuBr3,-0.3647685265856637,-0.00026919878649433576
mp-1184033,GaFeO3,0.9260216129978858,-0.00019686973244396614
mp-861324,GaFeO3,0.8260482704670338,-0.0002024717099256372
mp-649086,GaFeO3,0.44225385144711993,-0.00022397751975966466
mp-1184032,GaFeO3,0.9819986827083582,-0.00019373307344998256
mp-868005,GaFeO3,0.4025424661557331,-0.00022620273580762924
mp-1183980,GaGeO3,0.8835796685592072,-0.00019924795458803858
mp-1246681,GaMoN3,0.7569873278636408,-0.00020634151997232835
mp-1183983,GaNiO3,0.8547340745842291,-0.0002008643091461888
mp-1184206,GaSiO3,1.3450594234000377,-0.0001733890693150207
mp-1184243,GaSnO3,0.5943257464611236,-0.0002154562148808106
mp-5223,GdAlO3,0.7778812038945091,-0.0002051707376410921
mp-1178268,GdAlO3,1.0309764015391067,-0.00019098862106850097
mp-753953,GdAsO3,0.7098792266369429,-0.0002089812088693441
mp-1184468,GdBeO3,1.291517262521225,-0.00017638928889326033
mp-29762,GdBO3,0.4661411840006231,-0.00022263899995354116
mp-1224628,GdBO3,1.2221324163576242,-0.0001802772487827454
mp-561949,GdBO3,1.2062099438923752,-0.0001811694599456894
mp-1194303,GdBO3,0.4594665255698196,-0.00022301301251809725
mp-1184471,GdCdO3,0.2514934329417571,-0.00023466672491984433
mp-20951,GdCoO3,0.7943387993677362,-0.00020424854101437615
mp-18331,GdCrO3,0.6302481934353992,-0.0002134433109011891
mp-1147577,GdCrO3,0.8339208006821792,-0.00020203057496032974
mp-1184481,GdCuO3,0.8886464057233496,-0.0001989640414289851
mp-1184486,GdErO3,0.37521272222349467,-0.00022773415014481607
mp-766236,GdErO3,0.12939001646412684,-0.00024150875472725723
mp-600576,GdFeO3,0.6740624623321523,-0.00021098819095099092
mp-18656,GdGaO3,0.6198432634435491,-0.0002140263481592934
mp-1212640,GdInO3,0.31185983553646324,-0.00023128411092071077
mp-1212778,GdInO3,0.4870277801186518,-0.0002214686255501261
mp-756424,GdLuO3,0.412722280770339,-0.00022563231282491254
mp-510575,GdMnO3,0.6147956458970114,-0.00021430918995607603
mp-505604,GdNiO3,0.686159183731128,-0.0002103103546481965
mp-1184503,GdRhO3,0.6517982454217304,-0.00021223575993910125
mp-5690,GdScO3,0.5435698608226076,-0.000218300306327703
mp-510490,GdScS3,0.28327179920837864,-0.00023288603331022878
mp-1184484,GdSiO3,1.198554084007526,-0.00018159845385138501
mp-1184491,GdThO3,0.1314815029026306,-0.00024139155888649495
mp-510278,GdTiO3,0.6095863684827307,-0.00021460109031703047
mp-756030,GdTmO3,0.45702257624011366,-0.00022314995851554784
mp-541177,GdVO3,0.6406760924315478,-0.0002128589865815382
mp-1184599,GdZrO3,0.5783148973053898,-0.0002163533782061758
mp-1184562,GeBiO3,0.2756081052247552,-0.00023331546619739495
mp-973738,GeBO3,1.2475902596214041,-0.00017885072586088153
mp-28369,GeClH3,-5.580858511928036e-07,-0.00024875911834039514
mp-553898,GePbO3,0.112194979106496,-0.00024247227369776894
mp-554699,GePbO3,0.24825005096563757,-0.00023484846689560224
mp-1017566,GePbO3,0.30878832725821326,-0.00023145622200326473
mp-624190,GePbS3,-0.05383932173056394,-0.00025177595796927534
mp-1184557,GePdO3,0.6596679404885109,-0.0002117947838405166
mp-541785,GePdS3,0.09077619639228374,-0.00024367246902396597
mp-1078197,CBrH3,-5.580562898906669e-07,-0.00024875911833873864
mp-1078233,CClH3,-5.585065847856256e-07,-0.0002487591183639708
mp-1096983,CIH3,-5.589903478397636e-07,-0.00024875911839107833
mp-1181198,CIH3,-5.588438581444438e-07,-0.00024875911838286984
mp-554676,CSH3,-5.587259980102482e-07,-0.0002487591183762656
mp-559204,CSH3,-5.58730291988995e-07,-0.00024875911837650617
mp-1200055,CSeH3,-5.588163493634377e-07,-0.0002487591183813284
mp-1184563,HfBeO3,1.4254275192741943,-0.00016888566618840353
mp-1184625,HfBO3,1.4827703100679273,-0.0001656724794065018
mp-1017446,HfCdO3,0.622686452484075,-0.0002138670308795271
mp-1212404,HfCdO3,0.6361287166467662,-0.000213113797475144
mp-753534,HfCoO3,0.8199186388684936,-0.00020281518206847734
mp-756322,HfCrO3,0.757645728125361,-0.00020630462670311565
mp-753790,HfFeO3,0.8240240372231966,-0.00020258513725298827
mp-753856,HfFeO3,0.8098983982415433,-0.00020337666336871273
mp-1016825,HfMgO3,1.012992603546195,-0.00019199633801424701
mp-754657,HfMnO3,0.753130245977502,-0.00020655765044595378
mp-1178219,HfNiO3,0.8291658053107156,-0.0002022970197577333
mp-1184669,HfNpO3,0.4594194831805325,-0.00022301564852484463
mp-755790,HfPbO3,0.44687247475737024,-0.0002237187165314705
mp-22734,HfPbO3,0.19740694758618105,-0.00023769744556351158
mp-669414,HfPbO3,0.19700655694773772,-0.00023771988133772546
mp-1181854,HfPbO3,0.20708339785697305,-0.0002371552284569588
mp-22535,HfPbO3,0.38425008571549313,-0.0002272277440820176
mp-22147,HfPbS3,0.1562193732261008,-0.0002400053794411712
mp-776083,HfSnO3,0.7873424176029076,-0.00020464058125337935
mp-8725,HfSnS3,0.37017958585353483,-0.0002280161804930361
mp-1184597,HfThO3,0.5559608764850168,-0.00021760597933053943
mp-1016819,HfZnO3,0.8981096412561911,-0.00019843377174892144
mp-4891,HoAlO3,0.9195611545390392,-0.00019723174237472904
mp-1184610,HoBeO3,1.2508636247079323,-0.00017866730379015943
mp-754300,HoBiO3,0.35854815005575347,-0.00022866794465105218
mp-1178162,HoBiO3,0.3364968403955544,-0.00022990358344265974
mp-770830,HoBiO3,0.3737649250496915,-0.0002278152770428506
mp-753056,HoBO3,1.2525347680113228,-0.00017857366175602068
mp-780393,HoBO3,0.10912581370479923,-0.00024264425349790938
mp-754409,HoBO3,1.3225871073276707,-0.0001746482990797907
mp-752713,HoBO3,0.6456738074172463,-0.00021257894106039288
mp-850193,HoBO3,1.0892053244267927,-0.00018772578012969657
mp-1184546,HoBO3,1.310783926932153,-0.0001753096868969219
mp-1188609,HoCoO3,0.7405583305245145,-0.00020726211411082902
mp-20570,HoCoO3,0.7866518019078939,-0.00020467927970512675
mp-756834,HoCrO3,0.7400072829592617,-0.00020729299190258557
mp-1184736,HoCuO3,0.8458309643591662,-0.00020136319236580553
mp-1184778,HoErO3,0.3260875225714557,-0.00023048686657168148
mp-770415,HoErO3,0.3455868038185983,-0.00022939422995786062
mp-19785,HoFeO3,0.7832641374118765,-0.00020486910651037023
mp-755416,HoGaO3,0.6997086265606711,-0.00020955111551805675
mp-769045,HoGaO3,0.49734067317757535,-0.000220890745555075
mp-982558,HoGeO3,0.6751673645743921,-0.00021092627807177948
mp-768267,HoInO3,0.40089498556200454,-0.00022629505190864096
mp-776984,HoInO3,0.515936183060667,-0.00021984875150958107
mp-770472,HoLuO3,0.4533220466268091,-0.00022335731662761248
mp-1232153,HoMgS3,0.3747149308022273,-0.00022776204374386872
mp-1232139,HoMgS3,0.34054666028638536,-0.0002296766529504012
mp-1232140,HoMgSe3,-0.010620210704139765,-0.00024935418751908606
mp-1232172,HoMgSe3,0.1609433590827436,-0.00023974067225300771
mp-1181443,HoMnO3,0.6645227158085305,-0.00021152274790240712
mp-19056,HoMnO3,0.47373914491873137,-0.00022221325039978662
mp-22081,HoMnO3,0.714934329229493,-0.000208697947650162
mp-1193069,HoMnO3,0.5070726018585248,-0.00022034541973177282
mp-18974,HoNiO3,0.7978561825214072,-0.0002040514454614772
mp-1212108,HoRhO3,0.7012100323676904,-0.00020946698467568566
mp-1184833,HoRhO3,0.6047209568533418,-0.0002148737222576749
mp-1207180,HoSbO3,0.3554965808141759,-0.0002288389384554236
mp-31121,HoScO3,0.6269073914973049,-0.00021363051177648396
mp-1184813,HoSiO3,1.1494560143698322,-0.00018434965005570316
mp-973977,HoSnO3,0.3219037938481506,-0.00023072130060683584
mp-755236,HoTiO3,0.7164983755392456,-0.00020861030676524488
mp-1178178,HoTmO3,0.5084733237228818,-0.0002202669306851573
mp-19024,HoVO3,0.7447734811379689,-0.00020702591935910168
mp-1184913,InAsO3,0.8099445842925945,-0.000203374075346632
mp-561102,InBiO3,0.3602036621487201,-0.00022857517850729167
mp-556892,InBiO3,0.34861136802118864,-0.00022922474937307822
mp-545379,InBiO3,0.20718896605544046,-0.00023714931297333464
mp-1078776,InBiS3,-0.29813249457736646,-0.00026546485561507963
mp-1223842,InBiSe3,-0.6896887459797085,-0.0002874055974932113
mp-7027,InBO3,1.4478211394619152,-0.00016763084612488516
mp-755167,InCoO3,0.8495631528118821,-0.00020115406025978422
mp-975443,InCuO3,0.8644862591323204,-0.00020031784829119988
mp-1224030,InCuO3,0.9095691540376407,-0.00019779164124765516
mp-617426,InFeBr3,-0.34251858927859047,-0.00026795201765969013
mp-21094,InFeO3,0.8503279791189016,-0.00020111120343774697
mp-8098,InGaO3,0.7514095771289107,-0.00020665406762976704
mp-504951,InGaS3,0.24712909768607716,-0.0002349112791900713
mp-1224507,InGaS3,0.022466772785293188,-0.00024750016791994113
mp-19885,InGaS3,0.07403188471495525,-0.00024461073171067694
mp-1224212,InGaS3,0.22456121362031922,-0.00023617586407985152
mp-504952,InGaSe3,-0.04701149345924449,-0.00025139336257678016
