material_id,Name,A_site,B_site,X_site,Spacegroup,Ehull,Energy,density_MP
mp-756296,ErTiO3,Er,Ti,O,Pnma,0.0580281612499967,-43.4574679325,7.56135192547964
mp-1184219,ErTlO3,Er,Tl,O,Pm-3m,0.583822038500002,-29.68929015,8.14690989920263
mp-19205,ErVO3,Er,V,O,Pnma,0,-41.254056885,7.67471365267443
mp-1184207,ErZnO3,Er,Zn,O,Pm-3m,0.459743465124999,-30.04154135,8.31176188479209
mp-1077622,EuAgO3,Eu,Ag,O,Pm-3m,0.266618123916667,-33.38257222,7.47464236858307
mp-973892,EuAlO3,Eu,Al,O,Pm-3m,0.00891442050000002,-43.37930957,7.04337894926657
mp-21455,EuAlO3,Eu,Al,O,Pnma,0,-43.4184782425,7.02394177478515
mp-983564,EuAsO3,Eu,As,O,Pm-3m,0.145804072928561,-39.03099023,7.14039981851522
mp-1184383,EuAuO3,Eu,Au,O,Pm-3m,0.370365252666665,-33.69004067,9.49695612932212
mp-1184325,EuBeO3,Eu,Be,O,Pm-3m,0.261574081999999,-39.61425929,7.17888637687389
mp-22030,EuBO3,Eu,B,O,P-1,0,-45.1442923375,5.560193421201
mp-1225223,EuBO3,Eu,B,O,Ama2,0.0398641519999998,-45.007854415,5.43504214554256
mp-1183878,EuCdO3,Eu,Cd,O,Pm-3m,0.448619821,-32.35563744,7.18790166060939
mp-554518,EuCO3,Eu,C,O,Pnma,0,-45.395523415,5.27193692940799
mp-1075975,EuCoO3,Eu,Co,O,Pm-3m,0.0970085490000017,-39.11412424,8.02249867670141
mp-1212757,EuCoO3,Eu,Co,O,Pnma,0,-39.4514795175,7.65338723641984
mp-1189762,EuCrO3,Eu,Cr,O,Pnma,0,-44.59982425,7.11012035089927
mp-754941,EuCrO3,Eu,Cr,O,Pm-3m,0.077613537499996,-46.96110997,7.32449802250757
mp-1075902,EuCuO3,Eu,Cu,O,Pm-3m,0.0797446950000005,-37.1661074,7.81322675694355
mp-1338333,EuCuO3,Eu,Cu,O,C2/c,0.0840364774999998,-37.0371035475,6.22818623780162
mp-1183905,EuErO3,Eu,Er,O,Pm-3m,0.474163809874998,-43.34456096,7.65007106560942
mp-1011260,EuFeO3,Eu,Fe,O,Imma,0.0263252998749639,-41.334394945,7.12581175011242
mp-1075904,EuFeO3,Eu,Fe,O,Pm-3m,0.0809061758749632,-41.1948025,7.35562526798001
mp-504703,EuFeO3,Eu,Fe,O,Pnma,0.0127520438749631,-43.5011410225,7.79019368832995
mp-1206706,EuGaO3,Eu,Ga,O,P6_3/mmc,0.0546297471500008,-39.524627875,6.60980809945228
mp-1212729,EuGaO3,Eu,Ga,O,Pnma,0.0639373911500023,-39.4969147125,7.58511776988798
mp-865181,EuGeO3,Eu,Ge,O,Pm-3m,0,-40.68855765,7.63003185813919
mp-581575,EuGeS3,Eu,Ge,S,P-1,0,-32.6025046733333,4.14469638985437
mp-644246,EuPdH3,Eu,Pd,H,Pm-3m,0,-28.21039721,7.72300967514294
mp-753781,EuHfO3,Eu,Hf,O,Pm-3m,0,-51.62601577,8.8945465288067
mp-1190059,EuHfS3,Eu,Hf,S,Pnma,0,-41.680516955,6.14126603298688
mp-1212795,EuInO3,Eu,In,O,Pnma,0.0815836748749987,-38.323957125,7.47745230643651
mp-1212980,EuInO3,Eu,In,O,P6_3cm,0.0119424538749993,-38.6506960416666,6.91599800877444
mp-1184304,EuInO3,Eu,In,O,Pm-3m,0.370071597874999,-36.87462946,7.09925957990867
mp-1184445,EuIrO3,Eu,Ir,O,Pm-3m,0.329087391843753,-41.35387315,10.0958553662638
mp-1184309,EuLuO3,Eu,Lu,O,Pm-3m,0.412847313499999,-43.80009123,8.06687844844446
mp-972931,EuMgO3,Eu,Mg,O,Pm-3m,0.271359000999999,-37.3398641,6.16968225297249
mp-20614,EuMnO3,Eu,Mn,O,Pnma,0,-46.1094280975,7.35415007382215
mp-1099619,EuMnO3,Eu,Mn,O,Pm-3m,0.0488960985000002,-43.56989984,7.26342181290874
mp-1184411,EuMoO3,Eu,Mo,O,Pm-3m,0.105539480384619,-43.11754103,7.12812937554117
mp-1078341,EuNbO3,Eu,Nb,O,Imma,0,-48.88017975,7.25630609095094
mp-755572,EuNbO3,Eu,Nb,O,Pm-3m,0.018850276000002,-48.74876223,7.12335261476675
mp-977412,EuNiO3,Eu,Ni,O,Pm-3m,0.0713810850000023,-39.58215991,7.85721341925668
mp-20718,EuNiO3,Eu,Ni,O,Pnma,0,-39.8642651225,7.78439933916652
mp-1213363,EuNpO3,Eu,Np,O,Pnma,0,-53.070644595,9.19689914825077
mp-977370,EuOsO3,Eu,Os,O,Pm-3m,0.22998126266666,-44.49716582,10.2098169129971
mp-1184348,EuPbO3,Eu,Pb,O,Pm-3m,0.290577132031251,-36.74494335,8.59442528127921
mp-1184369,EuPdO3,Eu,Pd,O,Pm-3m,0.171367586875,-37.21573799,7.77721862090936
mp-20217,EuPS3,Eu,P,S,P2_1/c,0,-33.5290726525,3.89986786501187
mp-20742,EuPSe3,Eu,P,Se,P2_1/c,0,-30.775602535,5.18988725861913
mp-976258,EuPtO3,Eu,Pt,O,Pm-3m,0.37262719459375,-37.82536987,9.75383135242225
mp-976320,EuReO3,Eu,Re,O,Pm-3m,0.209718244411766,-47.24745104,10.0092474739274
mp-19801,EuRhO3,Eu,Rh,O,Pnma,0,-41.4439718375,8.14448259097972
mp-866036,EuRuO3,Eu,Ru,O,Pm-3m,0.137210171593742,-43.11151608,7.90098419394762
mp-976284,EuSbO3,Eu,Sb,O,Pm-3m,0.214647988476193,-38.7236098,7.11549546052974
mp-22487,EuScO3,Eu,Sc,O,Pnma,0.0444029627500022,-47.02405314,6.22496445520553
mp-755177,EuSeO3,Eu,Se,O,P2_1/m,0,-37.79878846,5.97399733201629
mp-866030,EuSiO3,Eu,Si,O,Pm-3m,0.254287704500005,-43.84994092,7.36952761068328
mp-862606,EuSnO3,Eu,Sn,O,Pm-3m,0.0633872447692312,-39.7902379,7.54024554307881
mp-1184447,EuTcO3,Eu,Tc,O,Pm-3m,0.0202690705833355,-45.53981781,7.91962091332018
mp-22246,EuTiO3,Eu,Ti,O,Pm-3m,0.00913821150000516,-48.67474799,6.790017785336
mp-1079111,EuTiO3,Eu,Ti,O,I4/mcm,0,-48.759399015,6.7652566088065
mp-1178346,EuTmO3,Eu,Tm,O,Pnma,0.0969085091250008,-45.212759815,8.51048788460435
mp-1184353,EuTmO3,Eu,Tm,O,Pm-3m,0.447423555125001,-43.47240967,7.87620264170806
mp-1213318,EuUO3,Eu,U,O,Pnma,0.00556318399999611,-51.6569497825,9.27318211578542
mp-756315,EuVO3,Eu,V,O,Pm-3m,0.0311091045000005,-47.94922835,7.02808635150176
mp-1178351,EuVO3,Eu,V,O,Pnma,0,-45.2354921575,7.05932797387588
mp-1184400,EuWO3,Eu,W,O,Pm-3m,0.147461976250007,-43.61930081,9.24600473525437
mp-1106293,EuZrO3,Eu,Zr,O,Pnma,0,-49.8078274925,6.81821547247034
mp-1178354,EuZrO3,Eu,Zr,O,P2_13,0.0843929492500006,-49.3974388175,6.60349347494533
mp-771055,EuZrO3,Eu,Zr,O,Pm-3m,0.0933191865000005,-49.35147984,6.5388218922383
mp-1189927,EuZrS3,Eu,Zr,S,Pnma,0,-40.1339904975,4.79476916274759
mp-1106192,EuZrSe3,Eu,Zr,Se,Pnma,0.0247107390000041,-37.2419495775,6.2252982767748
mp-1184234,FeAgO3,Fe,Ag,O,Pm-3m,0.345822416041667,-25.21006611,6.10136007601792
mp-1184215,FeAsO3,Fe,As,O,Pm-3m,0.779932187750045,-27.98897709,5.4120851487455
mp-1193035,FeBiO3,Fe,Bi,O,C2/m,0.056411261,-30.9697725866666,8.21675648973073
mp-655631,FeBiO3,Fe,Bi,O,R3,0.440277244999999,-29.03443323,4.04441873753934
mp-654759,FeBiO3,Fe,Bi,O,R3,0.588621641,-31.36095036,4.3549101155454
mp-1181635,FeBiO3,Fe,Bi,O,P4/mmm,2.103003105,-20.80463812,4.71954337248059
mp-1181670,FeBiO3,Fe,Bi,O,Cc,1.698095645,-24.21865603,2.00608001371649
mp-1181856,FeBiO3,Fe,Bi,O,Cm,0.415684428999999,-29.15765098,4.75718755436056
mp-1069079,FeBiO3,Fe,Bi,O,P4mm,0.0268114939999995,-30.98881497,7.58314782748214
mp-555351,FeBiO3,Fe,Bi,O,Cmcm,0.255389192999999,-32.5037629625,9.0227011761841
mp-547069,FeBiO3,Fe,Bi,O,Pm-3m,0.255312755,-32.49699184,9.03398870241212
mp-22949,FeBiO3,Fe,Bi,O,R3m,0.0335794109999998,-32.934587,8.17121179272593
mp-1181394,FeBiO3,Fe,Bi,O,P2_1/m,0.2566392445,-29.969134475,8.43643429715704
mp-23501,FeBiO3,Fe,Bi,O,R3c,0.00163250299999973,-33.086814095,8.34216007193672
mp-645159,FeBiO3,Fe,Bi,O,Pnma,0.0116057659999997,-31.03268516,8.36268547111682
mp-548231,FeBiO3,Fe,Bi,O,R3,0.0621230749999997,-33.09454971,8.64189554862418
mp-551451,FeBiO3,Fe,Bi,O,P1,0.437927116999998,-31.57709274,4.31401592925334
mp-1274711,FeBO3,Fe,B,O,P6_3/mmc,0.102478731,-36.483609785,3.21897084384501
mp-19097,FeBO3,Fe,B,O,R-3c,0,-36.922320675,4.08425062817688
mp-849295,FeBO3,Fe,B,O,C2/c,0.102652425500001,-38.347323635,3.22683868858385
mp-1199904,FeBO3,Fe,B,O,P2_1/c,0.0919413762500003,-36.55564078375,3.78776677882992
mp-18969,FeCO3,Fe,C,O,R-3c,0,-36.03484598,3.81452611719012
mp-675126,FeCO3,Fe,C,O,Cc,1.51767798099999,-33.223870405,3.36737745532803
mp-22334,FeGeO3,Fe,Ge,O,C2/c,0,-34.66075198,5.0522249137011
mp-1096837,FeGeS3,Fe,Ge,S,C2/c,0.167047032000002,-26.656387105,4.21619845934778
mp-768499,FeNiO3,Fe,Ni,O,R-3,0.0819656357500014,-34.241726505,5.88235441477081
mp-1272388,FeNiO3,Fe,Ni,O,R3,0.0774491447500019,-28.62835542,5.31802450679162
mp-973579,FePbO3,Fe,Pb,O,Pm-3m,0.198250186250005,-29.495776,8.39631517917128
mp-5864,FePS3,Fe,P,S,C2/m,0.132290191727275,-27.473843825,2.82180926379005
mp-1232490,FePS3,Fe,P,S,P-1,0.126815380227275,-27.53368623,2.89684895398763
mp-2928,FePSe3,Fe,P,Se,R-3,0.111388732999998,-24.90651723,4.26002734588864
mp-1184349,FeRhO3,Fe,Rh,O,Pm-3m,1.03787618925,-28.21500415,5.79453538637136
mp-973648,FeRhO3,Fe,Rh,O,Pm-3m,0.935127389250001,-28.01722715,6.40685222707051
mp-21939,FeSiO3,Fe,Si,O,Pbca,0.0136174913749993,-38.828561068125,3.83222144435982
mp-18269,FeSiO3,Fe,Si,O,C2/c,0.0165215194999977,-38.83875281625,3.81678731948367
mp-561362,FeSiO3,Fe,Si,O,C2/c,0.0823895984999989,-38.83945028,3.80539069512309
mp-650392,FeSiO3,Fe,Si,O,P-1,0.0213741627222213,-37.1832110083333,3.76867497974364
mp-1199561,FeSiO3,Fe,Si,O,P2_1/c,0.0139990412499991,-37.21381123375,3.82668553794443
mp-1178214,FeSnO3,Fe,Sn,O,Pnma,0.0351845344999999,-31.89017741,6.3360798765106
mp-1178212,FeSnO3,Fe,Sn,O,P-1,0,-32.202173465,6.04963087014495
mp-1207083,FeSnO3,Fe,Sn,O,Pm-3m,0.777139314,-28.34427983,5.66412606060573
mp-540655,FeSO3,Fe,S,O,R-3,0.105119724025641,-32.639261615,3.63617098081871
mp-558285,GaBiO3,Ga,Bi,O,Pcca,0,-29.5091221025,7.51572973187706
mp-755568,GaBiO3,Ga,Bi,O,R3c,0.0491069025000002,-29.26907409,8.67655625952207
mp-22979,GaBiO3,Ga,Bi,O,Pm-3m,0.225702022499999,-28.38972435,9.18424062418257
mp-1078259,GaBO3,Ga,B,O,R-3c,0.00377196316666684,-35.133183665,4.80239151097259
mp-1184023,GaBO3,Ga,B,O,Pm-3m,1.40657783716667,-28.11221796,5.60521029434018
mp-1096988,GaCuBr3,Ga,Cu,Br,I4/mcm,0.497214014000002,-12.889868905,4.4005866365455
mp-1184033,GaFeO3,Ga,Fe,O,Pm-3m,0.970704212499999,-27.10328381,5.20595651748685
mp-861324,GaFeO3,Ga,Fe,O,P1,4.6809599625,-8.56042049,5.29287153154467
mp-649086,GaFeO3,Ga,Fe,O,Pna2_1,0.0357892067499996,-31.7762732575,5.27959470267603
mp-1184032,GaFeO3,Ga,Fe,O,Pm-3m,0.9412599325,-27.25878957,5.31660454526007
mp-868005,GaFeO3,Ga,Fe,O,P1,0.0366685419999992,-33.69431437,5.2895333817786
mp-1183980,GaGeO3,Ga,Ge,O,Pm-3m,0.672534478916665,-27.43968103,5.97486678924451
mp-1246681,GaMoN3,Ga,Mo,N,P-1,0.306156644233333,-38.6926171225,4.00338392291236
mp-1183983,GaNiO3,Ga,Ni,O,Pm-3m,1.00061850475,-21.8516499,5.91992811198299
mp-1184206,GaSiO3,Ga,Si,O,Pm-3m,0.670366654500001,-31.46238781,5.29224296446643
mp-1184243,GaSnO3,Ga,Sn,O,Pm-3m,0.575774915125001,-27.40692994,6.76253625666194
mp-5223,GdAlO3,Gd,Al,O,Pnma,0.00838438890001925,-49.0560325975,7.23565921396519
mp-1178268,GdAlO3,Gd,Al,O,Pm-3m,0.0851176094000188,-48.67227729,7.39913136704104
mp-753953,GdAsO3,Gd,As,O,P2_1/c,0.0487711320000006,-45.297585335,6.17603248716266
mp-1184468,GdBeO3,Gd,Be,O,Pm-3m,0.315310219624999,-44.96241175,7.62955877588435
mp-29762,GdBO3,Gd,B,O,R32,0.219421033333333,-49.9337112916667,6.19924478565151
mp-1224628,GdBO3,Gd,B,O,Ama2,0.0731713463333321,-50.66161377,5.65080673219897
mp-561949,GdBO3,Gd,B,O,P6_3/mmc,0.143536840333333,-50.30545463,4.55767389228869
mp-1194303,GdBO3,Gd,B,O,C2/c,0,-51.0300114666665,6.19374551559864
mp-1184471,GdCdO3,Gd,Cd,O,Pm-3m,0.674893034625001,-36.89553541,7.44225608384258
mp-20951,GdCoO3,Gd,Co,O,Pm-3m,0.230719160500001,-46.297396,8.12935872487887
mp-18331,GdCrO3,Gd,Cr,O,Pnma,0,-52.27639333,7.43732553843631
mp-1147577,GdCrO3,Gd,Cr,O,Pm-3m,0.234661732500001,-49.06193291,7.35999677841936
mp-1184481,GdCuO3,Gd,Cu,O,Pm-3m,0.159207601312499,-42.16707093,8.1420214866978
mp-1184486,GdErO3,Gd,Er,O,Pm-3m,0.734958887500001,-47.63027858,8.10838181127518
mp-766236,GdErO3,Gd,Er,O,C2,0.00490346425000077,-51.28122664125,8.04874630687226
mp-600576,GdFeO3,Gd,Fe,O,Pnma,0.00407831899999955,-49.1913004075,7.52126104862206
mp-18656,GdGaO3,Gd,Ga,O,Pnma,0.0489260800000082,-45.2732422125,7.85192795309244
mp-1212640,GdInO3,Gd,In,O,P6_3cm,0,-44.35138445,7.17426660507156
mp-1212778,GdInO3,Gd,In,O,Pnma,0.0522357921666696,-44.0950042925,7.78328999394156
mp-756424,GdLuO3,Gd,Lu,O,Pnma,0.0555969621249997,-51.1483555975,9.08250968928829
mp-510575,GdMnO3,Gd,Mn,O,Pnma,0,-51.1769093575,7.41207649728636
mp-505604,GdNiO3,Gd,Ni,O,Pnma,0,-45.403697205,7.99442603880961
mp-1184503,GdRhO3,Gd,Rh,O,Pm-3m,0.424622490749995,-44.55943638,8.21636988515626
mp-5690,GdScO3,Gd,Sc,O,Pnma,0.0117445718749991,-52.79182674,6.48480438937039
mp-510490,GdScS3,Gd,Sc,S,Pnma,0.0015221423333287,-42.7986494425,4.5747555551997
mp-1184484,GdSiO3,Gd,Si,O,Pm-3m,0.607033879624991,-46.69052361,7.46424595647622
mp-1184491,GdThO3,Gd,Th,O,Pm-3m,0.781193510333335,-49.93157419,7.51416172432484
mp-510278,GdTiO3,Gd,Ti,O,Pnma,0.0266896694999925,-52.838847115,7.02765220240771
mp-756030,GdTmO3,Gd,Tm,O,Pnma,0.0678473967500004,-50.964252345,8.80729080720162
mp-541177,GdVO3,Gd,V,O,Pnma,0,-50.473960575,7.14168028014044
mp-1184599,GdZrO3,Gd,Zr,O,Pm-3m,0.392865106200007,-51.77468186,6.82686487982265
mp-1184562,GeBiO3,Ge,Bi,O,Pm-3m,0.396249078333336,-28.52380262,8.8952694889959
mp-973738,GeBO3,Ge,B,O,Pm-3m,1.32304001941667,-29.13135345,5.51772529468655
mp-28369,GeClH3,Ge,Cl,H,Cmc2_1,0,-17.526665105,1.92769041973506
mp-553898,GePbO3,Ge,Pb,O,P2/c,0.0131102436666692,-30.693259105,6.37595831870151
mp-554699,GePbO3,Ge,Pb,O,R-3,0,-30.7589446866666,6.07507938694136
mp-1017566,GePbO3,Ge,Pb,O,Pm-3m,0.217755943000003,-29.66904424,9.25941201618627
mp-624190,GePbS3,Ge,Pb,S,P2_1/c,0,-22.8848229575,4.80091721799514
mp-1184557,GePdO3,Ge,Pd,O,Pm-3m,0.626250496333331,-27.26065492,7.04962819615027
mp-541785,GePdS3,Ge,Pd,S,C2/m,0,-23.951230315,3.86344460666833
mp-1078197,CBrH3,C,Br,H,Cmc2_1,0.0547928302499994,-21.881625975,2.17079881362321
mp-1078233,CClH3,C,Cl,H,Cmc2_1,0.0795137552499989,-22.493988915,1.34488508803385
mp-1096983,CIH3,C,I,H,R3m,0.0722905411666659,-21.29080409,0.0635525384940733
mp-1181198,CIH3,C,I,H,Pnma,0.0484512241666657,-21.41003045,2.66125336905869
mp-554676,CSH3,C,S,H,P2_1/c,0.0469658166607152,-24.17999127,1.19702707187466
mp-559204,CSH3,C,S,H,P2_1/c,0.0457691816607158,-24.18395191625,1.13874088697457
mp-1200055,CSeH3,C,Se,H,Fdd2,0.00600346390624917,-23.336885565,1.8773155244316
mp-1184563,HfBeO3,Hf,Be,O,Pm-3m,0.766009567499999,-40.91133401,9.62047017341068
mp-1184625,HfBO3,Hf,B,O,Pm-3m,1.3355054685,-39.51714319,9.80689281581545
mp-1017446,HfCdO3,Hf,Cd,O,Pm-3m,0.280328004499998,-37.04961108,8.17653156936083
mp-1212404,HfCdO3,Hf,Cd,O,Pnma,0.0146295014999982,-38.3773868725,8.8067301729036
mp-753534,HfCoO3,Hf,Co,O,Pnma,0.094861511999996,-43.21038412,8.27173003264153
mp-756322,HfCrO3,Hf,Cr,O,Pnma,0.0972898756666663,-47.2513517425,7.65489565182536
mp-753790,HfFeO3,Hf,Fe,O,Pnma,0.0961925840000042,-44.930233035,8.08051451285646
mp-753856,HfFeO3,Hf,Fe,O,Pnma,0.0626525855000022,-45.0791100775,8.09336675792698
mp-1016825,HfMgO3,Hf,Mg,O,Pm-3m,0.589504466499999,-39.55861516,6.16588800788647
mp-754657,HfMnO3,Hf,Mn,O,Pnma,0.0318619254999959,-47.0297371125,7.83475035441029
mp-1178219,HfNiO3,Hf,Ni,O,P2_1/c,0.0968432884999952,-39.52951649,8.75927202444162
mp-1184669,HfNpO3,Hf,Np,O,Pm-3m,0.359693673625003,-51.2668648,10.9969455696992
mp-755790,HfPbO3,Hf,Pb,O,Pnma,0.014474155312497,-41.3785102675,10.2607801837749
mp-22734,HfPbO3,Hf,Pb,O,Pbam,0.00902237806249673,-41.4050677675,10.0576537196474
mp-669414,HfPbO3,Hf,Pb,O,Pba2,0.0125117465624953,-41.38729096875,9.90915902334754
mp-1181854,HfPbO3,Hf,Pb,O,Pbam,0.277536839312496,-40.0518794825,9.36665692700474
mp-22535,HfPbO3,Hf,Pb,O,Pm-3m,0.0402784003124967,-41.24624961,10.036049400412
mp-22147,HfPbS3,Hf,Pb,S,Pnma,0.00505923549999832,-31.8487615575,6.44840631079804
mp-776083,HfSnO3,Hf,Sn,O,R-3,0.0686866264999964,-41.723560055,6.59256459761264
mp-8725,HfSnS3,Hf,Sn,S,Pnma,0,-32.0272306375,5.18750581864955
mp-1184597,HfThO3,Hf,Th,O,Pm-3m,0.668413525249999,-45.92116553,10.8845175052104
mp-1016819,HfZnO3,Hf,Zn,O,Pm-3m,0.687028814499997,-36.20292649,7.15429463402566
mp-4891,HoAlO3,Ho,Al,O,Pnma,0.0156946146499983,-39.88848059,7.68665722858912
mp-1184610,HoBeO3,Ho,Be,O,Pm-3m,0.365900658999999,-35.55171021,8.14940113392354
mp-754300,HoBiO3,Ho,Bi,O,R-3,0.0496802078749994,-35.19336942,8.91644314632681
mp-1178162,HoBiO3,Ho,Bi,O,R3c,0.0316550008750003,-35.282418295,8.88751966114458
mp-770830,HoBiO3,Ho,Bi,O,Pnma,0.0358601403750001,-35.262499695,9.24093615020836
mp-753056,HoBO3,Ho,B,O,Ama2,0.0892337640000065,-41.39402695,6.26956750913857
mp-780393,HoBO3,Ho,B,O,P-1,0.0591099376666744,-41.5455050675,7.19055408985899
mp-754409,HoBO3,Ho,B,O,R-3c,0.0265023230000061,-41.70784283,6.19441574167579
mp-752713,HoBO3,Ho,B,O,Cmcm,0,-41.8420630566667,6.72327417362791
mp-850193,HoBO3,Ho,B,O,P-1,0.0330135390000077,-41.6753416475,6.6349316868373
mp-1184546,HoBO3,Ho,B,O,Pm-3m,0.871064865000005,-37.48586081,8.87032880207519
mp-1188609,HoCoO3,Ho,Co,O,Pnma,0.420407865500001,-33.7667343925,6.73040942613778
mp-20570,HoCoO3,Ho,Co,O,Pnma,0,-38.009493995,8.65716565711078
mp-756834,HoCrO3,Ho,Cr,O,Pnma,0,-43.1209639625,7.92058508383148
mp-1184736,HoCuO3,Ho,Cu,O,Pm-3m,0.252366339000002,-32.52617148,8.60076039357612
mp-1184778,HoErO3,Ho,Er,O,Pm-3m,0.908881398875002,-37.60895877,8.24490533111494
mp-770415,HoErO3,Ho,Er,O,P6_3cm,0.0929438422083333,-41.6931929616667,8.4816235090955
mp-19785,HoFeO3,Ho,Fe,O,Pnma,0.0122662793749999,-39.9621346375,8.01108618425937
mp-755416,HoGaO3,Ho,Ga,O,Pnma,0.049537561350002,-36.0949323675,8.32158144335141
mp-769045,HoGaO3,Ho,Ga,O,P6_3cm,0.0188426235166679,-36.2449580333333,7.47557511506654
mp-982558,HoGeO3,Ho,Ge,O,Pm-3m,0.680051747031253,-33.75478519,7.96382867888138
mp-768267,HoInO3,Ho,In,O,P6_3cm,0.0098041442083332,-35.1423038633334,7.60635885051665
mp-776984,HoInO3,Ho,In,O,Pnma,0.0717123543750002,-34.8329421425,8.21046508954817
mp-770472,HoLuO3,Ho,Lu,O,Pnma,0.082408869,-41.8679736025,9.56468487527024
mp-1232153,HoMgS3,Ho,Mg,S,R-3,0.232641046166667,-25.30645984,4.12565379566167
mp-1232139,HoMgS3,Ho,Mg,S,C2/m,0.3555101385,-24.698411835,3.74030545241765
mp-1232140,HoMgSe3,Ho,Mg,Se,C2/m,0.328701521499999,-22.2554329575,4.87351754826347
mp-1232172,HoMgSe3,Ho,Mg,Se,R-3,0.212735472166666,-22.83869938,5.35584577044826
mp-1181443,HoMnO3,Ho,Mn,O,Pnma,0.311694742166667,-38.60695107,6.74742145356476
mp-19056,HoMnO3,Ho,Mn,O,P6_3cm,0,-40.1888934883334,6.94575643810168
mp-22081,HoMnO3,Ho,Mn,O,Pnma,0.0285990686666668,-41.925289085,7.82384758754966
mp-1193069,HoMnO3,Ho,Mn,O,Cmc2_1,0.315906738666667,-38.6162340866667,6.97397177169205
mp-18974,HoNiO3,Ho,Ni,O,Pnma,0,-32.9782029725,8.31471543736233
mp-1212108,HoRhO3,Ho,Rh,O,Pnma,0,-37.6653878525,8.97277306925655
mp-1184833,HoRhO3,Ho,Rh,O,Pm-3m,0.600743013999999,-34.66198907,8.59147505645547
mp-1207180,HoSbO3,Ho,Sb,O,Pm-3m,1.07673455255,-30.82691584,7.25871002340331
mp-31121,HoScO3,Ho,Sc,O,Pnma,0.0366798722499961,-43.5375356075,6.88982148075563
mp-1184813,HoSiO3,Ho,Si,O,Pm-3m,0.75705717325001,-36.72027361,7.83989482045634
mp-973977,HoSnO3,Ho,Sn,O,Pm-3m,0.869262273718753,-32.05067497,6.68184551084814
mp-755236,HoTiO3,Ho,Ti,O,Pnma,0.0583830685000066,-43.4450064975,7.44203019597892
mp-1178178,HoTmO3,Ho,Tm,O,Pnma,0.0960075911249998,-41.6761822025,9.2359154792741
mp-19024,HoVO3,Ho,V,O,Pnma,0,-41.2400673025,7.55105815270559
mp-1184913,InAsO3,In,As,O,Pm-3m,0.61460744975,-26.14427121,6.48800416543103
mp-561102,InBiO3,In,Bi,O,Pnma,0.0399234684999996,-28.31975126,8.69700842188991
mp-556892,InBiO3,In,Bi,O,Pna2_1,0.0289430769999992,-28.373324275,8.48417582186712
mp-545379,InBiO3,In,Bi,O,Pm-3m,0.496026063,-26.04127776,8.49724860677915
mp-1078776,InBiS3,In,Bi,S,P2_1/m,0.00333554225000032,-21.219147685,5.34451866818851
mp-1223842,InBiSe3,In,Bi,Se,R3m,0.0253778948333334,-19.27665739,6.3461227077452
mp-7027,InBO3,In,B,O,R-3c,0,-34.50886466,5.29485734079813
mp-755167,InCoO3,In,Co,O,Pnma,0.0764179970000098,-30.58659623,7.20185901990603
mp-975443,InCuO3,In,Cu,O,Pm-3m,0.507609895625,-24.15640523,6.91910426718924
mp-1224030,InCuO3,In,Cu,O,R3m,0.0418181916250004,-26.48046394,6.39894714177108
mp-617426,InFeBr3,In,Fe,Br,Pnma,0.264136746000006,-17.6654001425,5.20417024722059
mp-21094,InFeO3,In,Fe,O,P6_3/mmc,0.0474833679999991,-32.821074265,5.9371388460537
mp-8098,InGaO3,In,Ga,O,P6_3/mmc,0.00200493749999797,-29.213359365,6.43864451340972
mp-504951,InGaS3,In,Ga,S,P6_1,0,-21.2826010033333,3.75547680092679
mp-1224507,InGaS3,In,Ga,S,P3m1,0.298505932333333,-19.78718784,3.68139177923744
mp-19885,InGaS3,In,Ga,S,Cmc2_1,0.0171784343333332,-21.221817055,3.96814867790409
mp-1224212,InGaS3,In,Ga,S,P1,0.0760103657333335,-20.902328608,3.82601487306607
mp-504952,InGaSe3,In,Ga,Se,P6_1,0,-19.07540096,4.90965575766801
mp-998569,InGeCl3,In,Ge,Cl,R3c,0.0193294997500004,-17.015440635,2.8443274792213
mp-1184799,InOsO3,In,Os,O,Pm-3m,0.467179732999994,-32.4340719,9.34624768412527
mp-998535,InPbCl3,In,Pb,Cl,Cm,0.0177251736250006,-17.0028724,3.7259797788291
mp-675295,InPF3,In,P,F,R3,0.639617179333333,-20.64553254,2.718576368091
mp-1184773,InPtO3,In,Pt,O,Pm-3m,0.768916963375001,-25.27626745,9.08117167943746
mp-1203220,InRhO3,In,Rh,O,P2_1/c,0.0406221204999939,-30.4167222225,7.67850246368591
mp-1105819,InRhO3,In,Rh,O,Pnma,0.0739175047499945,-30.249967685,7.64017614074722
mp-1212207,InRhO3,In,Rh,O,Pnma,0.334417064749995,-28.94938838,7.24805492836862
mp-1184765,InSbO3,In,Sb,O,Pm-3m,0.4582018405,-26.74978076,6.82521851352551
mp-21365,InSbS3,In,Sb,S,Pnma,0,-21.275165665,4.40565660252692
mp-1212011,InSbSe3,In,Sb,Se,Pnma,0.00717870183333424,-19.260000295,5.45904316391179
mp-1184751,InSiO3,In,Si,O,Pm-3m,0.561966570666667,-31.27504303,6.44972500331254
mp-998555,InSnBr3,In,Sn,Br,R3c,0,-15.36753502,4.00386406955321
mp-998398,InSnBr3,In,Sn,Br,P1,0.0102726300000002,-15.28880286,3.73240738527833
mp-1224379,InSnBr3,In,Sn,Br,Fmm2,0.0431007732499999,-15.14712779625,4.94272837377812
