material_id,formula_pretty,crystal_system,space_group,number,nsites,volume,density,density,energy,energy_per_atom,A_site,B_site,X_site,energy_above_hull,k_voigt,k_reuss,k_vrh
mp-759066,LiAgF3,Trigonal,R3c,161,10,130.286555999759,4.37939174561457,4.37939153097118,-38.86506463,-3.886506463,Li,Ag,F,0.0599134040000013,,,
mp-752699,LiAgF3,Orthorhombic,Cmmm,65,10,131.550102083258,4.33732744311197,4.33494112058786,-38.97529845,-3.897529845,Li,Ag,F,0.0492247270000012,,,
mp-757915,LiAgF3,Triclinic,P-1,2,10,131.641881691367,4.33430349505033,4.33430376762771,-38.74503188,-3.874503188,Li,Ag,F,0.0712129680000011,,,
mp-760151,LiAgF3,Hexagonal,P6_122,178,30,389.106309946866,4.39912579151808,4.39816719282489,-116.68599143,-3.88953304766667,Li,Ag,F,0.0562918990000014,,,
mp-1398557,LiAgF3,Triclinic,P-1,2,10,131.641855187762,4.33430436768063,4.33430436768063,-30.25806144,-3.025806144,Li,Ag,F,0.922600741000001,,,
mp-752837,LiAgF3,Monoclinic,P2_1/c,14,20,259.464818366287,4.39809814295834,4.39809831737682,-77.99084501,-3.8995422505,Li,Ag,F,0.0501926965000017,,,
mp-756821,LiAgF3,Monoclinic,P2_1/c,14,20,243.255696839543,4.6911614019569,4.69116838560494,-77.46779485,-3.8733897425,Li,Ag,F,0.0728435665000013,,,
mp-752605,LiAgF3,Monoclinic,C2/c,15,20,279.292936514284,4.08585963562824,4.08585915664206,-77.9113661,-3.895568305,Li,Ag,F,0.0510485670000014,,,
mp-1185313,LiAlO3,Cubic,Pm-3m,221,5,51.0313302646013,2.66566805342301,2.6656685928415,-28.95633793,-5.791267586,Li,Al,O,0.37075038698214,,,
mp-9657,LiAsO3,Trigonal,R-3,148,10,94.3920039696898,4.56900844459607,4.30037759271111,-58.54916997,-5.854916997,Li,As,O,0,,,
mp-559767,LiAsO3,Monoclinic,C2/c,15,20,229.160008077035,3.76398889892584,3.45617845643748,-116.3376048,-5.81688024,Li,As,O,0.0357749169999995,,,
mp-24818,LiBeH3,Triclinic,P-1,2,20,175.244590695974,0.719270205437965,0.719270194559925,-67.66837298,-3.383418649,Li,Be,H,0.00528859595833309,,,
mp-977298,LiBeH3,Monoclinic,C2/c,15,20,154.362496723706,0.816572777890471,0.816572860537426,-67.42334828,-3.371167414,Li,Be,H,0.0173134329583338,,,
mp-24817,LiBeH3,Triclinic,P-1,2,30,240.926857755875,0.784770618306323,0.772448035771054,-101.59956456,-3.386652152,Li,Be,H,0.00203590162500022,,,
mp-1079676,LiBeH3,Monoclinic,C2,5,10,90.2195643658664,0.698563629949616,0.700075518830923,-33.80773269,-3.380773269,Li,Be,H,0.00790264795833373,,,
mp-24342,LiBeH3,Orthorhombic,Pnma,62,20,124.612857010701,1.01151852044417,1.01151841450801,-65.65123193,-3.2825615965,Li,Be,H,0.106248287458333,,,
mp-977148,LiBeH3,Orthorhombic,Cmcm,63,30,247.51939548407,0.763868701108906,0.763868558874306,-101.44986457,-3.38166215233333,Li,Be,H,0.00697961862499996,,,
mp-570218,LiBeH3,Monoclinic,P2_1/c,14,60,485.255000416245,0.779269946586823,0.773629673843226,-203.20375825,-3.38672930416667,Li,Be,H,0.00199708412500055,,,
mp-982975,LiBeO3,Cubic,Pm-3m,221,5,43.1416576665112,2.46151339373529,2.46151390173792,-25.14414169,-5.028828338,Li,Be,O,0.570123488428573,,,
mp-29077,LiBiO3,Orthorhombic,Pccn,56,40,473.461939007118,7.40501012031477,7.04885049126575,-213.99864716,-5.349966179,Li,Bi,O,0,,,
mp-1185302,LiBO3,Cubic,Pm-3m,221,5,36.1847811922237,3.01731203393948,3.01731124668702,-27.54216748,-5.508433496,Li,B,O,0.955796148066665,,,
mp-1197831,LiBrO3,Orthorhombic,Pbca,61,40,619.949427557576,2.88942796314865,2.88942774657331,-151.29531974,-3.7823829935,Li,Br,O,0.253321242197369,,,
mp-1017626,LiCaF3,Cubic,Pm-3m,221,5,53.2101549813312,3.24599051784231,3.24598992214901,-26.33002352,-5.266004704,Li,Ca,F,0.187439322000001,,,
mp-1079935,LiCaH3,Trigonal,R-3c,167,10,97.420537896034,1.70596589605188,1.70596640295926,-32.92259363,-3.292259363,Li,Ca,H,0.0214807280000007,,,
mp-975333,LiCaO3,Cubic,Pm-3m,221,5,53.9977220456696,2.92197090213362,2.9219716206638,-24.94070385,-4.98814077,Li,Ca,O,0.348430505428571,,,
mp-1185203,LiCdO3,Cubic,Pm-3m,221,5,53.2310810725071,5.22047531826005,5.22047427706355,-19.0297112,-3.80594224,Li,Cd,O,0.538053035428572,,,
mp-973613,LiCeO3,Cubic,Pm-3m,221,5,49.9726640671171,6.48147914044484,6.48147967009808,-33.35068374,-6.670136748,Li,Ce,O,0.471113553,,,
mp-759500,LiCoF3,Triclinic,P1,1,15,171.610472713947,3.566730687263,3.56673023065603,-75.66967957,-5.04464530466667,Li,Co,F,0.0880068559999989,,,
mp-764370,LiCoF3,Trigonal,P3,143,15,172.261148422278,3.5532582064534,3.54479504056782,-73.54628002,-4.90308533466667,Li,Co,F,0.0886815759999999,,,
mp-1185311,LiCrO3,Cubic,Pm-3m,221,5,49.7945631362843,3.56605685569714,3.56605752555253,-30.43474829,-6.086949658,Li,Cr,O,0.409366555166663,,,
mp-760814,LiCuF3,Orthorhombic,Amm2,38,20,226.77268827836,3.73394505210334,3.73402005736431,-86.84767581,-4.3423837905,Li,Cu,F,0.0725878380000005,,,
mp-758052,LiCuF3,Trigonal,R3c,161,10,100.690276875797,4.20475930557649,3.97357046002289,-44.06446006,-4.406446006,Li,Cu,F,0.0114885880000006,76.021734539509,75.9823318162871,76.0020331778981
mp-753405,LiCuF3,Monoclinic,P2_1/c,14,20,223.781672958177,3.78385211870058,3.54088123739625,-87.85435269,-4.3927176345,Li,Cu,F,0.0191538105000006,,,
mp-761262,LiCuF3,Triclinic,P1,1,20,226.356588367779,3.74080897514398,3.74080906329128,-87.66361975,-4.3831809875,Li,Cu,F,0.0294869970000002,,,
mp-761897,LiCuF3,Hexagonal,P6_122,178,30,323.594620289299,3.92508112430366,3.92506925286251,-131.13801521,-4.37126717366667,Li,Cu,F,0.0413975243333331,,,
mp-1185308,LiDyO3,Cubic,Pm-3m,221,5,49.6204506632399,7.27656200990004,7.27656094284834,-30.59664258,-6.119328516,Li,Dy,O,0.412528428214286,,,
mp-1185310,LiErO3,Cubic,Pm-3m,221,5,48.8446719775594,7.55392096394289,7.55391916908056,-30.43635022,-6.087270044,Li,Er,O,0.460419717214287,,,
mp-541365,LiEuH3,Cubic,Pm-3m,221,5,51.3415487042838,5.23726179681845,5.1951326929684,-24.90591,-4.981182,Li,Eu,H,0,,,
mp-1185344,LiEuO3,Cubic,Pm-3m,221,5,53.3040894056763,6.44548758707369,6.44548928210822,-34.91388956,-6.982777912,Li,Eu,O,0.264443397089286,,,
mp-777683,LiFeF3,Tetragonal,I4_1/a,88,80,910.069027479099,3.49690183016314,3.49690163901704,-416.91905816,-5.211488227,Li,Fe,F,0.108397602999999,,,
mp-754707,LiFeF3,Monoclinic,C2/c,15,20,263.571165582822,3.01856050976718,3.08095882284155,-109.54290939,-5.4771454695,Li,Fe,F,0.0592499664999995,,,
mp-777888,LiFeF3,Trigonal,R3,146,20,228.606399523823,3.48024164502316,3.48024139269991,-105.19843856,-5.259921928,Li,Fe,F,0.0362696869999999,,,
mp-755103,LiFeF3,Monoclinic,C2/m,12,20,246.415197188345,3.22871933638695,3.36268938699027,-109.64071576,-5.482035788,Li,Fe,F,0.0975542664999995,,,
mp-776077,LiFeF3,Monoclinic,P2_1/c,14,40,506.003274966174,3.14466546484228,3.1467844379533,-219.75028951,-5.49375723775,Li,Fe,F,0.0408456289999997,,,
mp-780803,LiFeF3,Orthorhombic,Pbca,61,80,1017.85417534788,3.12659919745257,3.16363567813917,-439.45247228,-5.4931559035,Li,Fe,F,0.0391842718749995,,,
mp-1176718,LiFeF3,Triclinic,P-1,2,30,369.942384908314,3.2259300815401,3.22592983474158,-156.41519705,-5.21383990166667,Li,Fe,F,0.0823488533333325,,,
mp-1176705,LiFeF3,Orthorhombic,Cmcm,63,20,241.254762121219,3.29778158551689,3.2977807213364,-104.55567081,-5.2277835405,Li,Fe,F,0.0690037174999993,,,
mp-1176706,LiFeF3,Orthorhombic,Pbcm,57,20,234.244097666434,3.39648050844194,3.39651753151929,-105.29135549,-5.2645677745,Li,Fe,F,0.033455749499999,,,
mp-754051,LiFeF3,Trigonal,R-3,148,10,112.614262828582,3.53243670898356,3.5875889241416,-55.16324734,-5.516324734,Li,Fe,F,0.246351935999999,,,
mp-755575,LiFeF3,Orthorhombic,Pnma,62,20,242.202367801863,3.28487916597277,3.40042124011953,-109.08143809,-5.4540719045,Li,Fe,F,0.0955571619999995,,,
mp-754581,LiFeF3,Orthorhombic,Pnma,62,20,237.406321561598,3.35123979306162,3.47356769633339,-109.57850347,-5.4789251735,Li,Fe,F,0.0819607864999998,,,
mp-776604,LiFeF3,Triclinic,P-1,2,60,682.933510005031,3.49494716668282,3.4544015617592,-329.27679984,-5.487946664,Li,Fe,F,0.0674867954999989,,,
mp-755179,LiFeF3,Monoclinic,P2_1/m,11,10,122.941423288473,3.2357097008499,3.3782500954078,-54.72143354,-5.472143354,Li,Fe,F,0.100753395,,,
mp-754816,LiFeF3,Orthorhombic,Pnma,62,20,225.315185137433,3.53107808271477,3.57563185988205,-109.70658793,-5.4853293965,Li,Fe,F,0.0394821099999998,,,
mp-754994,LiFeF3,Monoclinic,C2/c,15,20,246.464856840322,3.22806878895948,3.27449031230589,-109.94530209,-5.4972651045,Li,Fe,F,0.0550952464999996,,,
mp-761166,LiFeF3,Monoclinic,Cc,9,10,113.164578897301,3.51525857160499,3.54817417850953,-55.03435522,-5.503435522,Li,Fe,F,0.0239755149999992,,,
mp-755136,LiFeF3,Orthorhombic,Cmcm,63,10,102.625802358659,3.87624502637801,4.00196267881752,-54.58925854,-5.458925854,Li,Fe,F,0.0877690239999991,,,
mp-1176709,LiFeF3,Cubic,P2_13,198,20,230.635897904518,3.44961699011395,3.44983542822605,-105.07781575,-5.2538907875,Li,Fe,F,0.0561070030000002,,,
mp-777622,LiFeF3,Triclinic,P1,1,20,239.55489289752,3.32118247437328,3.32118265209973,-104.91806923,-5.2459034615,Li,Fe,F,0.0515321674999996,,,
mp-777899,LiFeF3,Orthorhombic,Pnma,62,20,256.317489842243,3.1039844859252,3.10418606315032,-104.55027045,-5.2275135225,Li,Fe,F,0.0671695319999994,,,
mp-756113,LiFeF3,Triclinic,P-1,2,20,245.39499242053,3.24214240923952,3.28229011955697,-110.04183046,-5.502091523,Li,Fe,F,0.0438896059999996,,,
mp-776080,LiFeF3,Orthorhombic,Pccn,56,40,460.83351136849,3.45289781369841,3.48933759435494,-219.90937422,-5.4977343555,Li,Fe,F,0.0283753172499992,,,
mp-776017,LiFeF3,Orthorhombic,Pbcn,60,40,534.384040417925,2.97765446482793,3.04904453727715,-219.47048222,-5.4867620555,Li,Fe,F,0.0506295194999993,,,
mp-1176698,LiFeF3,Orthorhombic,C222_1,20,10,108.894429332465,3.65310474015413,3.65310506775435,-52.60567076,-5.260567076,Li,Fe,F,0.0359197289999997,,,
mp-1176724,LiFeF3,Triclinic,P-1,2,90,1154.43520689789,3.10127825480804,3.10127812244989,-469.93292517,-5.22147694633333,Li,Fe,F,0.191229781444444,,,
mp-775760,LiFeF3,Triclinic,P-1,2,50,641.296337190387,3.10155175463529,3.14439812354135,-272.54629066,-5.4509258132,Li,Fe,F,0.0845889271999996,,,
mp-776027,LiFeF3,Tetragonal,P4_2/n,86,40,473.540324787811,3.36024397625742,3.39985358398633,-217.69292405,-5.44232310125,Li,Fe,F,0.0925891844999995,,,
mp-1097043,LiFeF3,Tetragonal,I4/mcm,140,10,124.856678480419,3.18607511277974,3.18607382381624,-51.18955081,-5.118955081,Li,Fe,F,0.177927554999999,,,
mp-780639,LiFeF3,Monoclinic,P2_1/m,11,10,117.40262695151,3.38836332968176,3.40354812898767,-54.9798918,-5.49798918,Li,Fe,F,0.0316620079999996,,,
mp-777489,LiFeF3,Trigonal,R-3,148,30,477.306982725518,2.5002950116041,2.50029504344927,-156.13394459,-5.20446481966667,Li,Fe,F,0.0924484866666662,,,
mp-777470,LiFeF3,Trigonal,R-3c,167,30,349.062297171054,3.41889765117658,3.42981453096848,-156.83696461,-5.22789882033333,Li,Fe,F,0.212897371999999,,,
mp-1407616,LiFeF3,Orthorhombic,Cmmm,65,10,121.139693865615,3.28383491221386,3.28383491221386,-47.4877066,-4.74877066,Li,Fe,F,0.567177544999999,,,
mp-760354,LiFeF3,Triclinic,P1,1,15,180.532010577884,3.30525391062868,3.32848751359937,-81.67763608,-5.44517573866667,Li,Fe,F,0.0918472629999991,,,
mp-1446564,LiFeF3,Hexagonal,P6_322,182,10,108.895138195384,3.65308095993279,3.65308095993279,-49.01392561,-4.901392561,Li,Fe,F,0.414555643999999,,,
mp-777522,LiFeF3,Orthorhombic,Cmc2_1,36,10,117.012483266862,3.39966082989253,3.39966748129646,-52.74406807,-5.274406807,Li,Fe,F,0.0229207009999994,,,
mp-776524,LiFeF3,Triclinic,P-1,2,70,894.241946968856,3.11394394015451,3.13040404856704,-382.12502583,-5.45892894042857,Li,Fe,F,0.0769612691428563,,,
mp-756109,LiFeF3,Orthorhombic,Pnma,62,20,217.729180625903,3.6541060305031,3.71181895260837,-109.49375041,-5.4746875205,Li,Fe,F,0.0633377274999996,,,
mp-777672,LiFeF3,Orthorhombic,Amm2,38,10,121.138669713662,3.28386267499141,3.28386308927606,-52.28409604,-5.228409604,Li,Fe,F,0.069146599999999,,,
mp-776026,LiFeF3,Tetragonal,P4_2/n,86,40,481.649140546799,3.30367250749535,3.36678009951056,-217.74599137,-5.44364978425,Li,Fe,F,0.101294750249999,,,
mp-1176707,LiFeF3,Triclinic,P-1,2,30,388.707420278824,3.07019677436662,3.07019657445218,-156.70794616,-5.22359820533333,Li,Fe,F,0.0726000226666663,,,
mp-760833,LiFeO3,Monoclinic,Cm,8,60,633.725810376258,3.48342748330491,3.62224677399255,-384.79355264,-6.41322587733333,Li,Fe,O,0.131203345433336,,,
mp-756941,LiFeO3,Orthorhombic,Pnna,52,20,197.854614304328,3.71912462509607,3.90631484776279,-128.0390889,-6.401954445,Li,Fe,O,0.148444228600002,,,
mp-761189,LiFeO3,Monoclinic,C2/m,12,10,96.4436516502653,3.81490101036675,3.89741773040173,-63.43500248,-6.343500248,Li,Fe,O,0.431858274100001,,,
mp-1185320,LiFeO3,Cubic,Pm-3m,221,5,53.8789194594435,3.41435006320982,3.41435133723645,-27.13778303,-5.427556606,Li,Fe,O,0.314812976100002,,,
mp-752790,LiFeO3,Monoclinic,C2/m,12,10,108.302206261333,3.39718826444088,3.52655593651861,-63.84556349,-6.384556349,Li,Fe,O,0.172300805100001,,,
mp-752521,LiFeO3,Monoclinic,C2/c,15,20,204.418767405075,3.59969868515039,3.71506683135074,-128.10514509,-6.4052572545,Li,Fe,O,0.147307044100002,,,
mp-28327,LiGaBr3,Monoclinic,P2_1/m,11,20,548.321490832187,3.83245753827603,3.62982140644873,-61.34800033,-3.0674000165,Li,Ga,Br,0,,,
mp-29344,LiGaCl3,Orthorhombic,Pnma,62,40,894.676159693,2.71755842194895,2.57942861268938,-137.64440483,-3.44111012075,Li,Ga,Cl,0,,,
mp-29345,LiGaI3,Monoclinic,P2_1/m,11,20,701.236723511627,4.33230623565728,4.18390331523675,-53.59835107,-2.6799175535,Li,Ga,I,0,,,
mp-1185401,LiGdO3,Cubic,Pm-3m,221,5,50.7973747923159,6.9363516825657,6.9363490430226,-39.76143439,-7.952286878,Li,Gd,O,0.353630916714286,,,
mp-1185303,LiGeO3,Cubic,Pm-3m,221,5,51.7810453387593,4.09127016072423,4.09127045741447,-27.65436548,-5.530873096,Li,Ge,O,0.353162639422223,,,
mp-973818,LiHoO3,Cubic,Pm-3m,221,5,49.1509704489806,7.42817332352717,7.42817052776136,-30.51102975,-6.10220595,Li,Ho,O,0.437087038089286,,,
mp-555562,LiIO3,Tetragonal,P4_2/n,86,40,674.129674681057,3.58338793724552,3.58338768435596,-179.02195324,-4.475548831,Li,I,O,0.148073749249999,,,
mp-22955,LiIO3,Hexagonal,P6_3,173,10,131.047417289717,4.60838564076932,4.30656189109695,-46.15379195,-4.615379195,Li,I,O,0.00901836049999982,,,
mp-1080052,LiIO3,Hexagonal,P6_3/mmc,194,10,99.6534535951193,6.0601716680235,6.05897443186611,-37.60908091,-3.760908091,Li,I,O,0.867518993499999,,,
mp-545343,LiIO3,Hexagonal,P6_322,182,10,114.01919138785,5.29662619728237,5.29662656432326,-43.76782756,-4.376782756,Li,I,O,0.250508861499999,,,
mp-23384,LiIO3,Tetragonal,P4_2/n,86,40,567.168717752546,4.25917027646313,3.89314781716011,-184.9842524,-4.62460631,Li,I,O,0,,,
mp-22994,LiIO3,Orthorhombic,Pna2_1,33,20,280.602850071686,4.30442553198268,3.97772033985687,-92.38871181,-4.6194355905,Li,I,O,0.00480738599999953,,,
mp-1180548,LiIO3,Orthorhombic,Cmcm,63,10,159.84612568357,3.77811494345096,3.77811478542385,-42.85244052,-4.285244052,Li,I,O,0.3390186065,,,
mp-1185357,LiLaO3,Cubic,Pm-3m,221,5,55.858268996912,5.76256037230548,5.76256204375341,-31.54564834,-6.309129668,Li,La,O,0.221156129839287,,,
mp-976331,LiLuO3,Cubic,Pm-3m,221,5,47.8241622429473,7.98274781718424,7.98274762333266,-30.17375413,-6.034750826,Li,Lu,O,0.537357950839287,,,
mp-23736,LiMgH3,Trigonal,R3c,161,10,92.7437849241248,1.22717387395621,1.20447415963623,-29.96145655,-2.996145655,Li,Mg,H,0.00879413200000068,39.9404790237206,39.8023402071707,39.8714096154456
mp-1185356,LiMgO3,Cubic,Pm-3m,221,5,62.5627352851941,2.10329822220233,2.10329823619368,-22.8736833,-4.57473666,Li,Mg,O,0.580104923428572,,,
mp-758779,LiMnF3,Trigonal,P3,143,30,356.562219866895,3.32164204917631,3.34029466131789,-177.45744317,-5.91524810566667,Li,Mn,F,0.0318720726666672,,,
mp-759048,LiMnF3,Triclinic,P-1,2,90,1192.98933444885,2.97833022087669,3.02012117885024,-529.62730826,-5.88474786955555,Li,Mn,F,0.0684088248888894,,,
mp-760095,LiMnF3,Trigonal,P-3,147,30,378.307103056187,3.13071590009671,3.15448793095087,-175.75913482,-5.85863782733333,Li,Mn,F,0.0938095836666673,,,
mp-1176631,LiMnF3,Orthorhombic,Pmma,51,10,122.914086513807,3.211923862837,3.21192321962095,-57.6229005,-5.76229005,Li,Mn,F,0.0344124040000002,,,
mp-859873,LiMnF3,Hexagonal,P6_3/mmc,194,10,178.236431414576,2.21498312336736,2.22771738161876,-58.56648241,-5.856648241,Li,Mn,F,0.092549560000001,,,
mp-765090,LiMnF3,Triclinic,P-1,2,40,486.470476241664,3.24616359539475,3.24616344965254,-227.87949974,-5.6969874935,Li,Mn,F,0.0991563760000016,,,
mp-758456,LiMnF3,Orthorhombic,Cmcm,63,10,116.863767120324,3.37821291646392,3.3998581395925,-58.5103441,-5.85103441,Li,Mn,F,0.102074306000001,,,
mp-776156,LiMnF3,Cubic,P2_13,198,20,239.303551420817,3.29949710489893,3.31850720960756,-118.14650691,-5.9073253455,Li,Mn,F,0.0457147080000011,,,
mp-763149,LiMnF3,Cubic,P2_13,198,20,243.074602220817,3.24830882326298,3.24830942206471,-115.29163554,-5.764581777,Li,Mn,F,0.0325725935000003,,,
mp-763362,LiMnF3,Orthorhombic,Pna2_1,33,20,240.404878023508,3.28438167143933,3.28438170569664,-114.38678193,-5.7193390965,Li,Mn,F,0.0777697660000012,,,
mp-764783,LiMnF3,Orthorhombic,Pnma,62,20,295.134569310473,2.67532663811538,2.67532693444108,-114.12407425,-5.7062037125,Li,Mn,F,0.0905800905000005,,,
mp-762988,LiMnF3,Monoclinic,Cc,9,20,251.844072293094,3.13519936330331,3.13519904441084,-113.95634304,-5.697817152,Li,Mn,F,0.0989843400000003,,,
mp-777972,LiMnF3,Orthorhombic,Pna2_1,33,40,496.509853513223,3.18052650725084,3.20234206618824,-236.93627555,-5.92340688875,Li,Mn,F,0.0272502457500003,,,
mp-754676,LiMnF3,Hexagonal,P6_322,182,10,113.940864238664,3.4648735569143,3.47210239158986,-59.19944496,-5.919944496,Li,Mn,F,0.0244890570000003,,,
mp-765457,LiMnF3,Orthorhombic,Pnma,62,20,258.937075933795,3.04931756975158,3.04931787281613,-115.14829505,-5.7574147525,Li,Mn,F,0.0396612265000007,,,
mp-777352,LiMnF3,Orthorhombic,Pbca,61,80,1054.14740326906,2.99609474977186,3.02123999360057,-473.04810848,-5.913101356,Li,Mn,F,0.0386231345000008,,,
mp-778819,LiMnF3,Orthorhombic,Amm2,38,10,127.308757092506,3.10104895035338,3.10105273498244,-57.21727975,-5.721727975,Li,Mn,F,0.0752987760000003,,,
mp-774399,LiMnF3,Triclinic,P-1,2,50,661.798488720863,2.98271070636296,2.98271097445866,-285.89796567,-5.7179593134,Li,Mn,F,0.0789341844000004,,,
mp-1176635,LiMnF3,Orthorhombic,Cmcm,63,10,103.988429209625,3.79648669138633,3.79648768847189,-57.29887591,-5.729887591,Li,Mn,F,0.0670142120000001,,,
mp-754770,LiMnF3,Monoclinic,P2_1/c,14,20,269.78449747317,2.92671144005797,2.96771570720212,-117.68469103,-5.8842345515,Li,Mn,F,0.0713627780000001,,,
mp-1176636,LiMnF3,Orthorhombic,Cmcm,63,20,253.783987642148,3.1112340161444,3.11123366822677,-114.42363353,-5.7211816765,Li,Mn,F,0.0755170075000002,,,
mp-1176632,LiMnF3,Orthorhombic,Pnma,62,20,234.255342368953,3.3706013579892,3.37060113382901,-115.05430047,-5.7527150235,Li,Mn,F,0.0438975650000009,,,
mp-777298,LiMnF3,Orthorhombic,Pbcn,60,40,553.943755639079,2.85076369962538,2.87791411528129,-236.1261245,-5.9031531125,Li,Mn,F,0.0486795662500006,,,
mp-763191,LiMnF3,Orthorhombic,Ibam,72,20,255.227373648322,3.0936390709916,3.09363936899378,-113.8796078,-5.69398039,Li,Mn,F,0.102970871500001,,,
mp-752938,LiMnF3,Trigonal,R-3c,167,10,124.314426343666,3.17574314714782,3.20161461997651,-59.11201307,-5.911201307,Li,Mn,F,0.0341083340000008,,,
mp-752829,LiMnF3,Trigonal,R-3,148,10,118.324178531877,3.3365174594992,3.34279054650137,-59.13442475,-5.913442475,Li,Mn,F,0.0403923280000011,,,
mp-759042,LiMnF3,Tetragonal,P4_2/n,86,40,490.941590062584,3.21660006439611,3.23130353114979,-235.05122486,-5.8762806215,Li,Mn,F,0.0777881145000006,,,
mp-776951,LiMnF3,Orthorhombic,Pnma,62,20,215.826616265509,3.6584059406912,3.71123915960281,-118.21433967,-5.9107169835,Li,Mn,F,0.0390418435000006,,,
mp-779317,LiMnF3,Monoclinic,P2_1/c,14,60,803.42804261287,2.94829654888761,2.94829648939131,-343.8328003,-5.73054667166667,Li,Mn,F,0.0659668713333339,,,
mp-1176634,LiMnF3,Orthorhombic,Cmc2_1,36,10,161.474074893319,2.44491685624046,2.44491642137775,-57.0990091,-5.70990091,Li,Mn,F,0.087040676,,,
mp-1176630,LiMnF3,Monoclinic,C2/c,15,20,252.159756487636,3.13127434013736,3.13127370756297,-115.34485226,-5.767242613,Li,Mn,F,0.0296156800000018,,,
mp-778697,LiMnF3,Orthorhombic,Pnma,62,40,441.183653834678,3.5793772876313,3.57937693379114,-229.70472702,-5.7426181755,Li,Mn,F,0.0527480857500002,,,
mp-759093,LiMnF3,Orthorhombic,Pnna,52,20,244.869668387566,3.22449644459564,3.24504047347552,-118.38372389,-5.9191861945,Li,Mn,F,0.029454781500001,,,
mp-759538,LiMnF3,Triclinic,P-1,2,70,925.202850667617,2.98695017084462,3.01571610785847,-411.75665505,-5.88223792928571,Li,Mn,F,0.0713942550000004,,,
mp-757275,LiMnF3,Monoclinic,P2_1/c,14,40,521.215701147379,3.02976818759248,3.05540807526137,-234.97956745,-5.87448918625,Li,Mn,F,0.0762341327500007,,,
mp-759032,LiMnF3,Monoclinic,P2_1/c,14,40,503.141009949238,3.13860869812493,3.16258606292246,-234.29449823,-5.85736245575,Li,Mn,F,0.0932478912500008,,,
mp-763003,LiMnF3,Trigonal,R-3,148,30,491.785939820585,2.40830810065374,2.40830818821146,-171.08921766,-5.702973922,Li,Mn,F,0.0939361466666675,,,
mp-1371141,LiMnF3,Trigonal,P3c1,158,30,356.518703065174,3.32204749000509,3.32204749000509,-172.96210197,-5.765403399,Li,Mn,F,0.0322479510000004,,,
mp-759492,LiMnF3,Monoclinic,P2_1/c,14,40,527.326774678963,2.99465687319107,3.01488947356309,-236.4914294,-5.912285735,Li,Mn,F,0.0396625007500013,,,
mp-777655,LiMnF3,Monoclinic,C2/m,12,20,262.573603523822,3.00708587804937,3.02125904611564,-117.82275063,-5.8911375315,Li,Mn,F,0.0585160085000007,,,
mp-778633,LiMnF3,Triclinic,P-1,2,30,400.696941275418,2.95578014368583,2.95578018148892,-171.92134106,-5.73071136866667,Li,Mn,F,0.066244344666667,,,
mp-779073,LiMnF3,Trigonal,R-3c,167,30,359.988577640732,3.29002678479296,3.28948608293774,-172.31360037,-5.743786679,Li,Mn,F,0.0536845663333354,,,
mp-759023,LiMnF3,Tetragonal,I4_1/a,88,80,934.159079620111,3.38092897593465,3.40582046692649,-470.60713452,-5.8825891815,Li,Mn,F,0.062240102375001,,,
mp-777355,LiMnF3,Orthorhombic,Pccn,56,40,483.013325975302,3.2693978929492,3.28991009424566,-237.00095798,-5.9250239495,Li,Mn,F,0.0212362092500014,,,
mp-756130,LiMnF3,Trigonal,P-31c,163,20,250.228921750316,3.15543610859212,3.17459098057186,-117.66584239,-5.8832921195,Li,Mn,F,0.0662573645000002,,,
mp-753025,LiMnF3,Hexagonal,P6_322,182,20,267.334290701582,2.95353571377944,2.95852564523192,-117.32555028,-5.866277514,Li,Mn,F,0.0844203090000004,,,
mp-778800,LiMnF3,Triclinic,P-1,2,30,373.182076422699,3.17371100458749,3.17371110764482,-171.64553541,-5.721517847,Li,Mn,F,0.0755219230000019,,,
mp-1120793,LiMnO3,Orthorhombic,Pnma,62,20,183.154855859062,3.98472553724219,3.98472490875715,-122.37721433,-6.1188607165,Li,Mn,O,0.183920013966662,,,
mp-1078377,LiNbO3,Trigonal,R-3,148,10,117.212918273471,4.18901542646262,4.18901605110092,-78.37861824,-7.837861824,Li,Nb,O,0.0207068709999998,,,
mp-552588,LiNbO3,Trigonal,R-3c,167,10,111.442158677908,4.40593334383794,4.40593419197115,-78.24702065,-7.824702065,Li,Nb,O,0.0330080319999997,141.912321254343,141.878478291698,141.89539977302
mp-755559,LiNbO3,Monoclinic,C2/m,12,10,125.013788878966,3.92762052275407,3.92763075140195,-78.11551516,-7.811551516,Li,Nb,O,0.0551661699999997,,,
mp-685413,LiNbO3,Triclinic,P1,1,130,1485.47115391595,4.29701201530615,4.29701194647277,-1006.58507712,-7.74296213169231,Li,Nb,O,0.115177704307692,,,
mp-760701,LiNbO3,Monoclinic,C2/c,15,20,252.984208987284,3.88171834751117,3.88171896422673,-156.43926212,-7.821963106,Li,Nb,O,0.0359072000000005,,,
mp-676694,LiNbO3,Triclinic,P1,1,60,669.898753959719,4.39773968761072,4.39773950779579,-471.00287054,-7.85004784233333,Li,Nb,O,0.00801528566666576,,,
mp-675069,LiNbO3,Triclinic,P1,1,70,778.319584001562,4.41598429545748,4.41598419931288,-549.59204503,-7.851314929,Li,Nb,O,0.00685924314285735,,,
