Name,X_EA,X_Rvdw,X_Z,mean_A2B,X_G,X_IEII,mean_X2X,A_Rvdw,A_ChiA,A_IEI,B_Z,B_Hf,B_Ra,mean_A2X,std_B2X,OF,A_EA,std_A2X,B_Rho,E_coh,A_ChiP,B_CvM,B_MP,B_Rc,TF,B_Rvdw,A_MP,std_X2X,A_Kappa,X_MV,Coeff_D
LiAsO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.7150226568630712,0.1875186870247729,0.5713558484042306,-0.1867826621132923,-1.553308863187971,0.133297448378017,0.3340230028227463,-0.4391819441716062,0.204359929326119,-1.1699430856362238,-0.4335200976157304,1.0770804128268825,-0.9422397574602724,1.251409587993828,1.1573881724813933,-0.455418506690654,-0.0439016473419872,-0.0357568014506105,-0.242676299801991,-0.3623077320361973,-1.0150252582364956,-0.5895217267974389,-1.1278170774946696,-0.3418434666758281,1.4691007263046538,0.2659267736942828,0.3591888364420176,0.9484179677145019
LiNbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.8848798637474514,0.1875186870247729,0.5713558484042306,-0.2124684492625376,-1.553308863187971,0.133297448378017,0.3340230028227463,-0.1366238771427278,0.4675386448774022,0.1092657551505357,-0.4768007184126647,0.8362477424829541,-0.2180458651503699,1.251409587993828,1.176558961492626,0.0129971107354214,-0.8633360538433175,-0.0357568014506105,-0.349760552882709,1.2017784747065636,1.0240879837564636,-1.1502193952485906,0.7650227728460346,-0.3418434666758281,1.1317880152892756,0.2659267736942828,0.3591888364420176,0.4612266912128442
LiSbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.6465963172011919,0.1875186870247729,0.5713558484042306,-0.3272603483075607,-1.553308863187971,0.133297448378017,0.3340230028227463,0.2415737066433702,-0.0157445719892528,0.1092657551505357,-0.3311539419516114,0.9589960562222988,-0.3789778412192368,1.251409587993828,1.0591988228096454,-0.2956003044735266,-0.0542354736834285,-0.0357568014506105,-0.4468056572371097,-0.537768053373328,-0.1087527062396247,-1.0345655171976975,0.0767173727221416,-0.3418434666758281,0.5014244082507843,0.2659267736942828,0.3591888364420176,0.7286541974544474
LiTaO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.9047801488698888,0.1875186870247729,0.5713558484042306,-0.2431769460372327,-1.553308863187971,0.133297448378017,0.3340230028227463,1.0736083909727858,0.7785250048004113,0.1092657551505357,-0.4819452198349087,0.8109522252983297,-0.2180458651503699,1.251409587993828,1.1840833591152724,1.3442662591007712,-0.9181572550759306,-0.0357568014506105,-0.5589094846809863,1.7105776022011967,1.295969749355525,-1.1502193952485906,0.9944579062206657,-0.3418434666758281,1.1077507397197397,0.2659267736942828,0.3591888364420176,0.4894435714640658
MgCO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.8393116742074141,0.1875186870247729,0.5713558484042306,-1.2310440985713742,-1.7125772171462934,1.6001193700081244,2.289498672197517,-1.460315420394071,4.604556583579229,-3.088756346816363,-0.3710307593951261,0.4779593329930988,-2.1492295779767767,-2.098911543293342,1.2742972515709932,-1.0254916816094797,-0.5861543578711806,1.1296500606433428,0.3931364528647719,2.191110111501683,-2.963511245029768,0.5438339171693459,-1.988198827649536,0.5195598719452111,-0.1294411012378487,1.664314715995507,0.3591888364420176,2.2946740528583423
MgSiO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-1.5805475286625252,0.1875186870247729,0.5713558484042306,0.2390889460946272,-1.7125772171462934,1.6001193700081244,2.289498672197517,-1.1577573533651924,1.4241648753255018,-1.383144559100683,-0.0505863968834423,1.021874789197761,-1.1836377215635732,-2.098911543293342,1.2029209924582691,-1.015111736517027,-0.4861875530213221,1.1296500606433428,0.3981560272279306,0.2001979700273136,-1.3775342790352438,-0.4617221789310821,0.3061525060967726,0.5195598719452111,1.7340175589077016,1.664314715995507,0.3591888364420176,1.3355470110588985
MgTiO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.6937921063108807,0.1875186870247729,0.5713558484042306,-0.2700787523105648,-1.7125772171462934,1.6001193700081244,2.289498672197517,-0.855199286336314,-0.2827100316491875,-0.1039357183139243,-0.5235769751300016,0.8263765782477327,-0.3588613442106287,-2.098911543293342,1.187591465840354,-0.6564269672111648,-0.7279902994053735,1.1296500606433428,0.0835960338033216,0.4395220040710855,0.8428334733570896,-1.1251277406273483,0.3635112894404291,0.5195598719452111,1.1761707469470433,1.664314715995507,0.3591888364420176,0.7413025877811449
NaBiO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,0.1550785115646399,0.1875186870247729,0.5713558484042306,-0.271604024257369,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,1.4518059747588838,-0.4267956449833793,0.748870175543916,0.4907409786617692,1.262484823565712,0.2647500630562319,0.8691581837530098,1.4077681486353486,0.2123579609237968,0.225173831807084,-0.2123335987375728,-0.5890269308599383,-0.8763832949270711,0.2990699421589671,-0.3698961822505071,0.1340761560657981,-0.4938569002370019,-0.3158910233634784,1.2914112647151803,0.3591888364420176,0.007883562037864627
NaCdF3,1.4123489357201058,-0.4466032410284384,-0.2662559625337923,-0.2092307983460169,0.4554025256315916,0.5426881507425069,-0.4161159661744423,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,0.1281144315075408,-0.6585443844328546,0.5356687020794559,0.2295369370684717,0.9115040124714916,1.222514488726787,0.8691581837530098,1.4806729478770828,0.026177993392504,0.718602300841425,-0.2123335987375728,-0.4066490623318404,-0.8294418643126588,0.1178154317595929,-0.8726165779478852,0.7650227728460346,-0.4938569002370019,-0.8012890338022886,1.2914112647151803,-1.653641031634246,-0.6367502646502943
NaCoF3,1.4123489357201058,-0.4466032410284384,-0.2662559625337923,-0.9547386475095718,0.4554025256315916,0.5426881507425069,-0.0311218169428384,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,-0.666100494443265,-0.1856747138649914,-0.3171371917783835,0.4580988885133528,1.1738771118874796,0.3560179055155221,0.8691581837530098,1.2621987558561594,0.0673682516958874,0.3493839387438502,-0.2123335987375728,-0.0887426859984589,0.2765178391515086,-0.6978298650375907,-0.2752153359194343,-0.2674353273398048,-0.4938569002370019,0.9305763555714204,1.2914112647151803,-1.653641031634246,-0.5440593065123807
NaMgF3,1.4123489357201058,-0.4466032410284384,-0.2662559625337923,-1.1477595950321566,0.4554025256315916,0.5426881507425069,0.3405313067103549,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,-1.233396870122412,-0.5510955203498666,0.3224672286149958,0.2113672678802234,1.140808820363978,0.2503475904897579,0.8691581837530098,1.1886312211830516,-1.1126502681794388,0.3215070238377137,-0.2123335987375728,0.9185185695420444,-0.519658573316945,-0.0181254510399376,-0.1940042310028485,-1.8161224776185625,-0.4938569002370019,1.5366008335490975,1.2914112647151803,-1.653641031634246,-0.20466571946854328
NaMnF3,1.4123489357201058,-0.4466032410284384,-0.2662559625337923,-0.9741589290212844,0.4554025256315916,0.5426881507425069,-0.0923303759150773,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,-0.7417400112004846,-0.3414045653332866,-0.1039357183139243,-0.27643753696903,0.6861491450026643,0.7152969766031197,0.8691581837530098,1.1426508329283365,-0.1682400257994653,0.0399565629145019,-0.2123335987375728,0.0083024183559417,0.0419049081400944,-0.1087527062396247,-0.5369723582439567,0.0193585893784826,-0.4938569002370019,0.6440976035412149,1.2914112647151803,-1.653641031634246,-0.6230495551802265
NaNbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.7653028787580867,0.1875186870247729,0.5713558484042306,0.0039383629890043,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,-0.1366238771427278,0.4675386448774022,0.1092657551505357,-0.1596067953489025,1.0182337057025852,-0.2180458651503699,0.8691581837530098,1.056688064679009,0.0129971107354214,-0.7944243884631448,-0.2123335987375728,-0.349760552882709,1.2017784747065636,1.0240879837564636,0.0171460148135593,0.7650227728460346,-0.4938569002370019,1.1560976139111776,1.2914112647151803,0.3591888364420176,0.2262478942315297
NaSbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.0620790505749454,0.1875186870247729,0.5713558484042306,-0.4475935916113079,-0.7569670933963597,-0.0322493826721002,0.1148907192027364,0.2415737066433702,-0.0157445719892528,0.1092657551505357,0.3191630944753631,1.3880761381621527,-0.3789778412192368,0.8691581837530098,1.2873001585472783,-0.2956003044735266,0.0131831233804977,-0.2123335987375728,-0.4468056572371097,-0.537768053373328,-0.1087527062396247,0.1567458499939338,0.0767173727221416,-0.4938569002370019,-0.0128005718587624,1.2914112647151803,0.3591888364420176,0.433608595602244
RbAuBr3,1.378505317491239,1.7396670532170564,2.22839449724228,1.6384311366746855,0.4554025256315916,-2.0093282243361874,2.2105193290689567,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.300526941244445,-0.3584449138222186,-0.3171371917783835,1.2196870759167096,-0.2477460625798608,0.2830191266660911,0.5374988771323002,-0.7725928029572819,1.780882997116635,1.2356052505540174,-0.6008025527688909,-0.5773145906792347,-0.1292683094375907,-0.2446935890391553,-0.8635761318311539,0.5355876394714036,-0.6010665676399018,0.296529534693561,-0.2374928855341578,1.1499434274719789,-1.4060839535486624
RbAuI3,1.085857559865154,2.4876016275641986,3.955460200164176,2.1872053687660835,0.4554025256315916,-2.478482821399004,2.430772782895787,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.300526941244445,-0.3584449138222186,-0.3171371917783835,1.7506522576408057,-0.2110612892620522,-0.0525419579431822,0.5374988771323002,-0.7048051225001073,1.780882997116635,1.337925158597128,-0.6008025527688909,-0.5773145906792347,-0.1292683094375907,-0.2446935890391553,-0.934785436754766,0.5355876394714036,-0.6010665676399018,0.0544687225287535,-0.2374928855341578,3.090886514545518,-1.5013036417077048
RbBiO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.1411312105250918,0.1875186870247729,0.5713558484042306,-0.6149587627303137,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.4518059747588838,-0.4267956449833793,0.748870175543916,-0.3740817223989037,-1.1221536505463567,0.8078954822886595,0.5374988771323002,-0.9990721113509434,0.2123579609237968,0.3249818524015924,-0.6008025527688909,-0.5890269308599383,-0.8763832949270711,0.2990699421589671,-0.029320693448404,0.1340761560657981,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,0.3591888364420176,-0.6943488139247052
RbBrO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,0.2782829722574206,0.1875186870247729,0.5713558484042306,0.4860231468221401,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,-0.3635424274143866,-0.7023286131891382,-1.1699430856362238,0.3072162666199697,1.2915303989533045,-1.2238707155807902,0.5374988771323002,-0.286821286112192,,0.6623365491129138,-0.6008025527688909,-6.353891598939128e-05,-1.1388859558900428,-0.969711630636652,1.9323504299277532,-1.1278170774946696,-0.6010665676399018,1.0337841027722618,-0.2374928855341578,0.3591888364420176,-0.02188908417607416
RbCaH3,-1.127913232517202,-2.5753401064779977,-1.0338407193879684,0.1849289756248614,-3.830738892077508,,-0.2834885548391119,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,-0.9308388030935336,-0.5482554622683781,1.601676069401755,-0.0427367713575243,-1.1221536505463567,1.3850842041510387,0.5374988771323002,-0.9990721113509434,-1.143625342423583,1.097526913226644,-0.6008025527688909,0.2893985826928265,-0.3387522168744087,1.5678515149545862,-0.2983990109220178,1.510686956313584,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,-1.581754250631522,1.3966837185648662
RbIO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,0.2955170772269084,0.1875186870247729,0.5713558484042306,0.4705442223380614,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,0.3172132234005898,-0.5851762173277307,-0.1039357183139243,0.2068418854972208,1.2793436240540228,1.0291769493833514,0.5374988771323002,-0.5588623998622699,-0.5850854398297048,0.5411067646630409,-0.6008025527688909,-0.4350933170564061,-1.0248301514766625,-0.1087527062396247,-0.1909495582844733,-0.3821528940271202,-0.6010665676399018,0.9365341405134846,-0.2374928855341578,0.3591888364420176,-0.141818608575874
RbMgF3,1.4123489357201058,-0.4466032410284384,-0.2662559625337923,-0.4942547821819428,0.4554025256315916,0.5426881507425069,-0.9739413944047868,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,-1.233396870122412,-0.5510955203498666,0.3224672286149958,-0.7329287007551784,-1.1221536505463567,0.2503475904897579,0.5374988771323002,-0.9990721113509434,-1.1126502681794388,0.3392865159425929,-0.6008025527688909,0.9185185695420444,-0.519658573316945,-0.0181254510399376,0.6195033455746607,-1.8161224776185625,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,-1.653641031634246,-0.4631015482107428
RbPbBr3,1.378505317491239,1.7396670532170564,2.22839449724228,2.137816698529476,0.4554025256315916,-2.0093282243361874,2.6781624667532813,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.413986216380274,-0.7265164411831501,1.601676069401755,1.5341490757434206,-1.0714303584734788,0.504711134516061,0.5374988771323002,0.1202343500176408,0.4693851727369089,1.0375886076092506,-0.6008025527688909,-0.5756413992248486,-0.8234210746373056,0.20844268695928,-1.0140464764253994,-0.1527177606524893,-0.6010665676399018,-0.3161375449465844,-0.2374928855341578,1.1499434274719789,-1.5121774765559348
RbPbCl3,1.6213830483101663,1.1643327652577151,0.5013287943203837,1.7213117449063116,0.4554025256315916,-1.5853972541236352,2.188171317613871,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.413986216380274,-0.7265164411831501,1.601676069401755,1.1518810257558048,-1.0705030502707835,0.7779985889443739,0.5374988771323002,0.1243294167471021,0.4693851727369089,0.9025364750557084,-0.6008025527688909,-0.5756413992248486,-0.8234210746373056,0.20844268695928,-0.9724652438015372,-0.1527177606524893,-0.6010665676399018,-0.339590779256962,-0.2374928855341578,0.3689915793060257,-1.374007658118787
RbReO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.737578829227308,0.1875186870247729,0.5713558484042306,-1.221302697271622,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.1492479077300055,0.6606625944186315,-0.3171371917783835,-0.9801965300704624,-1.1221536505463567,-0.4594438292536705,0.5374988771323002,-0.9990721113509434,2.064271974243912,-0.4961967306082295,-0.6008025527688909,-0.563929059044145,1.8698128846948876,0.4350108249584977,1.0738362785132975,0.6503052061587191,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,0.3591888364420176,0.2637086912356082
RbSbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.5531969749439213,0.1875186870247729,0.5713558484042306,-1.0338615616569489,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,0.2415737066433702,-0.0157445719892528,0.1092657551505357,-0.7928262252140751,-1.1221536505463567,-0.3789778412192368,0.5374988771323002,-0.9990721113509434,-0.2956003044735266,0.1644326010275804,-0.6008025527688909,-0.4468056572371097,-0.537768053373328,-0.1087527062396247,0.9931985120646531,0.0767173727221416,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,0.3591888364420176,-0.20857916233404508
RbWO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.7006689143256608,0.1875186870247729,0.5713558484042306,-1.1837803695377214,0.5879656733628059,-0.6597873701411492,-0.7194639312870906,1.1114281493513956,1.523566908177605,-0.3171371917783835,-0.942688381374249,-1.1221536505463567,-0.2985118531848034,0.5374988771323002,-0.9990721113509434,1.772644945455958,-0.6787741980670546,-0.6008025527688909,-0.5722950163160762,2.0921769478221712,0.9334607285567766,0.9141980606708016,0.7650227728460346,-0.6010665676399018,-1.1928947500599572,-0.2374928855341578,0.3591888364420176,0.2723988860425056
ReTlO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.7295440615998436,0.1875186870247729,0.5713558484042306,-1.2131346160125127,-0.9516284149009756,,2.451942079447168,1.3761664580016642,-0.7564317196414974,2.0280790163306746,-2.928899013862733,-1.1221536505463567,-0.4594438292536705,-1.2838166371915976,-0.9990721113509434,0.5534132996758109,-0.4660535829277856,3.2132562686295008,-0.5773145906792347,-0.8456669031560987,0.1631290593594364,1.0226168503130166,-0.4968704607144357,5.17430591772083,-1.1928947500599572,-0.4239446111743211,0.3591888364420176,0.016030645479058196
ScBO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.749490677234147,0.1875186870247729,0.5713558484042306,-1.0844254453482185,-0.9693248986741227,1.2035769607485416,1.348634888141012,-1.4981351787726809,1.4236915323119206,-2.449151926422983,-0.2851756381686361,0.4127612619206986,-1.7066666437873916,-1.0814482467111644,1.3579119898602885,-0.9936928021992676,-1.0222050616482603,1.3062268579303056,0.9235381439052032,0.823948011511475,-2.60100222423102,-0.3964300547481222,-0.7263055940890667,2.1549615780911404,-0.3101264891849893,-1.0205901332228433,0.3591888364420176,1.816672696080091
SrWN3,-1.782886785299392,0.0136641893390344,-0.4581521517473363,0.7841463524819277,-0.0803651515820458,-0.4814715471591844,0.2613733788492061,-0.367644450387127,0.3296436898560627,0.5969465283746798,1.1114281493513956,1.523566908177605,-0.3171371917783835,0.1128988406770403,1.303093689344991,-0.5608530196532306,-1.8161579310387368,0.4871969335823584,1.772644945455958,-1.0114975746415185,-0.1417028798227881,-0.5722950163160762,2.0921769478221712,0.9334607285567766,0.1697885069782665,0.7650227728460346,0.7526642677707251,1.1642259636787191,-0.6663318545065332,-0.8890270882416395,0.6372969790632147
TiCdO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.2947787051513855,0.1875186870247729,0.5713558484042306,-0.7381934585158858,-1.0401108337667109,1.9350629584118495,1.5798989278397302,0.1281144315075408,-0.6585443844328546,0.5356687020794559,-0.1268087324148734,0.6276853680745982,1.0291769493833514,-1.6716893856124275,1.8737131341623845,0.026177993392504,-0.3814972799673042,1.9419033281633704,-0.4066490623318404,-0.8294418643126588,0.1178154317595929,-2.2969588299803165,0.7650227728460346,2.3880659739166545,-0.2646791371817692,-0.9087190978387456,0.3591888364420176,0.2672615108493812
TiPbO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-0.7747696211970652,0.1875186870247729,0.5713558484042306,-1.0643904265341817,-1.0401108337667109,1.9350629584118495,1.5798989278397302,1.413986216380274,-0.7265164411831501,1.601676069401755,-3.122922799171307,-0.8062054610369771,1.9947688057965551,-1.6716893856124275,-0.7256387552353794,0.4693851727369089,-0.6665936288441293,1.9419033281633704,-0.5756413992248486,-0.8234210746373056,0.20844268695928,-2.721341864964503,-0.1527177606524893,2.3880659739166545,-0.8514089684241661,-0.9087190978387456,0.3591888364420176,0.07124020433600174
TlCrO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-1.17113995691498,0.1875186870247729,0.5713558484042306,-0.4351898817093787,-1.3055580903639143,,0.9554643366679216,-0.7795597695790945,0.041529932654102,-0.1039357183139243,-0.5526502201268425,0.7823334401406487,-0.8215407754086221,-1.0196134607310323,0.9071586928986636,-0.2226111667599313,-0.3042119033703401,2.224426203822511,-0.0418933252756448,0.6647127290177842,-0.1087527062396247,1.4046748133830365,0.0767173727221416,-0.1155119466030396,0.6640830071569643,-0.4612349563023537,0.3591888364420176,0.0381837509247517
TlIO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,0.0135778323406518,0.1875186870247729,0.5713558484042306,-1.170194273303094,-1.3055580903639143,,0.9554643366679216,0.3172132234005898,-0.5851762173277307,-0.1039357183139243,-0.8600795402965764,-1.1221536505384089,1.0291769493833514,-1.0196134607310323,-0.9990721113387782,-0.5850854398297048,0.5883941191048357,2.224426203822511,-0.4350933170564061,-1.0248301514766625,-0.1087527062396247,-0.2339293393394927,-0.3821528940271202,-0.1155119466030396,-1.192894750053458,-0.4612349563023537,0.3591888364420176,-0.20426534903623286
YVO3,-0.4490500668675767,-0.1589360970487678,-0.3622040571405643,-1.3205497122517675,0.1875186870247729,0.5713558484042306,-0.2084332090667008,-0.6684846745306253,0.9340821195041652,1.0500984525414852,-0.8173795279577042,0.0651970833331742,-0.3171371917783835,-0.6163172908618879,0.6714409291891258,-0.2180458651503699,-0.4349936660097809,0.9649424540262568,-0.3923150309698707,-1.0967646768162116,0.8118118255268099,0.0250343328998039,0.6675393908371988,0.5256380801581848,-0.7652371855472438,0.1340761560657981,2.1274295628361584,0.9726755095667604,-1.001944960658827,0.3591888364420176,0.2108665317660514
YWN3,-1.782886785299392,0.0136641893390344,-0.4581521517473363,-0.7916879152189655,-0.0803651515820458,-0.4814715471591844,-0.671055311533847,-0.6684846745306253,0.9340821195041652,1.0500984525414852,1.1114281493513956,1.523566908177605,-0.3171371917783835,-1.138444738789676,0.4599090077960591,-0.4864495375665965,-0.4349936660097809,0.4071381517102108,1.772644945455958,-1.3729755710079294,0.8118118255268099,-0.5722950163160762,2.0921769478221712,0.9334607285567766,-0.7644610117373606,0.7650227728460346,2.1274295628361584,-0.1347187419616508,-1.001944960658827,-0.8890270882416395,0.6310145922558926
