Name,mean_A2B,X_EA,X_Z,X_IEII,X_Rvdw,mean_X2X,A_Rvdw,mean_A2X,A_IEI,E_coh,A_ChiA,std_A2X,A_ChiP,A_EA,B_Hf,std_B2X,X_G,B_MP,X_Kappa,A_MP,B_Kappa,B_Z,OF,A_Kappa,A_Z,B_Ra,B_Rho,A_CvM,X_MV,A_G,B_EA,A_B,std_X2X,B_CvM,B_ChiP,TF,std_A2B,X_IEI,B_IEI,B_MV,Coeff_A
KCaBr3,1.7613643723035308,1.378505317491239,2.22839449724228,-2.0093282243361874,1.7396670532170564,2.2387531998135195,0.0924641277146924,1.1960912035708575,-0.5776200498358591,0.8878592370748323,-0.5519894336433984,0.1043459276151598,-0.6008025527688909,0.6218190398324805,-0.5482554622683781,-1.086243154388572,0.4554025256315916,-0.3387522168744087,0.6250012383122826,-0.5568868604940741,1.1558806970718891,-0.9308388030935336,0.920383649234756,0.5456043621545277,-0.9412247034702332,1.601676069401755,-1.143625342423583,0.1817377907432461,1.1499434274719789,-0.4390176993009034,-0.9152268796162956,-0.459120725208369,-0.3295876468787433,0.2893985826928265,-1.7865726424733013,-1.396337054236548,0.2182983832831728,-1.212527638261307,-1.3035394036766228,1.9902700256464367,1.638685181633979
KMgF3,-0.6198833572410863,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-1.1016544107764907,0.0924641277146924,-0.8605934565902451,-0.5776200498358591,0.3107709289819511,-0.5519894336433984,-0.9990721113509434,-0.6008025527688909,0.6218190398324805,-0.5510955203498666,-1.1221536505463567,0.4554025256315916,-0.519658573316945,-0.3555324224381685,-0.5568868604940741,0.7067275143901581,-1.233396870122412,0.2503475904897579,0.5456043621545277,-0.9412247034702332,0.3224672286149958,-1.1126502681794388,0.1817377907432461,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,-1.1928947500599572,0.9185185695420444,-1.1675868708424282,0.4222893876164739,-0.7205654257996832,2.1225636079289667,-0.2205842721419758,-0.0110523850343954,0.11003829683205003
KMgH3,-0.6737994304857983,-1.127913232517202,-1.0338407193879684,,-2.5753401064779977,-1.156465064656455,0.0924641277146924,-0.9153833984735402,-0.5776200498358591,1.1669947379679122,-0.5519894336433984,-0.9990721113509434,-0.6008025527688909,0.6218190398324805,-0.5510955203498666,-1.1221536505463567,-3.830738892077508,-0.519658573316945,1.2677129011010395,-0.5568868604940741,0.7067275143901581,-1.233396870122412,0.2152325319581189,0.5456043621545277,-0.9412247034702332,0.3224672286149958,-1.1126502681794388,0.1817377907432461,-1.581754250631522,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,-1.1928947500599572,0.9185185695420444,-1.1675868708424282,0.405448096652224,-0.7205654257996832,-0.1513853228976509,-0.2205842721419758,-0.0110523850343954,-1.5899174074433173
KNbO3,-0.6621781077116032,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.397953287162494,0.0924641277146924,-0.8378343428788284,-0.5776200498358591,-0.766155276358762,-0.5519894336433984,-0.808725221509511,-0.6008025527688909,0.6218190398324805,0.4675386448774022,1.0131727608443215,0.1875186870247729,1.2017784747065636,-0.3674305556997124,-0.5568868604940741,-0.4835284197164294,-0.1366238771427278,-0.2180458651503699,0.5456043621545277,-0.9412247034702332,0.1092657551505357,0.0129971107354214,0.1817377907432461,0.3591888364420176,-0.4390176993009034,0.062313375353766,-0.459120725208369,0.4625050996230867,-0.349760552882709,-0.5885356651232244,0.6380850627189586,-0.4960922113801974,-0.1397270711479531,-0.8474277986471193,-0.5310681261703167,-0.44300714285154774
KSbO3,0.5990415222402238,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.2908382872125731,0.0924641277146924,0.1790178632351748,-0.5776200498358591,0.0504180030007623,-0.5519894336433984,0.8021362101315115,-0.6008025527688909,0.6218190398324805,-0.0157445719892528,-1.1053336598335666,0.1875186870247729,-0.537768053373328,-0.3674305556997124,-0.5568868604940741,-0.8203933067277278,0.2415737066433702,-0.3789778412192368,0.5456043621545277,-0.9412247034702332,0.1092657551505357,-0.2956003044735266,0.1817377907432461,0.3591888364420176,-0.4390176993009034,0.2619543446597263,-0.459120725208369,1.036505837149771,-0.4468056572371097,0.3099920678893325,0.7904221091384174,1.214705674053266,-0.1397270711479531,0.4590763410581078,0.6762870330600873,-0.5545811908880404
KTaO3,-0.6646284231050894,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.147141891045626,0.0924641277146924,-0.9060637479285224,-0.5776200498358591,-0.8257586196099029,-0.5519894336433984,-0.9990721113509434,-0.6008025527688909,0.6218190398324805,0.7785250048004113,-1.1221536505463567,0.1875186870247729,1.7105776022011967,-0.3674305556997124,-0.5568868604940741,-0.4498419310152996,1.0736083909727858,-0.2180458651503699,0.5456043621545277,-0.9412247034702332,0.1092657551505357,1.3442662591007712,0.1817377907432461,0.3591888364420176,-0.4390176993009034,-0.5809741924098837,-0.459120725208369,-1.1928947500599572,-0.5589094846809863,-0.7882084946815706,0.6380850627189586,-0.7205654257996832,-0.1397270711479531,-0.2888678576089598,-0.5277872697593646,-0.7741669938471407
KZnF3,-0.4901107061146696,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-0.9697285594317246,0.0924641277146924,-0.7287174577394775,-0.5776200498358591,0.6261456597569153,-0.5519894336433984,-0.9990721113509434,-0.6008025527688909,0.6218190398324805,-0.6179315538675667,-1.1221536505463567,0.4554025256315916,-0.7366708233994708,-0.3555324224381685,-0.5568868604940741,0.257574331708427,-0.5526412193074356,0.3348838425103694,0.5456043621545277,-0.9412247034702332,-0.3171371917783835,-0.2226111667599313,0.1817377907432461,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,-1.1928947500599572,-0.1439580039932041,-0.4886992503440517,0.3510732361315744,-0.7205654257996832,2.1225636079289667,1.0141671806818116,-0.8050196364848241,0.6213981666456141
LaAlO3,-1.0124145960169202,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.4117140151425938,-0.4738233530260087,0.5193097834644471,0.4946414858720968,-0.8997388087924072,0.8185843303994323,1.4139944036502887,0.3880275120381001,0.5993336631124325,-0.4455400283212045,1.0099936874611135,0.1875186870247729,-0.5097935235671879,-0.3674305556997124,1.0151361465348867,1.5488897319184045,-1.1955771117438023,-0.640492302331146,-1.0765256509148924,0.9637840172684548,-0.7435401387073036,-0.9541501542280196,-0.5654895592170966,0.3591888364420176,0.1995534996822288,-0.4467127218240039,3.0953623086628754,1.617366859298034,0.7076964462893811,-0.5685683821673898,0.317568514383705,-0.684233645775024,-0.1397270711479531,-1.3935283605877076,-0.6672236672248324,-0.7927942105967255
LaCoN3,-0.4951068666730669,-1.782886785299392,-0.4581521517473363,-0.4814715471591844,0.0136641893390344,0.051842656688026,-0.4738233530260087,0.7107815602618162,0.4946414858720968,-0.8634270266647772,0.8185843303994323,0.931591141320782,0.3880275120381001,0.5993336631124325,-0.1856747138649914,1.148426441113227,-0.0803651515820458,0.2765178391515086,-0.3753980556516392,1.0151361465348867,0.0329977403675613,-0.666100494443265,-0.8212652069564489,-1.0765256509148924,0.9637840172684548,-0.3171371917783835,0.0673682516958874,-0.5654895592170966,-0.8890270882416395,0.1995534996822288,-0.1992046195265561,3.0953623086628754,1.58253859829488,-0.0887426859984589,-0.0294517423598556,0.2158465101432906,1.77181778622835,0.4049529673745289,-0.0547405978233374,-1.213486259648371,-0.5095148948747419
LaCrO3,-1.022462832196611,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.3273379983426922,-0.4738233530260087,-0.4298533727031197,0.4946414858720968,-1.1009357391044876,0.8185843303994323,0.8733924984392183,0.3880275120381001,0.5993336631124325,0.041529932654102,0.8891261506066995,0.1875186870247729,0.6647127290177842,-0.3674305556997124,1.0151361465348867,-0.0343752370346982,-0.7795597695790945,-0.3186283501934118,-1.0765256509148924,0.9637840172684548,-0.1039357183139243,-0.2226111667599313,-0.5654895592170966,0.3591888364420176,0.1995534996822288,-0.192199673235119,3.0953623086628754,0.7446118552000803,-0.0418933252756448,-0.468731967388217,0.0282691977582267,-0.4139789773507141,-0.1397270711479531,-0.8420168198577216,-1.1216222801417095,-0.4846470672151182
LaScO3,-0.8461912036888815,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.0440031055807455,-0.4738233530260087,-0.1887403491007043,0.4946414858720968,-1.0680497152103243,0.8185843303994323,1.0357119034298243,0.3880275120381001,0.5993336631124325,-0.2850767467170947,0.8322704316952976,0.1875186870247729,0.3198599870491996,-0.3674305556997124,1.0151361465348867,-0.910223943264074,-0.8930190447149238,0.2044005720304069,-1.0765256509148924,0.9637840172684548,0.748870175543916,-0.9071932597621626,-0.5654895592170966,0.3591888364420176,0.1995534996822288,-0.7315805376757835,3.0953623086628754,0.7170206515933674,0.1572164577963151,-1.067750456063255,-0.3947188543842181,-0.4393642815743001,-0.1397270711479531,-0.9868417377953524,0.1529904355132137,-0.3661537354566654
LiAsO3,-0.7150226568630712,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.1867826621132923,-1.553308863187971,-0.4335200976157304,0.3340230028227463,-0.0439016473419872,0.133297448378017,1.1573881724813933,-0.0357568014506105,1.251409587993828,0.204359929326119,1.0770804128268825,0.1875186870247729,-0.3623077320361973,-0.3674305556997124,-0.3418434666758281,-0.5284437379846025,-0.4391819441716062,-0.9422397574602724,0.2659267736942828,-1.743333638518102,-1.1699430856362238,-0.455418506690654,3.937818331024328,0.3591888364420176,-0.4390176993009034,-0.0322533995806361,-0.459120725208369,1.4691007263046538,-0.242676299801991,0.5695667463151831,-0.5895217267974389,1.062266423618173,-0.1397270711479531,1.29276971926107,-0.1832973466093853,-1.3007813214539194
LiNbO3,-0.8848798637474514,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.2124684492625376,-1.553308863187971,-0.4768007184126647,0.3340230028227463,-0.8633360538433175,0.133297448378017,1.176558961492626,-0.0357568014506105,1.251409587993828,0.4675386448774022,0.8362477424829541,0.1875186870247729,1.2017784747065636,-0.3674305556997124,-0.3418434666758281,-0.4835284197164294,-0.1366238771427278,-0.2180458651503699,0.2659267736942828,-1.743333638518102,0.1092657551505357,0.0129971107354214,3.937818331024328,0.3591888364420176,-0.4390176993009034,0.062313375353766,-0.459120725208369,1.1317880152892756,-0.349760552882709,-0.5885356651232244,-1.1502193952485906,1.0146779461366802,-0.1397270711479531,-0.8474277986471193,-0.5310681261703167,-0.8693762506357124
LiSbO3,-0.6465963172011919,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.3272603483075607,-1.553308863187971,-0.3311539419516114,0.3340230028227463,-0.0542354736834285,0.133297448378017,1.0591988228096454,-0.0357568014506105,1.251409587993828,-0.0157445719892528,0.9589960562222988,0.1875186870247729,-0.537768053373328,-0.3674305556997124,-0.3418434666758281,-0.8203933067277278,0.2415737066433702,-0.3789778412192368,0.2659267736942828,-1.743333638518102,0.1092657551505357,-0.2956003044735266,3.937818331024328,0.3591888364420176,-0.4390176993009034,0.2619543446597263,-0.459120725208369,0.5014244082507843,-0.4468056572371097,0.3099920678893325,-1.0345655171976975,-0.7107665468978537,-0.1397270711479531,0.4590763410581078,0.6762870330600873,-1.0939958383935453
LiTaO3,-0.9047801488698888,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.2431769460372327,-1.553308863187971,-0.4819452198349087,0.3340230028227463,-0.9181572550759306,0.133297448378017,1.1840833591152724,-0.0357568014506105,1.251409587993828,0.7785250048004113,0.8109522252983297,0.1875186870247729,1.7105776022011967,-0.3674305556997124,-0.3418434666758281,-0.4498419310152996,1.0736083909727858,-0.2180458651503699,0.2659267736942828,-1.743333638518102,0.1092657551505357,1.3442662591007712,3.937818331024328,0.3591888364420176,-0.4390176993009034,-0.5809741924098837,-0.459120725208369,1.1077507397197397,-0.5589094846809863,-0.7882084946815706,-1.1502193952485906,1.044996027292313,-0.1397270711479531,-0.2888678576089598,-0.5277872697593646,-0.7809176006009432
MgCO3,-0.8393116742074141,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.2310440985713742,-1.7125772171462934,-0.3710307593951261,2.289498672197517,-0.5861543578711806,1.6001193700081244,1.2742972515709932,1.1296500606433428,-2.098911543293342,4.604556583579229,0.4779593329930988,0.1875186870247729,2.191110111501683,-0.3674305556997124,0.5195598719452111,0.4821509230492926,-1.460315420394071,-2.1492295779767767,1.664314715995507,-1.292147362553676,-3.088756346816363,-1.0254916816094797,0.5354076752440488,0.3591888364420176,-0.1197320998093373,0.85387230628617,-0.459120725208369,-0.1294411012378487,0.3931364528647719,1.308356215681063,0.5438339171693459,1.252797238161522,-0.1397270711479531,2.332369913041244,-1.4398653520040718,-1.486895339546332
MgSiO3,-1.5805475286625252,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.2390889460946272,-1.7125772171462934,-0.0505863968834423,2.289498672197517,-0.4861875530213221,1.6001193700081244,1.2029209924582691,1.1296500606433428,-2.098911543293342,1.4241648753255018,1.021874789197761,0.1875186870247729,0.2001979700273136,-0.3674305556997124,0.5195598719452111,0.5944392187197254,-1.1577573533651924,-1.1836377215635732,1.664314715995507,-1.292147362553676,-1.383144559100683,-1.015111736517027,0.5354076752440488,0.3591888364420176,-0.1197320998093373,0.6168716234258779,-0.459120725208369,1.7340175589077016,0.3981560272279306,0.0104828235518135,-0.4617221789310821,-0.3471637037229716,-0.1397270711479531,0.1364590926370013,-0.3292954568967572,-1.6016290384815195
MgTiO3,-0.6937921063108807,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.2700787523105648,-1.7125772171462934,-0.5235769751300016,2.289498672197517,-0.7279902994053735,1.6001193700081244,1.187591465840354,1.1296500606433428,-2.098911543293342,-0.2827100316491875,0.8263765782477327,0.1875186870247729,0.4395220040710855,-0.3674305556997124,0.5195598719452111,-0.8428509658618144,-0.855199286336314,-0.3588613442106287,1.664314715995507,-1.292147362553676,-0.1039357183139243,-0.6564269672111648,0.5354076752440488,0.3591888364420176,-0.1197320998093373,-0.8541670977759346,-0.459120725208369,1.1761707469470433,0.0835960338033216,-0.7083393628582322,-1.1251277406273483,0.9076869415862836,-0.1397270711479531,-0.7984958794902578,-0.5622362620743624,-1.0780649328457843
NaBiO3,0.1550785115646399,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.271604024257369,-0.7569670933963597,0.4907409786617692,0.1148907192027364,0.225173831807084,-0.0322493826721002,1.4077681486353486,-0.2123335987375728,0.8691581837530098,-0.4267956449833793,1.262484823565712,0.1875186870247729,-0.8763832949270711,-0.3674305556997124,-0.4938569002370019,-1.0000545798004203,1.4518059747588838,0.2647500630562319,1.2914112647151803,-1.3422791709941675,0.748870175543916,0.2123579609237968,0.8079728117954195,0.3591888364420176,-0.4390176993009034,0.1218554188309823,-0.459120725208369,-0.3158910233634784,-0.5890269308599383,0.2500902190218291,-0.3698961822505071,1.255689744924484,-0.1397270711479531,-0.4754053470236032,1.1881006331686277,-0.2893915295472416
NaCdF3,-0.2092307983460169,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-0.4161159661744423,-0.7569670933963597,0.2295369370684717,0.1148907192027364,0.718602300841425,-0.0322493826721002,1.4806729478770828,-0.2123335987375728,0.8691581837530098,-0.6585443844328546,0.9115040124714916,0.4554025256315916,-0.8294418643126588,-0.3555324224381685,-0.4938569002370019,-0.0006887483335684,0.1281144315075408,1.222514488726787,1.2914112647151803,-1.3422791709941675,0.5356687020794559,0.026177993392504,0.8079728117954195,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,-0.8012890338022886,-0.4066490623318404,-0.4088301185207131,-0.8726165779478852,1.5849394445078284,2.1225636079289667,0.7313418181857098,-0.1750952055820047,0.46787633363064873
NaCoF3,-0.9547386475095718,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-0.0311218169428384,-0.7569670933963597,0.4580988885133528,0.1148907192027364,0.3493839387438502,-0.0322493826721002,1.2621987558561594,-0.2123335987375728,0.8691581837530098,-0.1856747138649914,1.1738771118874796,0.4554025256315916,0.2765178391515086,-0.3555324224381685,-0.4938569002370019,0.0329977403675613,-0.666100494443265,0.3560179055155221,1.2914112647151803,-1.3422791709941675,-0.3171371917783835,0.0673682516958874,0.8079728117954195,-1.653641031634246,-0.4390176993009034,-0.1992046195265561,-0.459120725208369,0.9305763555714204,-0.0887426859984589,-0.0294517423598556,-0.2752153359194343,0.0666163813126054,2.1225636079289667,-0.0547405978233374,-1.213486259648371,0.32289500713877806
NaMgF3,-1.1477595950321566,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,0.3405313067103549,-0.7569670933963597,0.2113672678802234,0.1148907192027364,0.3215070238377137,-0.0322493826721002,1.1886312211830516,-0.2123335987375728,0.8691581837530098,-0.5510955203498666,1.140808820363978,0.4554025256315916,-0.519658573316945,-0.3555324224381685,-0.4938569002370019,0.7067275143901581,-1.233396870122412,0.2503475904897579,1.2914112647151803,-1.3422791709941675,0.3224672286149958,-1.1126502681794388,0.8079728117954195,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,1.5366008335490975,0.9185185695420444,-1.1675868708424282,-0.1940042310028485,-0.0822505633765683,2.1225636079289667,-0.2205842721419758,-0.0110523850343954,-0.13029296546916508
NaMnF3,-0.9741589290212844,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-0.0923303759150773,-0.7569670933963597,-0.27643753696903,0.1148907192027364,0.0399565629145019,-0.0322493826721002,1.1426508329283365,-0.2123335987375728,0.8691581837530098,-0.3414045653332866,0.6861491450026643,0.4554025256315916,0.0419049081400944,-0.3555324224381685,-0.4938569002370019,-1.002300345713829,-0.7417400112004846,0.7152969766031197,1.2914112647151803,-1.3422791709941675,-0.1039357183139243,-0.1682400257994653,0.8079728117954195,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,0.6440976035412149,0.0083024183559417,-0.6883720799023976,-0.5369723582439567,-0.4225364675241987,2.1225636079289667,-0.3704916956135116,-1.1019371416759969,0.4597951824403484
NaNbO3,-0.7653028787580867,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.0039383629890043,-0.7569670933963597,-0.1596067953489025,0.1148907192027364,-0.7944243884631448,-0.0322493826721002,1.056688064679009,-0.2123335987375728,0.8691581837530098,0.4675386448774022,1.0182337057025852,0.1875186870247729,1.2017784747065636,-0.3674305556997124,-0.4938569002370019,-0.4835284197164294,-0.1366238771427278,-0.2180458651503699,1.2914112647151803,-1.3422791709941675,0.1092657551505357,0.0129971107354214,0.8079728117954195,0.3591888364420176,-0.4390176993009034,0.062313375353766,-0.459120725208369,1.1560976139111776,-0.349760552882709,-0.5885356651232244,0.0171460148135593,-0.0990973654685828,-0.1397270711479531,-0.8474277986471193,-0.5310681261703167,-0.5492193909687672
NaSbO3,-0.0620790505749454,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.4475935916113079,-0.7569670933963597,0.3191630944753631,0.1148907192027364,0.0131831233804977,-0.0322493826721002,1.2873001585472783,-0.2123335987375728,0.8691581837530098,-0.0157445719892528,1.3880761381621527,0.1875186870247729,-0.537768053373328,-0.3674305556997124,-0.4938569002370019,-0.8203933067277278,0.2415737066433702,-0.3789778412192368,1.2914112647151803,-1.3422791709941675,0.1092657551505357,-0.2956003044735266,0.8079728117954195,0.3591888364420176,-0.4390176993009034,0.2619543446597263,-0.459120725208369,-0.0128005718587624,-0.4468056572371097,0.3099920678893325,0.1567458499939338,1.208789206883143,-0.1397270711479531,0.4590763410581078,0.6762870330600873,-0.7101412362608609
RbAuBr3,1.6384311366746855,1.378505317491239,2.22839449724228,-2.0093282243361874,1.7396670532170564,2.2105193290689567,0.5879656733628059,1.2196870759167096,-0.7194639312870906,1.2356052505540174,-0.6597873701411492,-0.7725928029572819,-0.6008025527688909,0.5374988771323002,-0.3584449138222186,-0.2477460625798608,0.4554025256315916,-0.1292683094375907,0.6250012383122826,-0.6010665676399018,2.503340245117083,1.300526941244445,0.2830191266660911,-0.2374928855341578,-0.038852151541381,-0.3171371917783835,1.780882997116635,-0.3421191058481685,1.1499434274719789,-0.4390176993009034,1.6582736387528754,-0.459120725208369,0.296529534693561,-0.5773145906792347,1.288388932725229,-0.8635761318311539,0.1105908204852932,-1.212527638261307,0.8950203945944912,-0.6327746749098343,1.7987250718039003
RbAuI3,2.1872053687660835,1.085857559865154,3.955460200164176,-2.478482821399004,2.4876016275641986,2.430772782895787,0.5879656733628059,1.7506522576408057,-0.7194639312870906,1.337925158597128,-0.6597873701411492,-0.7048051225001073,-0.6008025527688909,0.5374988771323002,-0.3584449138222186,-0.2110612892620522,0.4554025256315916,-0.1292683094375907,4.120077883890814,-0.6010665676399018,2.503340245117083,1.300526941244445,-0.0525419579431822,-0.2374928855341578,-0.038852151541381,-0.3171371917783835,1.780882997116635,-0.3421191058481685,3.090886514545518,-0.4390176993009034,1.6582736387528754,-0.459120725208369,0.0544687225287535,-0.5773145906792347,1.288388932725229,-0.934785436754766,0.4947162074712549,-2.022689026491669,0.8950203945944912,-0.6327746749098343,1.980482195468173
RbBiO3,-0.1411312105250918,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-0.6149587627303137,0.5879656733628059,-0.3740817223989037,-0.7194639312870906,0.3249818524015924,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,-0.4267956449833793,-1.1221536505463567,0.1875186870247729,-0.8763832949270711,-0.3674305556997124,-0.6010665676399018,-1.0000545798004203,1.4518059747588838,0.8078954822886595,-0.2374928855341578,-0.038852151541381,0.748870175543916,0.2123579609237968,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,0.1218554188309823,-0.459120725208369,-1.1928947500599572,-0.5890269308599383,0.2500902190218291,-0.029320693448404,-0.7205654257996832,-0.1397270711479531,-0.4754053470236032,1.1881006331686277,0.6832598862211343
RbBrO3,0.2782829722574206,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.4860231468221401,0.5879656733628059,0.3072162666199697,-0.7194639312870906,0.6623365491129138,-0.6597873701411492,-0.286821286112192,-0.6008025527688909,0.5374988771323002,-0.7023286131891382,1.2915303989533045,0.1875186870247729,-1.1388859558900428,-0.3674305556997124,-0.6010665676399018,-1.0885377567887211,-0.3635424274143866,-1.2238707155807902,-0.2374928855341578,-0.038852151541381,-1.1699430856362238,,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,2.846779526200054,-0.459120725208369,1.0337841027722618,-6.353891598939128e-05,2.1270148168702825,1.9323504299277532,-0.1780338583644608,-0.1397270711479531,2.723359046191564,0.937115117730786,0.2381556197545406
RbCaH3,0.1849289756248614,-1.127913232517202,-1.0338407193879684,,-2.5753401064779977,-0.2834885548391119,0.5879656733628059,-0.0427367713575243,-0.7194639312870906,1.097526913226644,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,-0.5482554622683781,-1.1221536505463567,-3.830738892077508,-0.3387522168744087,1.2677129011010395,-0.6010665676399018,1.1558806970718891,-0.9308388030935336,1.3850842041510387,-0.2374928855341578,-0.038852151541381,1.601676069401755,-1.143625342423583,-0.3421191058481685,-1.581754250631522,-0.4390176993009034,-0.9152268796162956,-0.459120725208369,-1.1928947500599572,0.2893985826928265,-1.7865726424733013,-0.2983990109220178,-0.7205654257996832,-0.1513853228976509,-1.3035394036766228,1.9902700256464367,-0.8448767615575538
RbIO3,0.2955170772269084,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,0.4705442223380614,0.5879656733628059,0.2068418854972208,-0.7194639312870906,0.5411067646630409,-0.6597873701411492,-0.5588623998622699,-0.6008025527688909,0.5374988771323002,-0.5851762173277307,1.2793436240540228,0.1875186870247729,-1.0248301514766625,-0.3674305556997124,-0.6010665676399018,-1.084843471861164,0.3172132234005898,1.0291769493833514,-0.2374928855341578,-0.038852151541381,-0.1039357183139243,-0.5850854398297048,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,2.503537157919631,-0.459120725208369,0.9365341405134846,-0.4350933170564061,1.5279963281952444,-0.1909495582844733,-0.5889381765453076,-0.1397270711479531,1.7608688321307913,1.911529471783584,0.3247711381052652
RbMgF3,-0.4942547821819428,1.4123489357201058,-0.2662559625337923,0.5426881507425069,-0.4466032410284384,-0.9739413944047868,0.5879656733628059,-0.7329287007551784,-0.7194639312870906,0.3392865159425929,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,-0.5510955203498666,-1.1221536505463567,0.4554025256315916,-0.519658573316945,-0.3555324224381685,-0.6010665676399018,0.7067275143901581,-1.233396870122412,0.2503475904897579,-0.2374928855341578,-0.038852151541381,0.3224672286149958,-1.1126502681794388,-0.3421191058481685,-1.653641031634246,-0.4390176993009034,-0.9428964174674724,-0.459120725208369,-1.1928947500599572,0.9185185695420444,-1.1675868708424282,0.6195033455746607,-0.7205654257996832,2.1225636079289667,-0.2205842721419758,-0.0110523850343954,0.22643628160944282
RbPbBr3,2.137816698529476,1.378505317491239,2.22839449724228,-2.0093282243361874,1.7396670532170564,2.6781624667532813,0.5879656733628059,1.5341490757434206,-0.7194639312870906,1.0375886076092506,-0.6597873701411492,0.1202343500176408,-0.6008025527688909,0.5374988771323002,-0.7265164411831501,-1.0714303584734788,0.4554025256315916,-0.8234210746373056,0.6250012383122826,-0.6010665676399018,-0.6968761814902518,1.413986216380274,0.504711134516061,-0.2374928855341578,-0.038852151541381,1.601676069401755,0.4693851727369089,-0.3421191058481685,1.1499434274719789,-0.4390176993009034,-0.5331070594183961,-0.459120725208369,-0.3161375449465844,-0.5756413992248486,0.8690759906527021,-1.0140464764253994,0.3385746102580484,-1.212527638261307,-0.3827758889748202,0.68777003049842,1.9782162496382782
RbPbCl3,1.7213117449063116,1.6213830483101663,0.5013287943203837,-1.5853972541236352,1.1643327652577151,2.188171317613871,0.5879656733628059,1.1518810257558048,-0.7194639312870906,0.9025364750557084,-0.6597873701411492,0.1243294167471021,-0.6008025527688909,0.5374988771323002,-0.7265164411831501,-1.0705030502707835,0.4554025256315916,-0.8234210746373056,-0.5552510878997988,-0.6010665676399018,-0.6968761814902518,1.413986216380274,0.7779985889443739,-0.2374928855341578,-0.038852151541381,1.601676069401755,0.4693851727369089,-0.3421191058481685,0.3689915793060257,-0.4390176993009034,-0.5331070594183961,-0.459120725208369,-0.339590779256962,-0.5756413992248486,0.8690759906527021,-0.9724652438015372,0.2903731166485097,-0.5264644661108842,-0.3827758889748202,0.68777003049842,1.6980749082161966
RbReO3,-0.737578829227308,-0.4490500668675767,-0.3622040571405643,0.5713558484042306,-0.1589360970487678,-1.221302697271622,0.5879656733628059,-0.9801965300704624,-0.7194639312870906,-0.4961967306082295,-0.6597873701411492,-0.9990721113509434,-0.6008025527688909,0.5374988771323002,0.6606625944186315,-1.1221536505463567,0.1875186870247729,1.8698128846948876,-0.3674305556997124,-0.6010665676399018,-0.5509013971186891,1.1492479077300055,-0.4594438292536705,-0.2374928855341578,-0.038852151541381,-0.3171371917783835,2.064271974243912,-0.3421191058481685,0.3591888364420176,-0.4390176993009034,-0.7736102154244068,-0.459120725208369,-1.1928947500599572,-0.563929059044145,0.0104828235518135,1.0738362785132975,-0.7205654257996832,-0.1397270711479531,-0.0882872535294053,-0.854232482649107,-0.5627311030815458
