,Name,Coef_c,density,E_coh,TF,OF,B_Hf,mean_A2B,mean_A2X,mean_B2X,mean_X2X,std_A2B,std_A2X,std_B2X,std_X2X,A_Rvdw,B_Ra,X_Ra,A_Z,B_Z,X_Z,A_G,B_G,A_EA,B_EA,X_EA,B_MP,A_BP,A_Kappa,B_Kappa,X_Kappa,A_CvM,B_CvM,A_B,B_B,B_MV,X_MV,A_Rho,B_Rho,A_ChiP,B_ChiP,A_ChiA,X_ChiA,s_A,s_B,s_X,A_IEI,B_IEI,X_IEI,A_IEII,B_IEII,X_IEII
31,InBO3,0.9261229878911927,0.3616148445024362,0.7437492826382386,0.4267854414431401,0.08815641761257315,0.4125874125874126,0.2361009092075248,0.5339484232221776,0.4171759683657297,0.07799505004266827,0.424908913489843,0.8290485842537241,0.5772077171796243,0.3463308091247288,0.11764705882352922,0.11538461538461542,0.3043478260869565,0.5897435897435898,0.024999999999999994,0.13461538461538464,0.9999999999999999,0.75,0.4848993288590604,0.08225508317929758,0.39181286549707595,0.589440325957784,0.2844670050761421,0.3108108108108108,0.08403151181693136,0.03459205634905106,0.030118737329858106,0.26127167630057807,0.3333333333333333,0.5,0.0,0.4242424242424243,0.3307298022943617,0.09397119843788138,0.891891891891892,0.5422885572139303,1.0000000000000002,0.6920232435287903,0.1578947368421053,0.09322033898305085,0.0710382513661203,0.37107579243967803,0.45254816935507336,0.5039704526876663,0.1350851215115081,0.21861510387726965,0.19772544878302728
32,CsAuCl3,0.3316379063677055,0.2764087118286873,0.9687828389534003,0.3253014445461412,0.535270182078554,0.08347902097902098,0.7724884526456761,0.8283820827914403,0.507813018323257,0.6823131815081176,3.9760683759782175e-16,0.024434608907493202,0.2870028758863241,0.4190898729155712,1.0,0.5000000000000002,0.6521739130434783,0.6666666666666666,0.9500000000000001,0.3076923076923077,0.0,0.625,0.7634228187919463,0.6863832409118915,0.9999999999999999,0.30318884047309147,0.0,0.10360360360360361,1.0,0.0,0.03272516652186505,0.002023121387283236,0.0,1.0,0.19695431472081226,0.4263085399449036,0.06560898218208445,0.9160361239931658,0.0,0.7910447761194032,0.0,0.30058108821975726,1.0,0.8050847457627118,0.5737704918032787,0.0,0.5969733175274491,0.4191744639465167,0.20040185160103036,0.14192716596063457,0.05790002807019279
33,NaMnF3,0.831107657848249,0.1790330469968708,0.8155672228193183,0.326095973617739,0.5705999750530147,0.08662587412587411,0.1412728580267124,0.4984382585875544,0.694467737483724,0.2912902410317426,0.06316186235933481,0.7455214230246379,0.6417969085545647,0.6266267533151609,0.31764705882352917,0.5384615384615383,0.2173913043478261,0.10256410256410256,0.275,0.15384615384615385,0.0,0.375,0.8859060402684563,0.0,0.9385964912280701,0.3545922698206101,0.04304568527918781,0.5720720720720721,0.0240090033762661,0.036783408334963796,0.3182739646684043,0.10317919075144508,0.0,1.0,0.10016920473773266,0.0,0.021137417622650725,0.33854039541127656,0.12612612612612617,0.29850746268656725,0.2106318956870612,0.9999999999999998,0.5701754385964912,0.5677966101694913,0.0,0.24415524572468372,0.31801233899105286,1.0000000000000002,0.5680186701935839,0.07134974671064345,0.19586688051124845
34,TiCdO3,0.9073853840017931,0.40110065189102384,0.7556814112868115,0.06335448217631745,0.6331233628539379,0.028059440559440558,0.29955087639597755,0.5246392446832286,0.7827287419701525,0.12607434061611356,0.3384886445792482,1.0,0.6210471362336825,0.31662882795024583,0.22352941176470575,0.653846153846154,0.3043478260869565,0.24358974358974358,0.5625000000000001,0.13461538461538464,0.25,0.6875,0.12751677852348992,0.0,0.39181286549707595,0.09292626336936224,0.5311675126903553,0.04054054054054054,0.3028635738401901,0.03459205634905106,0.11439328120474951,0.03150289017341041,0.6666666666666667,1.0,0.2913705583756346,0.4242424242424243,0.19389797412741033,0.3961435196485233,0.6756756756756758,0.3681592039800995,0.7231695085255767,0.6920232435287903,0.0,0.6694915254237287,0.0710382513661203,0.5753458636075307,0.5608931123727651,0.5039704526876663,0.05441618546603191,0.09098002008980052,0.19772544878302728
35,MgTiO3,0.995768999857771,0.21306299992227126,0.7064470383896195,0.23829255873452482,0.3566327803417746,0.09746503496503495,0.20659107536061438,0.45516252032149485,0.6478896182943976,0.245821071412482,0.3450787215785598,0.7611649985345732,0.6915659701148044,0.8081252041524655,0.0,0.5384615384615383,0.3043478260869565,0.11538461538461539,0.23750000000000002,0.13461538461538464,0.08333333333333333,0.1875,0.0,0.02341343191620456,0.39181286549707595,0.47399694414577564,0.0850761421319797,0.6621621621621622,0.06840065024384144,0.03459205634905106,0.25890529973935705,0.1161849710982659,0.0,1.0,0.2115059221658207,0.4242424242424243,0.05872589699780327,0.19389797412741033,0.46846846846846846,0.2935323383084577,0.6359077231695087,0.6920232435287903,0.13157894736842113,0.3771186440677965,0.0710382513661203,0.7357632431128754,0.22366597369295083,0.5039704526876663,0.07665651423597691,0.039396439245378834,0.19772544878302728
36,RbSbO3,0.9054611350369887,0.4573752691006432,0.8332544469000902,0.5545291934642883,0.3526256704502936,0.14676573426573425,0.2393461041401861,0.40801520882124986,0.11647963161543928,0.05044055196864616,0.0,0.0,0.0,0.0,0.7647058823529409,0.5769230769230769,0.3043478260869565,0.4358974358974359,0.6000000000000001,0.13461538461538464,0.0,0.875,0.7869127516778524,0.31792975970425136,0.39181286549707595,0.1805160998245713,0.003451776649746191,0.2027027027027027,0.07465299487307742,0.03459205634905106,0.0677671589921807,0.024566473988439308,0.0,0.5,0.46700507614213216,0.4242424242424243,0.04866975835977544,0.3008054674151818,0.027027027027026862,0.5472636815920399,0.04714142427281842,0.6920232435287903,0.8596491228070176,0.3728813559322033,0.0710382513661203,0.05553484714941315,0.500876740732482,0.5039704526876663,0.2633558600387561,0.0866724758899178,0.19772544878302728
37,RbAuI3,0.05933326094483371,0.33475984129800407,1.0,0.2667080162434339,0.41765013550750274,0.08347902097902098,0.877788963171616,0.8533949908926477,0.7205457674156066,0.9367161392667573,0.25755702295725913,0.10243264417708112,0.3233619183243104,0.42549514237220815,0.7647058823529409,0.5000000000000002,1.0,0.4358974358974359,0.9500000000000001,1.0000000000000002,0.0,0.625,0.7869127516778524,0.6863832409118915,0.842690058479532,0.30318884047309147,0.003451776649746191,0.2027027027027027,1.0,0.8610839366073176,0.0677671589921807,0.002023121387283236,0.0,1.0,0.19695431472081226,1.0,0.04866975835977544,0.9160361239931658,0.027027027027026862,0.7910447761194032,0.04714142427281842,0.03116745905969376,0.8596491228070176,0.8050847457627118,1.0,0.05553484714941315,0.5969733175274491,0.09111246986797328,0.2633558600387561,0.14192716596063457,0.0
38,CsSrBr3,0.2972330725945945,0.2044154382440845,0.9381588289347291,0.2952193433475613,0.5231322852204392,0.03872377622377621,0.9312357711075747,0.8677040623543792,0.6982788384969949,0.9601782293749053,0.20414096196644188,0.3674213426334373,0.01886642923188507,0.1674260292895296,1.0,1.0,0.7826086956521738,0.6666666666666666,0.4375,0.6538461538461539,0.0,0.0625,0.7634228187919463,0.015495995070856439,0.928654970760234,0.2218889706298455,0.0,0.10360360360360361,0.1090408903338752,0.21737429074545098,0.03272516652186505,0.053179190751445095,0.0,0.0,1.0,0.590909090909091,0.06560898218208445,0.10226995362460338,0.0,0.0,0.0,0.20338087691494988,1.0,0.8644067796610168,0.7377049180327866,0.0,0.04720136665981001,0.26874834591632024,0.20040185160103036,0.0,0.03041597057947021
39,CsBeH3,0.8257655272929335,0.042634870492978455,0.9613864833050771,1.0,0.004931827558744772,0.042788461538461525,0.282259153959435,0.5273550589349032,0.5597158184557163,0.39712764942997225,0.025427928470842662,0.08640856651129399,1.0,0.9815348914116659,1.0,0.2692307692307694,0.0,0.6666666666666666,0.012499999999999997,0.0,0.0,0.0625,0.7634228187919463,0.0,0.19239766081871343,0.36619319789485594,0.0,0.10360360360360361,0.5935975990996624,0.33574642927020154,0.03272516652186505,0.4921965317919075,0.0,0.0,0.015566835871404394,0.015151515151515138,0.06560898218208445,0.0640956797656822,0.0,0.3084577114427861,0.0,0.0,1.0,0.0,0.016393442622950838,0.0,0.6121039270604028,0.5014142659909968,0.20040185160103036,0.11114457691468341,1.0
40,ReTlO3,0.8649058980027025,1.0,0.7436665182955593,0.5589209420323725,0.3365972308843721,0.009982517482517484,0.1982617945880183,0.033974838710020605,0.5524473779328121,0.004581359992006817,0.0,0.0,0.0,0.0,0.2529411764705882,0.9230769230769229,0.3043478260869565,0.923076923076923,0.975,0.13461538461538464,0.49999999999999994,0.75,0.24328859060402686,0.05914972273567467,0.39181286549707595,0.08805387357817893,1.0,0.15765765765765766,0.143428785794673,0.03459205634905106,0.002316825948450625,0.002023121387283236,0.6666666666666667,0.5,0.4341793570219967,0.4242424242424243,1.0000000000000002,0.5523553819868197,0.9999999999999999,0.33333333333333337,,0.6920232435287903,0.8421052631578947,0.3559322033898304,0.0710382513661203,0.7724864041851679,0.11156430446766397,0.5039704526876663,0.04564815405895864,0.14546068017440053,0.19772544878302728
41,CsCaH3,0.7949602518607931,0.12801215875794406,0.9667826557570034,0.28165393840510144,0.9869819901939177,0.048426573426573416,0.44407612348602,0.5643871543670973,0.2669008288410939,0.27896461292773167,0.0,0.0,0.0,0.0,1.0,0.8461538461538463,0.0,0.6666666666666666,0.2125,0.0,0.0,0.0625,0.7634228187919463,0.007301293900184843,0.19239766081871343,0.2402806858695037,0.0,0.10360360360360361,0.6248593222458423,0.33574642927020154,0.03272516652186505,0.1517341040462428,0.0,0.0,0.7380710659898478,0.015151515151515138,0.06560898218208445,0.04954845008542837,0.0,0.02487562189054726,0.0,0.0,1.0,0.9999999999999999,0.016393442622950838,0.0,0.11233757406672373,0.5014142659909968,0.20040185160103036,0.013026177102889835,1.0
42,RbPbCl3,0.4211675823880436,0.2323132876783451,0.9381341395117855,0.261082945335402,0.5830898360321357,0.015506993006993004,0.7692478002638139,0.7485462168356953,0.6047599626641833,0.874657135418297,0.2142501904557779,0.39104960242070186,0.01833166196692554,0.2910752980364907,0.7647058823529409,0.8461538461538463,0.6521739130434783,0.4358974358974359,0.9875000000000002,0.3076923076923077,0.0,0.8125,0.7869127516778524,0.10813308687615526,0.9999999999999999,0.09473431045215325,0.003451776649746191,0.2027027027027027,0.1090408903338752,0.0,0.0677671589921807,0.0023121387283236983,0.0,0.5,0.4693739424703893,0.4263085399449036,0.04866975835977544,0.5274591164266537,0.027027027027026862,0.6865671641791046,0.04714142427281842,0.30058108821975726,0.8596491228070176,0.8728813559322032,0.5737704918032787,0.05553484714941315,0.3153044939794435,0.4191744639465167,0.2633558600387561,0.06194685334600428,0.05790002807019279
43,AlBiO3,0.9113139428827164,0.6728244183208288,0.0,0.379292611398393,0.3005332418610457,0.07085664335664334,0.15148404130501159,0.4741793218036494,0.7022690790035193,0.43637268420011033,0.24417547622892322,0.9343893475609757,0.5352914933354459,1.0,0.06470588235294117,0.6923076923076925,0.3043478260869565,0.1282051282051282,1.0,0.13461538461538464,0.9999999999999999,0.875,0.7130872483221476,0.2809611829944547,0.39181286549707595,0.07882972101182728,0.3752284263959391,1.0,0.024634237839189697,0.03459205634905106,0.22241529105125976,0.0,0.3333333333333333,0.5,0.5725888324873097,0.4242424242424243,0.1056870881132536,0.4513058335367342,0.7387387387387389,0.5323383084577115,0.9568706118355068,0.6920232435287903,0.3771929824561404,0.3177966101694915,0.0710382513661203,0.410176051953807,0.2948858788919043,0.5039704526876663,0.13444903930256746,0.08780233369808652,0.19772544878302728
44,LaAlO3,0.9486614488214318,0.477400323731733,0.6820427079087007,0.4536670356557021,0.3005332418610457,0.06739510489510489,0.13236027719094334,0.6377788390357746,0.6700623292025603,0.4202280146271917,0.007699865484434328,0.8399745573637737,0.7567347534297061,0.9586240817965674,0.4117647058823528,0.42307692307692313,0.3043478260869565,0.6923076923076923,0.125,0.13461538461538464,0.16666666666666669,0.75,0.8053691275167785,0.13093037584719655,0.39181286549707595,0.18891686944711675,0.5683248730964467,0.0,0.7342753532574716,0.03459205634905106,0.01911381407471764,0.22398843930635842,1.0,0.5,0.18984771573604065,0.4242424242424243,0.27390773736880647,0.1056870881132536,0.2792792792792793,0.32835820895522394,0.43229689067201615,0.6920232435287903,0.5438596491228072,0.3177966101694915,0.0710382513661203,0.33000451968317124,0.09250101330082883,0.5039704526876663,0.01607604465647519,0.12070054279607309,0.19772544878302728
45,LaCoN3,0.8486539436489884,0.3353689754302951,0.6872023726682757,0.4384813558020465,0.26452414475404207,0.11538461538461536,0.25287959672787497,0.6713068042997534,0.871931210103106,0.3281706233277193,0.52821566835568,0.6720527598389072,0.8058668531838568,0.9467436185636982,0.4117647058823528,0.5000000000000002,0.3478260869565218,0.6923076923076923,0.30000000000000004,0.1153846153846154,0.16666666666666669,0.5,0.8053691275167785,0.196241528034504,0.0,0.42504668666176226,0.5683248730964467,0.0,0.312242090784044,0.03312463314419878,0.01911381407471764,0.08641618497109826,1.0,1.0,0.07715736040609139,0.16115702479338834,0.27390773736880647,0.4083475713937027,0.2792792792792793,0.4626865671641791,0.43229689067201615,0.4046487057580561,0.5438596491228072,0.3135593220338983,0.1912568306010929,0.33000451968317124,0.38761438854477215,0.6233969240236183,0.01607604465647519,0.09369926280647398,0.1294691271159299
46,CsCdF3,0.6776252253937245,0.3661472104999779,0.912495325909356,0.2928015141292889,0.9747411750031242,0.028059440559440558,0.4196360442850089,0.5457199225357916,0.24894398018034347,0.2516840696687497,0.0,0.0,0.0,0.0,1.0,0.653846153846154,0.2173913043478261,0.6666666666666666,0.5625000000000001,0.15384615384615385,0.0,0.6875,0.7634228187919463,0.0,0.9385964912280701,0.09292626336936224,0.0,0.10360360360360361,0.3028635738401901,0.036783408334963796,0.03272516652186505,0.03150289017341041,0.0,1.0,0.2913705583756346,0.0,0.06560898218208445,0.3961435196485233,0.0,0.3681592039800995,0.0,0.9999999999999998,1.0,0.9745762711864406,0.0,0.0,0.5608931123727651,1.0000000000000002,0.20040185160103036,0.09098002008980052,0.19586688051124845
47,MgCO3,0.9516741720827618,0.12267014162955656,0.7266009902557897,0.4874453119914507,0.0,1.0,0.17268878025196832,0.48187436426977115,0.3559681198472431,0.0,0.4182186244162083,0.7913467832210741,0.567906862004187,0.36276063204955383,0.0,0.0,0.3043478260869565,0.11538461538461539,0.037500000000000006,0.13461538461538464,0.08333333333333333,0.8125,0.0,0.47412199630314233,0.39181286549707595,1.0,0.0850761421319797,0.6621621621621622,0.43728898336876326,0.03459205634905106,0.25890529973935705,0.16965317919075143,0.0,0.5,0.03045685279187818,0.4242424242424243,0.05872589699780327,0.08454967049060289,0.46846846846846846,0.7960199004975125,0.6359077231695087,0.6920232435287903,0.13157894736842113,0.0,0.0710382513661203,0.7357632431128754,0.9138129836730492,0.5039704526876663,0.07665651423597691,0.20667420937039063,0.19772544878302728
48,CsWO3,0.9247413467996094,0.7377462139728881,0.7263573168901434,0.6026642625574808,0.3686541100162163,0.4310314685314685,0.23370446567257797,0.40370614859615284,0.11233455306113971,0.044143233494293055,0.0,0.0,0.0,0.0,1.0,0.5000000000000002,0.3043478260869565,0.6666666666666666,0.8875000000000001,0.13461538461538464,0.0,0.3125,0.7634228187919463,0.24214417744916816,0.39181286549707595,0.9702903061513214,0.0,0.10360360360360361,0.5310741528073027,0.03459205634905106,0.03272516652186505,0.002890173410404623,0.0,1.0,0.17191201353637908,0.4242424242424243,0.06560898218208445,0.9135953136441299,0.0,0.701492537313433,0.0,0.6920232435287903,1.0,0.38983050847457623,0.0710382513661203,0.0,0.3849703857674792,0.5039704526876663,0.20040185160103036,0.07846939865252853,0.19772544878302728
49,LaCrO3,0.9361189295016635,0.49846077854390036,0.6534539510303652,0.4104786730496076,0.3646470001247354,0.15734265734265732,0.13001929808270907,0.4715741384677512,0.6833095265363729,0.23117379067269228,0.06497546805593106,0.6517941474095731,0.7138368429200793,0.660913732820234,0.4117647058823528,0.5384615384615383,0.3043478260869565,0.6923076923076923,0.26250000000000007,0.13461538461538464,0.16666666666666669,0.3125,0.8053691275167785,0.1980899568699938,0.39181286549707595,0.5416218663346727,0.5683248730964467,0.0,0.2934850568963361,0.03459205634905106,0.01911381407471764,0.09450867052023121,1.0,1.0,0.09610829103214893,0.4242424242424243,0.27390773736880647,0.32243104710763976,0.2792792792792793,0.3532338308457712,0.43229689067201615,0.6920232435287903,0.5438596491228072,0.385593220338983,0.0710382513661203,0.33000451968317124,0.21407251014118323,0.5039704526876663,0.01607604465647519,0.08443907203075693,0.19772544878302728
50,CsCdCl3,0.4204910594425982,0.21998366900521862,0.9730555655079411,0.2655291006100814,0.6548193169625065,0.028059440559440558,0.7151227648172087,0.7714114626441855,0.4660468086212264,0.5815127169343719,0.0,0.0,0.0,0.0,1.0,0.653846153846154,0.6521739130434783,0.6666666666666666,0.5625000000000001,0.3076923076923077,0.0,0.6875,0.7634228187919463,0.0,0.9999999999999999,0.09292626336936224,0.0,0.10360360360360361,0.3028635738401901,0.0,0.03272516652186505,0.03150289017341041,0.0,1.0,0.2913705583756346,0.4263085399449036,0.06560898218208445,0.3961435196485233,0.0,0.3681592039800995,0.0,0.30058108821975726,1.0,0.9745762711864406,0.5737704918032787,0.0,0.5608931123727651,0.4191744639465167,0.20040185160103036,0.09098002008980052,0.05790002807019279
51,CaCO3,0.8773503641148102,0.09296032468884849,0.7087046047706719,0.7073411132331994,0.0,1.0,0.3478020946099536,0.63979637490573,0.5063959235971558,0.1744052884511622,0.5544344437537789,0.8934079426765893,0.6957957395861009,0.5417912597803294,0.3411764705882352,0.0,0.3043478260869565,0.21794871794871792,0.037500000000000006,0.13461538461538464,0.08333333333333333,0.8125,0.03976510067114094,0.47412199630314233,0.39181286549707595,1.0,0.16507614213197971,0.8423423423423424,0.43728898336876326,0.03459205634905106,0.15001448016217783,0.16965317919075143,0.0,0.5,0.03045685279187818,0.4242424242424243,0.04954845008542837,0.08454967049060289,0.18918918918918914,0.7960199004975125,0.3761283851554664,0.6920232435287903,0.5263157894736843,0.0,0.0710382513661203,0.4351552918038829,0.9138129836730492,0.5039704526876663,0.028458241850491867,0.20667420937039063,0.19772544878302728
52,CsPbF3,0.5011887913264936,0.41477005530627375,0.879963072797522,0.3364353873407151,0.8737058750155952,0.015506993006993004,0.5276903644658519,0.5891792759334489,0.3442992385704722,0.5237036413362479,0.03680328263919438,0.13941881149680016,0.013488007811824057,0.4652811466467209,1.0,0.8461538461538463,0.2173913043478261,0.6666666666666666,0.9875000000000002,0.15384615384615385,0.0,0.8125,0.7634228187919463,0.10813308687615526,0.9385964912280701,0.09473431045215325,0.0,0.10360360360360361,0.1090408903338752,0.036783408334963796,0.03272516652186505,0.0023121387283236983,0.0,0.5,0.4693739424703893,0.0,0.06560898218208445,0.5274591164266537,0.0,0.6865671641791046,0.0,0.9999999999999998,1.0,0.8728813559322032,0.0,0.0,0.3153044939794435,1.0000000000000002,0.20040185160103036,0.06194685334600428,0.19586688051124845
53,KMgF3,0.8986310948102957,0.13322831922347453,0.8540481581827639,0.46930040492305947,0.47798428339778154,0.0479020979020979,0.22380990206752505,0.39614872166778636,0.10506472468788353,0.0330987083012142,0.0,0.0,0.0,0.0,0.5999999999999999,0.6153846153846154,0.2173913043478261,0.20512820512820512,0.11250000000000002,0.15384615384615385,0.0,0.0625,0.8120805369127516,0.0,0.9385964912280701,0.18595438854620563,0.01786802030456852,0.3918918918918919,0.4998124296611229,0.036783408334963796,0.1818708369533739,0.26040462427745664,0.0,0.0,0.3252115059221659,0.0,0.015670002440810352,0.05872589699780327,0.027027027027026862,0.17910447761194037,0.07522567703109329,0.9999999999999998,0.7894736842105263,0.4745762711864405,0.0,0.08760112668544473,0.35105692376038233,1.0000000000000002,0.3294855565155615,0.06199003558278224,0.19586688051124845
54,RbReO3,0.9424559028025292,0.6850362704224149,0.7393833758080111,0.5665672899857418,0.3365972308843721,0.2716783216783217,0.19638990156927716,0.37520543822317953,0.08491843976076852,0.0024919126520834833,0.0,0.0,0.0,0.0,0.7647058823529409,0.5000000000000002,0.3043478260869565,0.4358974358974359,0.9,0.13461538461538464,0.0,0.375,0.7869127516778524,0.04467036352433764,0.39181286549707595,0.9035142323581009,0.003451776649746191,0.2027027027027027,0.149681130423909,0.03459205634905106,0.0677671589921807,0.004335260115606941,0.0,1.0,0.15126903553299492,0.4242424242424243,0.04866975835977544,1.0000000000000002,0.027027027027026862,0.4726368159203981,0.04714142427281842,0.6920232435287903,0.8596491228070176,0.3559322033898304,0.0710382513661203,0.05553484714941315,0.3802195892577499,0.5039704526876663,0.2633558600387561,0.030489135565911762,0.19772544878302728
55,BaLiF3,0.8499727646435157,0.3428475306155734,0.8281068665452533,0.4374206600056211,0.5116627167269565,0.0,0.22000491906625919,0.3932424913231718,0.102269091197972,0.028851504251181215,0.0,0.0,0.0,0.0,0.5588235294117647,0.5769230769230769,0.2173913043478261,0.6794871794871795,0.0,0.15384615384615385,0.08333333333333333,0.0,0.23406040268456374,0.1836105976586568,0.9385964912280701,0.053163375021221204,0.24345177664974618,0.02252252252252253,0.26534950606477425,0.036783408334963796,0.021720243266724587,1.0000000000000002,0.0,0.0,0.2920473773265652,0.0,0.14522821576763487,0.0,0.09009009009009006,0.014925373134328346,0.22266800401203624,0.9999999999999998,0.7631578947368423,0.5084745762711864,0.0,0.2583884241207942,0.0,1.0000000000000002,0.0,1.0000000000000002,0.19586688051124845
56,BaTiO3,0.9104458988498956,0.41166265276445435,0.6965577655213653,0.5100410271744628,0.3566327803417746,0.09746503496503495,0.21849300813820194,0.4036737175993024,0.5568177129417067,0.21568786289094444,0.04599749498861325,0.05727842887200118,0.7632045420674,0.5696270032694148,0.5588235294117647,0.5384615384615383,0.3043478260869565,0.6794871794871795,0.23750000000000002,0.13461538461538464,0.08333333333333333,0.1875,0.23406040268456374,0.02341343191620456,0.39181286549707595,0.47399694414577564,0.24345177664974618,0.02252252252252253,0.06840065024384144,0.03459205634905106,0.021720243266724587,0.1161849710982659,0.0,1.0,0.2115059221658207,0.4242424242424243,0.14522821576763487,0.19389797412741033,0.09009009009009006,0.2935323383084577,0.22266800401203624,0.6920232435287903,0.7631578947368423,0.3771186440677965,0.0710382513661203,0.2583884241207942,0.22366597369295083,0.5039704526876663,0.0,0.039396439245378834,0.19772544878302728
57,CsGeCl3,0.3214587075424107,0.1402853629478246,0.9379790997816466,0.46480162362210364,0.3081268257990454,0.29667832167832164,0.7700997823767359,0.8362830909587435,0.5236864607028775,0.6112383728858126,0.054077453633552264,0.04096418349590471,0.2418157238308019,0.20626502987841605,1.0,0.42307692307692313,0.6521739130434783,0.6666666666666666,0.36250000000000004,0.3076923076923077,0.0,0.8125,0.7634228187919463,0.3666050523721503,0.9999999999999999,0.267557014317243,0.0,0.10360360360360361,0.18719519819932476,0.0,0.03272516652186505,0.05722543352601157,0.0,0.5,0.3126903553299493,0.4263085399449036,0.06560898218208445,0.2337319990236759,0.0,0.5273631840796019,0.0,0.30058108821975726,1.0,0.48305084745762705,0.5737704918032787,0.0,0.3904826177060051,0.4191744639465167,0.20040185160103036,0.07590957422933639,0.05790002807019279
58,TiPbO3,0.8391003217644687,0.5714210492955014,0.7151711003576231,0.0,0.8254646376450068,0.015506993006993004,0.1877254090689997,0.0,0.4365626177428743,0.042631073403857966,0.0,0.0951805765998722,0.11213529713587964,0.1164861281160145,0.22352941176470575,0.8461538461538463,0.3043478260869565,0.24358974358974358,0.9875000000000002,0.13461538461538464,0.25,0.8125,0.12751677852348992,0.10813308687615526,0.39181286549707595,0.09473431045215325,0.5311675126903553,0.04054054054054054,0.1090408903338752,0.03459205634905106,0.11439328120474951,0.0023121387283236983,0.6666666666666667,0.5,0.4693739424703893,0.4242424242424243,0.19389797412741033,0.5274591164266537,0.6756756756756758,0.6865671641791046,0.7231695085255767,0.6920232435287903,0.0,0.8728813559322032,0.0710382513661203,0.5753458636075307,0.3153044939794435,0.5039704526876663,0.05441618546603191,0.06194685334600428,0.19772544878302728
59,RbWO3,0.9416069556941983,0.6644752608856337,0.7134403218034284,0.5427355252985934,0.3686541100162163,0.4310314685314685,0.20498895697823882,0.38177336132724204,0.09123641996591214,0.012090363669419624,0.0,0.0,0.0,0.0,0.7647058823529409,0.5000000000000002,0.3043478260869565,0.4358974358974359,0.8875000000000001,0.13461538461538464,0.0,0.3125,0.7869127516778524,0.24214417744916816,0.39181286549707595,0.9702903061513214,0.003451776649746191,0.2027027027027027,0.5310741528073027,0.03459205634905106,0.0677671589921807,0.002890173410404623,0.0,1.0,0.17191201353637908,0.4242424242424243,0.04866975835977544,0.9135953136441299,0.027027027027026862,0.701492537313433,0.04714142427281842,0.6920232435287903,0.8596491228070176,0.38983050847457623,0.0710382513661203,0.05553484714941315,0.3849703857674792,0.5039704526876663,0.2633558600387561,0.07846939865252853,0.19772544878302728
60,BaSeO3,0.7517277087836742,0.31199410392897853,0.7744734327283742,0.5734490031437806,0.2724834726206813,0.03225524475524476,0.30837938842161017,0.41336610565583376,0.49588098283167037,0.3142448425534048,0.05890137805175821,0.10420900866358576,0.6791390571477091,0.6494414982834436,0.5588235294117647,0.34615384615384615,0.3043478260869565,0.6794871794871795,0.38750000000000007,0.13461538461538464,0.08333333333333333,0.9375,0.23406040268456374,0.6007393715341959,0.39181286549707595,0.06456906796446155,0.24345177664974618,0.02252252252252253,0.0012504689258471928,0.03459205634905106,0.021720243266724587,0.05751445086705203,0.0,0.5,0.40710659898477175,0.4242424242424243,0.14522821576763487,0.20912863070539423,0.09009009009009006,0.7960199004975125,0.22266800401203624,0.6920232435287903,0.7631578947368423,0.28813559322033894,0.0710382513661203,0.2583884241207942,0.6790121457515094,0.5039704526876663,0.0,0.15724989513990897,0.19772544878302728
61,InGaO3,0.9385941983444477,0.47477921694509484,0.8052628270366196,0.2430918390041389,0.3686541100162163,0.022596153846153846,0.27743222527127687,0.3038703572957866,0.6628477251955238,0.4777839691731529,0.0,0.34886332808603815,0.867114306508033,0.8675375572395689,0.11764705882352922,0.4615384615384617,0.3043478260869565,0.5897435897435898,0.35,0.13461538461538464,0.9999999999999999,0.75,0.4848993288590604,0.08903265557609365,0.39181286549707595,0.010500254654518704,0.2844670050761421,0.3108108108108108,0.09028385644616732,0.03459205634905106,0.030118737329858106,0.07254335260115607,0.3333333333333333,0.5,0.25076142131979706,0.4242424242424243,0.3307298022943617,0.2620942152794728,0.891891891891892,0.427860696517413,1.0000000000000002,0.6920232435287903,0.1578947368421053,0.38983050847457623,0.0710382513661203,0.37107579243967803,0.09460827417156514,0.5039704526876663,0.1350851215115081,0.1468049014160369,0.19772544878302728
62,CsAuBr3,0.1724954182951196,0.3468327448590137,0.9844626658815078,0.31579447445318887,0.4844922969811616,0.08347902097902098,0.8594685028305875,0.893436196571447,0.5716552863935893,0.7441110021599551,0.0,0.02746961554906933,0.262636436104976,0.3497049671437096,1.0,0.5000000000000002,0.7826086956521738,0.6666666666666666,0.9500000000000001,0.6538461538461539,0.0,0.625,0.7634228187919463,0.6863832409118915,0.928654970760234,0.30318884047309147,0.0,0.10360360360360361,1.0,0.21737429074545098,0.03272516652186505,0.002023121387283236,0.0,1.0,0.19695431472081226,0.590909090909091,0.06560898218208445,0.9160361239931658,0.0,0.7910447761194032,0.0,0.20338087691494988,1.0,0.8050847457627118,0.7377049180327866,0.0,0.5969733175274491,0.26874834591632024,0.20040185160103036,0.14192716596063457,0.03041597057947021
