Name,mean_A2B,X_IEII,X_Z,mean_X2X,mean_A2X,X_Rvdw,A_Rvdw,X_EA,E_coh,X_Kappa,B_Kappa,A_IEI,A_ChiA,X_IEI,B_EA,X_MV,X_ChiP,std_A2X,A_Z,A_ChiP,A_Kappa,A_MP,B_ChiP,std_B2X,B_Z,B_MP,A_CvM,A_EA,B_Rho,B_IEI,B_Hf,density,A_B,OF,A_G,TF,X_Rho,B_MV,std_A2B,B_CvM,Coeff_C
KMgF3,-0.6198833572410863,0.5426881507425069,-0.2662559625337923,-1.1016544107764907,-0.8605934565902451,-0.4466032410284384,0.0924641277146924,1.4123489357201058,0.3107709289819511,-0.3555324224381685,0.7067275143901581,-0.5776200498358591,-0.5519894336433984,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,-0.9990721113509434,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,-1.1675868708424282,-1.1221536505463567,-1.233396870122412,-0.519658573316945,0.1817377907432461,0.6218190398324805,-1.1126502681794388,-0.2205842721419758,-0.5510955203498666,-1.1628713079889192,-0.459120725208369,0.2503475904897579,-0.4390176993009034,0.4222893876164739,,-0.0110523850343954,-0.7205654257996832,0.9185185695420444,0.5705047934033154
KMgH3,-0.6737994304857983,,-1.0338407193879684,-1.156465064656455,-0.9153833984735402,-2.5753401064779977,0.0924641277146924,-1.127913232517202,1.1669947379679122,1.2677129011010395,0.7067275143901581,-0.5776200498358591,-0.5519894336433984,-0.1513853228976509,-0.9428964174674724,-1.581754250631522,-2.5788207867377064,-0.9990721113509434,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,-1.1675868708424282,-1.1221536505463567,-1.233396870122412,-0.519658573316945,0.1817377907432461,0.6218190398324805,-1.1126502681794388,-0.2205842721419758,-0.5510955203498666,-1.8686342602429775,-0.459120725208369,0.2152325319581189,-0.4390176993009034,0.405448096652224,,-0.0110523850343954,-0.7205654257996832,0.9185185695420444,0.592312093937386
KNbO3,-0.6621781077116032,0.5713558484042306,-0.3622040571405643,-0.397953287162494,-0.8378343428788284,-0.1589360970487678,0.0924641277146924,-0.4490500668675767,-0.766155276358762,-0.3674305556997124,-0.4835284197164294,-0.5776200498358591,-0.5519894336433984,-0.1397270711479531,0.062313375353766,0.3591888364420176,0.2842908198026446,-0.808725221509511,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,-0.5885356651232244,1.0131727608443215,-0.1366238771427278,1.2017784747065636,0.1817377907432461,0.6218190398324805,0.0129971107354214,-0.8474277986471193,0.4675386448774022,-0.3743935657378882,-0.459120725208369,-0.2180458651503699,-0.4390176993009034,0.6380850627189586,,-0.5310681261703167,-0.4960922113801974,-0.349760552882709,0.7117700861880388
KSbO3,0.5990415222402238,0.5713558484042306,-0.3622040571405643,0.2908382872125731,0.1790178632351748,-0.1589360970487678,0.0924641277146924,-0.4490500668675767,0.0504180030007623,-0.3674305556997124,-0.8203933067277278,-0.5776200498358591,-0.5519894336433984,-0.1397270711479531,0.2619543446597263,0.3591888364420176,0.2842908198026446,0.8021362101315115,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,0.3099920678893325,-1.1053336598335666,0.2415737066433702,-0.537768053373328,0.1817377907432461,0.6218190398324805,-0.2956003044735266,0.4590763410581078,-0.0157445719892528,-0.4586289253770312,-0.459120725208369,-0.3789778412192368,-0.4390176993009034,0.7904221091384174,,0.6762870330600873,1.214705674053266,-0.4468056572371097,0.5668233769618792
KTaO3,-0.6646284231050894,0.5713558484042306,-0.3622040571405643,-1.147141891045626,-0.9060637479285224,-0.1589360970487678,0.0924641277146924,-0.4490500668675767,-0.8257586196099029,-0.3674305556997124,-0.4498419310152996,-0.5776200498358591,-0.5519894336433984,-0.1397270711479531,-0.5809741924098837,0.3591888364420176,0.2842908198026446,-0.9990721113509434,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,-0.7882084946815706,-1.1221536505463567,1.0736083909727858,1.7105776022011967,0.1817377907432461,0.6218190398324805,1.3442662591007712,-0.2888678576089598,0.7785250048004113,0.9016738825777992,-0.459120725208369,-0.2180458651503699,-0.4390176993009034,0.6380850627189586,,-0.5277872697593646,-0.7205654257996832,-0.5589094846809863,0.529115115769223
KZnF3,-0.4901107061146696,0.5426881507425069,-0.2662559625337923,-0.9697285594317246,-0.7287174577394775,-0.4466032410284384,0.0924641277146924,1.4123489357201058,0.6261456597569153,-0.3555324224381685,0.257574331708427,-0.5776200498358591,-0.5519894336433984,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,-0.9990721113509434,-0.9412247034702332,-0.6008025527688909,0.5456043621545277,-0.5568868604940741,-0.4886992503440517,-1.1221536505463567,-0.5526412193074356,-0.7366708233994708,0.1817377907432461,0.6218190398324805,-0.2226111667599313,1.0141671806818116,-0.6179315538675667,-0.730667108691821,-0.459120725208369,0.3348838425103694,-0.4390176993009034,0.3510732361315744,,-0.8050196364848241,-0.7205654257996832,-0.1439580039932041,0.1823093253869048
LaAlO3,-1.0124145960169202,0.5713558484042306,-0.3622040571405643,0.4117140151425938,0.5193097834644471,-0.1589360970487678,-0.4738233530260087,-0.4490500668675767,-0.8997388087924072,-0.3674305556997124,1.5488897319184045,0.4946414858720968,0.8185843303994323,-0.1397270711479531,-0.4467127218240039,0.3591888364420176,0.2842908198026446,1.4139944036502887,0.9637840172684548,0.3880275120381001,-1.0765256509148924,1.0151361465348867,-0.5685683821673898,1.0099936874611135,-1.1955771117438023,-0.5097935235671879,-0.5654895592170966,0.5993336631124325,-0.9541501542280196,-1.3935283605877076,-0.4455400283212045,0.660343541531948,3.0953623086628754,-0.640492302331146,0.1995534996822288,0.317568514383705,,-0.6672236672248324,-0.684233645775024,0.7076964462893811,0.7761714381729574
LaCoN3,-0.4951068666730669,-0.4814715471591844,-0.4581521517473363,0.051842656688026,0.7107815602618162,0.0136641893390344,-0.4738233530260087,-1.782886785299392,-0.8634270266647772,-0.3753980556516392,0.0329977403675613,0.4946414858720968,0.8185843303994323,0.4049529673745289,-0.1992046195265561,-0.8890270882416395,-0.6392935694039202,0.931591141320782,0.9637840172684548,0.3880275120381001,-1.0765256509148924,1.0151361465348867,-0.0294517423598556,1.148426441113227,-0.666100494443265,0.2765178391515086,-0.5654895592170966,0.5993336631124325,0.0673682516958874,-0.0547405978233374,-0.1856747138649914,-0.0920525276679176,3.0953623086628754,-0.8212652069564489,0.1995534996822288,0.2158465101432906,,-1.213486259648371,1.77181778622835,-0.0887426859984589,0.3650568568925434
LaCrO3,-1.022462832196611,0.5713558484042306,-0.3622040571405643,-0.3273379983426922,-0.4298533727031197,-0.1589360970487678,-0.4738233530260087,-0.4490500668675767,-1.1009357391044876,-0.3674305556997124,-0.0343752370346982,0.4946414858720968,0.8185843303994323,-0.1397270711479531,-0.192199673235119,0.3591888364420176,0.2842908198026446,0.8733924984392183,0.9637840172684548,0.3880275120381001,-1.0765256509148924,1.0151361465348867,-0.468731967388217,0.8891261506066995,-0.7795597695790945,0.6647127290177842,-0.5654895592170966,0.5993336631124325,-0.2226111667599313,-0.8420168198577216,0.041529932654102,0.7719090769277419,3.0953623086628754,-0.3186283501934118,0.1995534996822288,0.0282691977582267,,-1.1216222801417095,-0.4139789773507141,-0.0418933252756448,0.7246111820756097
LaScO3,-0.8461912036888815,0.5713558484042306,-0.3622040571405643,-0.0440031055807455,-0.1887403491007043,-0.1589360970487678,-0.4738233530260087,-0.4490500668675767,-1.0680497152103243,-0.3674305556997124,-0.910223943264074,0.4946414858720968,0.8185843303994323,-0.1397270711479531,-0.7315805376757835,0.3591888364420176,0.2842908198026446,1.0357119034298243,0.9637840172684548,0.3880275120381001,-1.0765256509148924,1.0151361465348867,-1.067750456063255,0.8322704316952976,-0.8930190447149238,0.3198599870491996,-0.5654895592170966,0.5993336631124325,-0.9071932597621626,-0.9868417377953524,-0.2850767467170947,0.3111154788749065,3.0953623086628754,0.2044005720304069,0.1995534996822288,-0.3947188543842181,,0.1529904355132137,-0.4393642815743001,0.1572164577963151,0.6618756963570488
LiAsO3,-0.7150226568630712,0.5713558484042306,-0.3622040571405643,-0.1867826621132923,-0.4335200976157304,-0.1589360970487678,-1.553308863187971,-0.4490500668675767,-0.0439016473419872,-0.3674305556997124,-0.5284437379846025,0.3340230028227463,0.133297448378017,-0.1397270711479531,-0.0322533995806361,0.3591888364420176,0.2842908198026446,1.1573881724813933,-1.743333638518102,-0.0357568014506105,0.2659267736942828,-0.3418434666758281,0.5695667463151831,1.0770804128268825,-0.4391819441716062,-0.3623077320361973,3.937818331024328,1.251409587993828,-0.455418506690654,1.29276971926107,0.204359929326119,-0.4603914584091725,-0.459120725208369,-0.9422397574602724,-0.4390176993009034,-0.5895217267974389,,-0.1832973466093853,1.062266423618173,-0.242676299801991,0.9150027193818884
LiNbO3,-0.8848798637474514,0.5713558484042306,-0.3622040571405643,-0.2124684492625376,-0.4768007184126647,-0.1589360970487678,-1.553308863187971,-0.4490500668675767,-0.8633360538433175,-0.3674305556997124,-0.4835284197164294,0.3340230028227463,0.133297448378017,-0.1397270711479531,0.062313375353766,0.3591888364420176,0.2842908198026446,1.176558961492626,-1.743333638518102,-0.0357568014506105,0.2659267736942828,-0.3418434666758281,-0.5885356651232244,0.8362477424829541,-0.1366238771427278,1.2017784747065636,3.937818331024328,1.251409587993828,0.0129971107354214,-0.8474277986471193,0.4675386448774022,-0.3464852292044739,-0.459120725208369,-0.2180458651503699,-0.4390176993009034,-1.1502193952485906,,-0.5310681261703167,1.0146779461366802,-0.349760552882709,0.8403983491779775
LiSbO3,-0.6465963172011919,0.5713558484042306,-0.3622040571405643,-0.3272603483075607,-0.3311539419516114,-0.1589360970487678,-1.553308863187971,-0.4490500668675767,-0.0542354736834285,-0.3674305556997124,-0.8203933067277278,0.3340230028227463,0.133297448378017,-0.1397270711479531,0.2619543446597263,0.3591888364420176,0.2842908198026446,1.0591988228096454,-1.743333638518102,-0.0357568014506105,0.2659267736942828,-0.3418434666758281,0.3099920678893325,0.9589960562222988,0.2415737066433702,-0.537768053373328,3.937818331024328,1.251409587993828,-0.2956003044735266,0.4590763410581078,-0.0157445719892528,-0.1667058492189534,-0.459120725208369,-0.3789778412192368,-0.4390176993009034,-1.0345655171976975,,0.6762870330600873,-0.7107665468978537,-0.4468056572371097,0.8387112778557413
LiTaO3,-0.9047801488698888,0.5713558484042306,-0.3622040571405643,-0.2431769460372327,-0.4819452198349087,-0.1589360970487678,-1.553308863187971,-0.4490500668675767,-0.9181572550759306,-0.3674305556997124,-0.4498419310152996,0.3340230028227463,0.133297448378017,-0.1397270711479531,-0.5809741924098837,0.3591888364420176,0.2842908198026446,1.1840833591152724,-1.743333638518102,-0.0357568014506105,0.2659267736942828,-0.3418434666758281,-0.7882084946815706,0.8109522252983297,1.0736083909727858,1.7105776022011967,3.937818331024328,1.251409587993828,1.3442662591007712,-0.2888678576089598,0.7785250048004113,1.1249247761745933,-0.459120725208369,-0.2180458651503699,-0.4390176993009034,-1.1502193952485906,,-0.5277872697593646,1.044996027292313,-0.5589094846809863,0.759417306611029
MgCO3,-0.8393116742074141,0.5713558484042306,-0.3622040571405643,-1.2310440985713742,-0.3710307593951261,-0.1589360970487678,-1.7125772171462934,-0.4490500668675767,-0.5861543578711806,-0.3674305556997124,0.4821509230492926,2.289498672197517,1.6001193700081244,-0.1397270711479531,0.85387230628617,0.3591888364420176,0.2842908198026446,1.2742972515709932,-1.292147362553676,1.1296500606433428,1.664314715995507,0.5195598719452111,1.308356215681063,0.4779593329930988,-1.460315420394071,2.191110111501683,0.5354076752440488,-2.098911543293342,-1.0254916816094797,2.332369913041244,4.604556583579229,-1.2188021388553458,-0.459120725208369,-2.1492295779767767,-0.1197320998093373,0.5438339171693459,,-1.4398653520040718,1.252797238161522,0.3931364528647719,0.7885562532921812
MgSiO3,-1.5805475286625252,0.5713558484042306,-0.3622040571405643,0.2390889460946272,-0.0505863968834423,-0.1589360970487678,-1.7125772171462934,-0.4490500668675767,-0.4861875530213221,-0.3674305556997124,0.5944392187197254,2.289498672197517,1.6001193700081244,-0.1397270711479531,0.6168716234258779,0.3591888364420176,0.2842908198026446,1.2029209924582691,-1.292147362553676,1.1296500606433428,1.664314715995507,0.5195598719452111,0.0104828235518135,1.021874789197761,-1.1577573533651924,0.2001979700273136,0.5354076752440488,-2.098911543293342,-1.015111736517027,0.1364590926370013,1.4241648753255018,-0.6367406425345707,-0.459120725208369,-1.1836377215635732,-0.1197320998093373,-0.4617221789310821,,-0.3292954568967572,-0.3471637037229716,0.3981560272279306,0.9872158686377214
MgTiO3,-0.6937921063108807,0.5713558484042306,-0.3622040571405643,-0.2700787523105648,-0.5235769751300016,-0.1589360970487678,-1.7125772171462934,-0.4490500668675767,-0.7279902994053735,-0.3674305556997124,-0.8428509658618144,2.289498672197517,1.6001193700081244,-0.1397270711479531,-0.8541670977759346,0.3591888364420176,0.2842908198026446,1.187591465840354,-1.292147362553676,1.1296500606433428,1.664314715995507,0.5195598719452111,-0.7083393628582322,0.8263765782477327,-0.855199286336314,0.4395220040710855,0.5354076752440488,-2.098911543293342,-0.6564269672111648,-0.7984958794902578,-0.2827100316491875,-0.7399555174824558,-0.459120725208369,-0.3588613442106287,-0.1197320998093373,-1.1251277406273483,,-0.5622362620743624,0.9076869415862836,0.0835960338033216,0.9698229154901494
NaBiO3,0.1550785115646399,0.5713558484042306,-0.3622040571405643,-0.271604024257369,0.4907409786617692,-0.1589360970487678,-0.7569670933963597,-0.4490500668675767,0.225173831807084,-0.3674305556997124,-1.0000545798004203,0.1148907192027364,-0.0322493826721002,-0.1397270711479531,0.1218554188309823,0.3591888364420176,0.2842908198026446,1.4077681486353486,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,0.2500902190218291,1.262484823565712,1.4518059747588838,-0.8763832949270711,0.8079728117954195,0.8691581837530098,0.2123579609237968,-0.4754053470236032,-0.4267956449833793,0.5722345491295133,-0.459120725208369,0.2647500630562319,-0.4390176993009034,-0.3698961822505071,,1.1881006331686277,1.255689744924484,-0.5890269308599383,0.5022087840019452
NaCdF3,-0.2092307983460169,0.5426881507425069,-0.2662559625337923,-0.4161159661744423,0.2295369370684717,-0.4466032410284384,-0.7569670933963597,1.4123489357201058,0.718602300841425,-0.3555324224381685,-0.0006887483335684,0.1148907192027364,-0.0322493826721002,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,1.4806729478770828,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,-0.4088301185207131,0.9115040124714916,0.1281144315075408,-0.8294418643126588,0.8079728117954195,0.8691581837530098,0.026177993392504,0.7313418181857098,-0.6585443844328546,-0.453474600687289,-0.459120725208369,1.222514488726787,-0.4390176993009034,-0.8726165779478852,,-0.1750952055820047,1.5849394445078284,-0.4066490623318404,0.3342444448382817
NaCoF3,-0.9547386475095718,0.5426881507425069,-0.2662559625337923,-0.0311218169428384,0.4580988885133528,-0.4466032410284384,-0.7569670933963597,1.4123489357201058,0.3493839387438502,-0.3555324224381685,0.0329977403675613,0.1148907192027364,-0.0322493826721002,2.1225636079289667,-0.1992046195265561,-1.653641031634246,1.5311297452315076,1.2621987558561594,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,-0.0294517423598556,1.1738771118874796,-0.666100494443265,0.2765178391515086,0.8079728117954195,0.8691581837530098,0.0673682516958874,-0.0547405978233374,-0.1856747138649914,-0.6547026960395922,-0.459120725208369,0.3560179055155221,-0.4390176993009034,-0.2752153359194343,,-1.213486259648371,0.0666163813126054,-0.0887426859984589,0.4942063772064709
NaMgF3,-1.1477595950321566,0.5426881507425069,-0.2662559625337923,0.3405313067103549,0.2113672678802234,-0.4466032410284384,-0.7569670933963597,1.4123489357201058,0.3215070238377137,-0.3555324224381685,0.7067275143901581,0.1148907192027364,-0.0322493826721002,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,1.1886312211830516,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,-1.1675868708424282,1.140808820363978,-1.233396870122412,-0.519658573316945,0.8079728117954195,0.8691581837530098,-1.1126502681794388,-0.2205842721419758,-0.5510955203498666,-1.017613703781266,-0.459120725208369,0.2503475904897579,-0.4390176993009034,-0.1940042310028485,,-0.0110523850343954,-0.0822505633765683,0.9185185695420444,0.797835078067509
NaMnF3,-0.9741589290212844,0.5426881507425069,-0.2662559625337923,-0.0923303759150773,-0.27643753696903,-0.4466032410284384,-0.7569670933963597,1.4123489357201058,0.0399565629145019,-0.3555324224381685,-1.002300345713829,0.1148907192027364,-0.0322493826721002,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,1.1426508329283365,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,-0.6883720799023976,0.6861491450026643,-0.7417400112004846,0.0419049081400944,0.8079728117954195,0.8691581837530098,-0.1682400257994653,-0.3704916956135116,-0.3414045653332866,-0.9202255995617132,-0.459120725208369,0.7152969766031197,-0.4390176993009034,-0.5369723582439567,,-1.1019371416759969,-0.4225364675241987,0.0083024183559417,0.2929269309678933
NaNbO3,-0.7653028787580867,0.5713558484042306,-0.3622040571405643,0.0039383629890043,-0.1596067953489025,-0.1589360970487678,-0.7569670933963597,-0.4490500668675767,-0.7944243884631448,-0.3674305556997124,-0.4835284197164294,0.1148907192027364,-0.0322493826721002,-0.1397270711479531,0.062313375353766,0.3591888364420176,0.2842908198026446,1.056688064679009,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,-0.5885356651232244,1.0182337057025852,-0.1366238771427278,1.2017784747065636,0.8079728117954195,0.8691581837530098,0.0129971107354214,-0.8474277986471193,0.4675386448774022,-0.3759812593601947,-0.459120725208369,-0.2180458651503699,-0.4390176993009034,0.0171460148135593,,-0.5310681261703167,-0.0990973654685828,-0.349760552882709,0.6884029882533254
NaSbO3,-0.0620790505749454,0.5713558484042306,-0.3622040571405643,-0.4475935916113079,0.3191630944753631,-0.1589360970487678,-0.7569670933963597,-0.4490500668675767,0.0131831233804977,-0.3674305556997124,-0.8203933067277278,0.1148907192027364,-0.0322493826721002,-0.1397270711479531,0.2619543446597263,0.3591888364420176,0.2842908198026446,1.2873001585472783,-1.3422791709941675,-0.2123335987375728,1.2914112647151803,-0.4938569002370019,0.3099920678893325,1.3880761381621527,0.2415737066433702,-0.537768053373328,0.8079728117954195,0.8691581837530098,-0.2956003044735266,0.4590763410581078,-0.0157445719892528,-0.2039025180885486,-0.459120725208369,-0.3789778412192368,-0.4390176993009034,0.1567458499939338,,0.6762870330600873,1.208789206883143,-0.4468056572371097,0.6901487890496923
RbAuBr3,1.6384311366746855,-2.0093282243361874,2.22839449724228,2.2105193290689567,1.2196870759167096,1.7396670532170564,0.5879656733628059,1.378505317491239,1.2356052505540174,0.6250012383122826,2.503340245117083,-0.7194639312870906,-0.6597873701411492,-1.212527638261307,1.6582736387528754,1.1499434274719789,-0.8240104472452334,-0.7725928029572819,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,1.288388932725229,-0.2477460625798608,1.300526941244445,-0.1292683094375907,-0.3421191058481685,0.5374988771323002,1.780882997116635,0.8950203945944912,-0.3584449138222186,-0.2198962493906359,-0.459120725208369,0.2830191266660911,-0.4390176993009034,-0.8635761318311539,,-0.6327746749098343,0.1105908204852932,-0.5773145906792347,-2.273574391352928
RbAuI3,2.1872053687660835,-2.478482821399004,3.955460200164176,2.430772782895787,1.7506522576408057,2.4876016275641986,0.5879656733628059,1.085857559865154,1.337925158597128,4.120077883890814,2.503340245117083,-0.7194639312870906,-0.6597873701411492,-2.022689026491669,1.6582736387528754,3.090886514545518,-1.5166987391501567,-0.7048051225001073,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,1.288388932725229,-0.2110612892620522,1.300526941244445,-0.1292683094375907,-0.3421191058481685,0.5374988771323002,1.780882997116635,0.8950203945944912,-0.3584449138222186,-0.0952793514095217,-0.459120725208369,-0.0525419579431822,-0.4390176993009034,-0.934785436754766,0.608578037590958,-0.6327746749098343,0.4947162074712549,-0.5773145906792347,-2.879712037265452
RbBiO3,-0.1411312105250918,0.5713558484042306,-0.3622040571405643,-0.6149587627303137,-0.3740817223989037,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,0.3249818524015924,-0.3674305556997124,-1.0000545798004203,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,0.1218554188309823,0.3591888364420176,0.2842908198026446,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.2500902190218291,-1.1221536505463567,1.4518059747588838,-0.8763832949270711,-0.3421191058481685,0.5374988771323002,0.2123579609237968,-0.4754053470236032,-0.4267956449833793,0.9659867675366598,-0.459120725208369,0.8078954822886595,-0.4390176993009034,-0.029320693448404,,1.1881006331686277,-0.7205654257996832,-0.5890269308599383,0.005898592129445269
RbBrO3,0.2782829722574206,0.5713558484042306,-0.3622040571405643,0.4860231468221401,0.3072162666199697,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,0.6623365491129138,-0.3674305556997124,-1.0885377567887211,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,2.846779526200054,0.3591888364420176,0.2842908198026446,-0.286821286112192,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,2.1270148168702825,1.2915303989533045,-0.3635424274143866,-1.1388859558900428,-0.3421191058481685,0.5374988771323002,,2.723359046191564,-0.7023286131891382,-0.8359810554512257,-0.459120725208369,-1.2238707155807902,-0.4390176993009034,1.9323504299277532,,0.937115117730786,-0.1780338583644608,-6.353891598939128e-05,-0.48373540201013443
RbCaH3,0.1849289756248614,,-1.0338407193879684,-0.2834885548391119,-0.0427367713575243,-2.5753401064779977,0.5879656733628059,-1.127913232517202,1.097526913226644,1.2677129011010395,1.1558806970718891,-0.7194639312870906,-0.6597873701411492,-0.1513853228976509,-0.9152268796162956,-1.581754250631522,-2.5788207867377064,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,-1.7865726424733013,-1.1221536505463567,-0.9308388030935336,-0.3387522168744087,-0.3421191058481685,0.5374988771323002,-1.143625342423583,-1.3035394036766228,-0.5482554622683781,-1.5537168573576607,-0.459120725208369,1.3850842041510387,-0.4390176993009034,-0.2983990109220178,,1.9902700256464367,-0.7205654257996832,0.2893985826928265,0.1537888701551719
RbIO3,0.2955170772269084,0.5713558484042306,-0.3622040571405643,0.4705442223380614,0.2068418854972208,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,0.5411067646630409,-0.3674305556997124,-1.084843471861164,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,2.503537157919631,0.3591888364420176,0.2842908198026446,-0.5588623998622699,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,1.5279963281952444,1.2793436240540228,0.3172132234005898,-1.0248301514766625,-0.3421191058481685,0.5374988771323002,-0.5850854398297048,1.7608688321307913,-0.5851762173277307,-0.4265520041397742,-0.459120725208369,1.0291769493833514,-0.4390176993009034,-0.1909495582844733,,1.911529471783584,-0.5889381765453076,-0.4350933170564061,-0.47801954272127434
RbMgF3,-0.4942547821819428,0.5426881507425069,-0.2662559625337923,-0.9739413944047868,-0.7329287007551784,-0.4466032410284384,0.5879656733628059,1.4123489357201058,0.3392865159425929,-0.3555324224381685,0.7067275143901581,-0.7194639312870906,-0.6597873701411492,2.1225636079289667,-0.9428964174674724,-1.653641031634246,1.5311297452315076,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,-1.1675868708424282,-1.1221536505463567,-1.233396870122412,-0.519658573316945,-0.3421191058481685,0.5374988771323002,-1.1126502681794388,-0.2205842721419758,-0.5510955203498666,-0.6597652142891312,-0.459120725208369,0.2503475904897579,-0.4390176993009034,0.6195033455746607,,-0.0110523850343954,-0.7205654257996832,0.9185185695420444,0.5189238890699829
RbPbBr3,2.137816698529476,-2.0093282243361874,2.22839449724228,2.6781624667532813,1.5341490757434206,1.7396670532170564,0.5879656733628059,1.378505317491239,1.0375886076092506,0.6250012383122826,-0.6968761814902518,-0.7194639312870906,-0.6597873701411492,-1.212527638261307,-0.5331070594183961,1.1499434274719789,-0.8240104472452334,0.1202343500176408,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.8690759906527021,-1.0714303584734788,1.413986216380274,-0.8234210746373056,-0.3421191058481685,0.5374988771323002,0.4693851727369089,-0.3827758889748202,-0.7265164411831501,-0.286653346038431,-0.459120725208369,0.504711134516061,-0.4390176993009034,-1.0140464764253994,,0.68777003049842,0.3385746102580484,-0.5756413992248486,-2.1760606671279756
RbPbCl3,1.7213117449063116,-1.5853972541236352,0.5013287943203837,2.188171317613871,1.1518810257558048,1.1643327652577151,0.5879656733628059,1.6213830483101663,0.9025364750557084,-0.5552510878997988,-0.6968761814902518,-0.7194639312870906,-0.6597873701411492,-0.5264644661108842,-0.5331070594183961,0.3689915793060257,-0.3622182526419504,0.1243294167471021,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.8690759906527021,-1.0705030502707835,1.413986216380274,-0.8234210746373056,-0.3421191058481685,0.5374988771323002,0.4693851727369089,-0.3827758889748202,-0.7265164411831501,-0.6379791509137431,-0.459120725208369,0.7779985889443739,-0.4390176993009034,-0.9724652438015372,,0.68777003049842,0.2903731166485097,-0.5756413992248486,-1.3922700168240019
RbReO3,-0.737578829227308,0.5713558484042306,-0.3622040571405643,-1.221302697271622,-0.9801965300704624,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,-0.4961967306082295,-0.3674305556997124,-0.5509013971186891,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,-0.7736102154244068,0.3591888364420176,0.2842908198026446,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.0104828235518135,-1.1221536505463567,1.1492479077300055,1.8698128846948876,-0.3421191058481685,0.5374988771323002,2.064271974243912,-0.0882872535294053,0.6606625944186315,1.7602730428917557,-0.459120725208369,-0.4594438292536705,-0.4390176993009034,1.0738362785132975,,-0.854232482649107,-0.7205654257996832,-0.563929059044145,0.7506614482099202
RbSbO3,-0.5531969749439213,0.5713558484042306,-0.3622040571405643,-1.0338615616569489,-0.7928262252140751,-0.1589360970487678,0.5879656733628059,-0.4490500668675767,0.1644326010275804,-0.3674305556997124,-0.8203933067277278,-0.7194639312870906,-0.6597873701411492,-0.1397270711479531,0.2619543446597263,0.3591888364420176,0.2842908198026446,-0.9990721113509434,-0.038852151541381,-0.6008025527688909,-0.2374928855341578,-0.6010665676399018,0.3099920678893325,-1.1221536505463567,0.2415737066433702,-0.537768053373328,-0.3421191058481685,0.5374988771323002,-0.2956003044735266,0.4590763410581078,-0.0157445719892528,0.5542629292577623,-0.459120725208369,-0.3789778412192368,-0.4390176993009034,0.9931985120646531,,0.6762870330600873,-0.7205654257996832,-0.4468056572371097,0.5985819774414884
